GEO.id2,HC01_VC04,HC01_VC05,HC01_VC06,HC01_VC07,HC01_VC08,HC01_VC09,HC01_VC10,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC14,HC01_VC17,HC01_VC18,HC01_VC21,HC01_VC22,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC58,HC01_VC101,HC01_VC141,HC01_VC142,HC01_VC149,HC01_VC150,HC01_VC151,HC01_VC154,HC01_VC155,HC01_VC156,HC01_VC161,HC01_VC162,HC01_VC163,HC01_VC164,HC01_VC165,HC01_VC166,HC01_VC172,HC01_VC173,HC01_VC174,HC01_VC175,HC01_VC176,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC187,HC01_VC188,HC01_VC189,HC01_VC190,HC01_VC191,HC01_VC192,HC01_VC193,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC197,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209,HC01_VC210,HC01_VC211,HC01_VC212,TotalDrugReports
21151,20290,8753,15133,6119,1402,694,3755,1940,11774,8949,2915,9901,7623,2.49,3.04,314,23,48,16,84,16,5866,729,1147,523,24,499,1876,461,1415,219,1036,92,0,455,74,3166,961,1636,524,567,110,783,222,180,105,402,100,151,1379,9318,1623,148,10850,143,125,11894,1978,55,345,928,172,165,2288,1997,79,382,331,188,109,733,173,383.0
21153,3481,1410,2657,958,164,75,660,377,1515,1435,505,1672,1305,2.57,3.16,79,64,60,61,128,8,373,27,20,0,0,0,47,8,39,27,0,0,0,20,0,42,29,29,29,8,0,0,0,5,0,0,0,0,107,1141,104,0,574,0,7,1106,118,0,0,13,0,25,339,120,0,6,0,0,0,5,0,30.0
21155,4906,2224,3688,1468,366,215,852,541,2489,2182,863,2526,2026,2.51,3.1,152,69,70,22,155,14,1233,137,235,21,0,21,372,51,321,5,151,0,0,216,0,606,275,347,156,100,25,159,94,0,0,13,13,9,82,1433,126,5,1420,13,0,2616,322,0,5,91,0,47,148,109,0,308,24,114,0,115,12,33.0
21157,8925,3090,7202,2192,603,318,1120,580,3677,3255,1452,3455,4253,2.43,2.89,109,37,40,13,88,10,2426,131,153,165,26,139,284,47,237,74,104,5,0,81,20,304,70,185,34,61,0,58,36,0,0,0,24,13,332,2921,569,32,3167,16,46,3255,833,0,126,189,55,16,343,656,0,28,129,14,46,114,3,5.0
21159,3105,1304,2276,837,263,188,566,279,1215,1050,428,1691,1185,2.57,3.06,80,74,44,0,119,0,548,36,38,72,0,72,74,0,74,3,8,0,0,63,0,291,105,245,103,35,0,1,0,10,2,18,0,0,58,947,64,8,798,9,8,747,72,0,41,47,0,78,105,78,0,46,0,38,3,52,16,102.0
21161,4758,1848,3501,1225,320,144,937,479,1978,1766,624,2009,1880,2.52,3.03,63,34,55,4,105,30,1134,52,37,83,0,83,89,18,71,12,52,0,0,25,0,563,32,256,14,300,18,7,0,0,0,0,59,0,131,1409,245,8,3382,35,0,2311,207,0,26,104,0,6,278,159,0,38,17,54,0,34,8,52.0
21163,8007,3532,6267,2550,681,332,1059,650,2567,2079,1008,4077,2553,2.73,3.13,95,33,70,15,145,16,3891,263,236,830,44,786,499,51,448,132,200,19,0,138,10,815,273,544,180,142,20,118,73,11,0,23,68,43,608,2427,867,70,5020,75,152,4558,612,16,169,248,79,45,481,612,11,140,147,78,27,216,53,14.0
21165,1729,675,1277,422,105,70,347,183,698,605,212,851,688,2.56,3.01,8,11,48,17,107,15,345,0,109,0,0,0,109,0,109,0,16,0,0,93,0,97,0,45,0,36,0,16,0,0,0,0,0,25,36,523,60,9,557,0,10,868,62,0,0,11,0,0,69,136,0,1,21,10,0,2,0,3.0
21167,6177,2181,4742,1550,384,218,1051,413,2647,2268,955,2540,2548,2.4,2.88,82,39,57,10,128,16,1402,199,281,242,41,201,480,89,391,95,83,0,11,261,30,652,202,315,202,297,0,31,0,9,0,0,5,13,563,2587,218,43,3376,0,98,3073,383,0,28,197,17,36,366,267,0,23,22,42,9,79,0,13.0
21169,2691,1065,2222,853,149,44,320,168,1245,1080,440,1195,1173,2.51,3.05,37,43,115,0,218,62,655,71,11,64,0,64,82,6,76,30,33,0,0,19,0,99,9,41,0,48,9,10,0,0,0,0,0,0,96,1013,165,21,667,0,24,928,47,0,7,120,11,0,316,131,0,12,6,10,0,46,0,2.0
21171,2958,1071,2377,773,124,89,457,209,1485,1248,624,1161,1352,2.39,2.94,27,29,36,0,86,3,691,39,192,59,0,59,231,20,211,17,18,0,0,162,34,410,137,288,132,97,5,25,0,0,0,0,0,17,27,1042,47,3,869,17,0,554,78,0,0,20,0,27,248,348,0,0,43,72,0,13,0,3.0
21173,6852,3045,4931,1924,496,356,1425,765,3396,2734,1023,3462,2711,2.61,3.15,112,34,57,12,120,20,1703,65,244,94,7,87,309,18,291,50,7,0,0,252,0,497,244,372,235,118,9,7,0,0,0,0,0,0,286,3107,494,33,2911,35,0,2815,309,0,104,262,0,0,233,467,0,21,19,34,13,70,0,156.0
21175,3545,1322,2735,876,205,123,605,323,1263,1111,485,1529,1393,2.45,2.84,74,63,67,11,131,32,570,47,42,11,0,11,89,12,77,17,27,0,0,41,4,183,32,117,7,56,15,10,10,0,0,8,5,15,117,1293,177,5,935,31,4,1712,78,0,0,8,0,8,225,167,0,7,21,43,0,31,8,10.0
21177,8335,2981,6510,2073,397,137,1428,771,3204,2920,1278,3636,3767,2.6,3.09,163,52,54,59,103,11,2045,80,42,96,0,96,122,0,122,24,71,0,0,20,7,396,90,205,44,124,18,67,28,0,0,14,0,19,466,2957,302,37,2629,6,0,3721,337,9,60,122,0,9,325,615,0,40,214,20,0,153,5,59.0
21179,12610,5850,9395,3855,1011,680,2204,1315,4207,3505,1277,6311,3986,2.62,3.01,217,42,70,41,128,28,3132,165,351,182,0,182,516,33,483,163,122,0,0,219,12,1106,428,730,269,320,131,43,28,13,0,32,27,18,420,5112,495,125,4787,20,191,5908,831,60,72,245,124,9,552,658,36,51,112,22,54,191,73,36.0
21181,1930,768,1501,503,81,55,348,210,894,743,315,939,851,2.47,2.98,21,29,49,0,148,0,481,28,10,0,0,0,38,5,33,15,12,0,0,0,11,202,64,11,0,191,64,0,0,0,0,0,0,0,169,399,43,0,539,0,0,811,37,0,0,52,0,0,101,145,0,17,7,163,0,0,3,40.0
21183,6466,2540,5105,1709,372,233,989,598,2347,2029,981,2956,2668,2.7,3.13,126,58,72,124,133,2,1562,201,169,49,0,49,370,89,281,18,23,0,0,329,0,398,229,344,214,31,0,23,15,0,0,24,14,20,258,1960,326,43,1670,60,103,2623,257,0,25,110,13,0,404,322,0,0,35,0,5,79,0,20.0
21185,16005,8016,13455,6548,753,466,1797,1002,3701,3181,1176,8536,4524,2.98,3.35,137,23,47,13,121,19,4377,1266,929,603,33,570,2195,108,2087,389,588,76,8,1003,131,3236,1012,1972,750,696,106,341,99,227,57,439,260,222,784,8314,1773,189,13783,231,131,7905,2360,51,395,1208,89,333,816,1845,134,298,320,441,70,430,114,60.0
21187,2876,1170,2194,799,260,127,422,244,1247,1108,458,1325,1277,2.59,3.14,49,44,52,0,145,0,641,55,0,24,0,24,55,0,55,0,10,0,0,45,0,54,0,52,0,0,0,2,0,0,0,0,0,0,114,884,133,0,1623,29,2,1517,117,0,30,53,9,43,67,140,7,4,0,7,0,35,0,13.0
21189,1192,444,756,239,137,46,299,159,581,567,210,553,523,2.56,3.24,11,21,45,50,73,19,291,0,12,41,0,41,12,0,12,12,0,0,0,0,0,18,0,12,0,6,0,0,0,0,0,0,0,0,24,348,0,0,126,0,0,200,0,0,9,20,0,0,18,16,0,0,0,20,0,1,0,12.0
21191,3760,1426,3012,1052,254,106,494,268,1596,1320,549,1808,1369,2.67,3.2,31,21,56,0,108,29,763,20,23,19,0,19,43,16,27,15,0,16,0,12,0,199,5,121,0,58,0,0,0,20,5,0,0,8,109,1330,221,3,3979,82,85,1908,229,0,0,63,48,7,88,214,0,0,30,0,0,62,7,34.0
21193,7809,3171,5629,2164,617,252,1563,755,3271,2784,1184,3994,2981,2.47,2.91,64,22,50,12,118,2,1543,199,63,12,0,12,262,0,262,48,65,26,0,84,39,322,122,132,70,190,52,0,0,0,0,24,19,57,246,3103,444,62,1612,26,0,2773,333,0,12,27,0,23,503,537,3,14,36,119,0,69,0,202.0
21195,17898,7013,13491,5088,1288,528,3119,1397,8226,7201,2931,8419,7329,2.38,2.91,234,37,51,49,93,18,2960,261,249,116,0,116,510,78,432,76,302,23,7,102,0,919,314,436,115,223,17,244,182,16,0,22,8,12,545,6097,597,3,3854,52,69,5768,640,0,42,343,19,6,954,1086,11,122,96,114,0,184,8,158.0
21197,3057,1174,2035,755,322,83,700,336,1710,1500,524,1472,1241,2.56,3.2,42,28,57,72,89,24,624,67,72,30,0,30,139,4,135,8,43,16,0,72,0,185,80,143,60,20,0,22,20,0,0,0,0,0,41,1617,138,52,714,0,0,1127,81,0,0,75,0,16,174,97,16,48,23,0,0,32,12,40.0
21199,17282,6684,12615,3998,941,416,3726,2270,8311,7032,2921,7754,7665,2.45,2.95,402,55,60,19,140,7,4736,594,465,395,73,322,1059,262,797,116,430,0,0,422,91,1387,375,651,161,502,103,225,102,9,9,26,22,20,534,5472,571,64,4705,71,22,5322,1004,63,86,393,39,2,587,1022,67,73,156,46,23,235,30,291.0
21201,617,248,486,160,29,18,102,70,313,289,163,273,363,2.31,2.88,0,0,12,0,24,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,39,0,8,0,0,0,0,0,0,22,194,34,0,495,0,0,239,23,0,0,0,0,0,65,13,0,0,11,0,0,27,0,6.0
21203,4648,1929,3516,1390,250,147,882,392,1973,1742,700,2263,1880,2.51,3.04,57,37,43,56,86,6,1093,20,18,23,0,23,38,0,38,8,12,0,0,18,0,134,4,97,2,29,0,0,0,8,2,0,0,0,39,1167,194,3,908,57,51,1846,153,0,0,158,4,0,172,158,13,15,5,6,0,85,0,146.0
21205,5171,2305,3913,1661,334,146,924,498,3371,2700,943,2563,2207,2.44,3.11,103,23,49,29,86,5,1146,75,221,17,0,17,296,72,224,31,98,26,0,125,16,625,149,366,67,70,12,100,44,89,26,11,6,1,199,2518,108,223,2153,20,185,3236,248,0,26,169,25,29,419,426,13,108,70,0,21,107,23,162.0
21207,4495,1535,3246,954,382,205,867,376,2555,2315,1031,1940,2274,2.48,3.13,69,33,39,19,82,10,1014,42,226,68,0,68,268,8,260,39,25,10,0,194,0,358,227,293,181,53,45,1,1,11,0,0,0,7,28,4116,241,0,1136,6,9,1628,172,0,0,39,0,26,161,115,0,10,5,15,20,6,0,11.0
21209,13574,6543,10465,4618,767,392,2342,1533,4847,4009,1289,7099,3629,2.65,3.05,173,29,53,0,107,22,3462,481,1134,216,23,193,1615,146,1469,158,313,67,0,1007,70,2360,1001,1601,795,342,70,337,136,80,0,40,10,105,628,5933,892,200,8017,59,228,7686,1557,30,118,763,91,294,1070,1592,41,144,188,72,28,417,9,16.0
21211,11823,5215,9275,3746,765,460,1783,1009,4065,3441,1381,5721,4225,2.67,3.08,220,42,58,41,110,22,2881,447,2535,255,12,243,2982,549,2433,243,322,96,0,2285,36,3780,1865,3019,1671,354,9,401,185,6,0,20,19,46,408,4206,675,50,6123,28,25,5776,893,13,123,327,27,142,681,762,54,161,309,98,9,260,188,74.0
21213,4576,1549,3407,1032,394,288,775,229,2217,1896,709,1936,1895,2.56,3.12,82,42,57,0,99,32,1033,100,113,59,0,59,213,9,204,12,48,0,0,116,37,309,62,142,40,126,21,30,0,11,1,28,40,9,99,1925,281,19,1801,0,82,2284,90,0,168,75,0,0,313,763,0,77,157,13,10,86,0,18.0
21215,5175,2240,4238,1628,325,213,612,399,1243,1021,304,2474,1450,2.72,3.03,90,57,62,0,129,32,1168,147,33,123,0,123,180,0,180,67,49,0,0,59,5,377,100,160,68,175,26,42,6,0,0,14,12,5,146,1703,344,104,3068,0,17,1861,283,0,11,96,68,59,138,138,13,0,80,33,0,179,109,6.0
21217,6360,2679,4443,1503,465,247,1452,929,3355,2932,1336,3171,3022,2.46,3.03,80,22,40,26,79,7,1251,101,291,46,7,39,392,213,179,103,161,16,0,112,0,603,238,186,48,264,107,130,78,23,5,5,7,13,244,2132,281,0,2138,29,64,3129,246,0,12,113,16,0,403,410,0,35,52,175,0,131,11,44.0
21219,3284,1460,2409,974,320,175,555,311,1283,1158,542,1576,1370,2.7,3.23,33,27,63,53,118,14,830,179,147,40,4,36,326,35,291,21,39,5,0,250,11,1185,400,313,71,860,317,7,7,5,5,20,0,9,440,1356,99,27,1161,5,2,1510,71,0,32,32,20,32,258,236,0,32,14,195,0,10,17,4.0
21221,4186,1477,3177,870,245,97,764,510,1828,1477,787,1772,2232,2.35,2.76,26,20,42,0,107,11,1556,142,38,157,59,98,180,20,160,70,67,0,0,23,20,947,400,151,51,713,315,83,34,0,0,0,50,0,171,1256,274,86,1874,0,10,1207,117,242,35,154,0,6,108,379,20,580,188,441,13,103,13,7.0
21223,2432,931,2044,630,105,101,283,200,1116,937,324,1108,988,2.46,2.9,39,46,50,0,104,24,683,12,32,0,0,0,44,0,44,12,1,0,0,31,0,221,48,209,44,11,4,1,0,0,0,0,0,9,42,688,163,4,1281,0,12,1114,113,0,2,18,0,0,81,105,10,0,27,4,0,22,0,16.0
21225,3722,1512,2806,1026,206,147,710,339,1840,1625,683,1865,1571,2.43,2.92,65,40,46,19,87,18,990,53,89,114,0,114,142,42,100,18,12,57,0,55,0,296,129,133,33,97,43,16,8,50,45,12,5,0,228,1298,337,4,1697,2,15,1429,213,56,27,49,0,23,164,147,0,339,0,26,0,45,92,7.0
21227,29513,13164,21647,8606,2272,1152,5594,3406,15874,12131,3793,14514,9950,2.48,3.0,679,37,52,22,89,21,6744,3174,7471,778,0,778,10645,2906,7739,1988,4288,815,137,3294,123,12585,6705,4590,2518,3303,1504,2678,1547,2014,1136,1415,183,94,1449,11586,2406,294,15537,160,260,14432,2214,101,607,1335,98,243,2394,3330,260,841,800,182,92,588,144,42.0
21229,3170,1272,2420,883,155,99,595,290,1325,1160,578,1501,1365,2.56,3.09,52,41,54,30,104,23,592,50,226,9,2,7,276,46,230,29,14,0,0,231,2,440,178,256,119,170,45,14,14,0,0,0,4,48,38,1404,157,5,899,24,0,1433,129,0,15,126,0,10,184,100,0,31,62,10,0,122,2,2.0
21231,5200,2100,3830,1405,461,186,909,509,2717,2489,976,2372,2535,2.57,3.24,193,96,70,20,110,48,1216,64,159,35,27,8,223,0,223,8,6,0,13,196,0,416,253,346,253,64,0,6,0,0,0,0,0,14,76,2264,180,13,1967,9,55,2209,399,0,10,86,6,2,178,449,0,13,21,51,0,11,19,39.0
21233,3630,1348,2900,1008,243,79,487,261,1499,1330,554,1615,1439,2.54,3.08,38,32,47,40,92,12,1021,89,267,49,0,49,356,46,310,79,4,0,3,270,0,708,274,500,232,205,39,3,3,0,0,0,0,8,183,1175,130,33,1547,21,0,1508,140,0,69,62,6,16,162,254,0,130,0,7,6,41,0,1.0
21235,9572,3814,6567,2552,1078,377,1927,885,3538,3016,1359,4692,3614,2.6,3.04,277,63,71,40,111,45,2224,95,159,28,0,28,254,79,175,88,62,22,17,61,4,484,119,253,50,132,37,50,32,49,0,60,7,5,368,3715,278,23,3499,0,39,4268,343,6,68,119,27,0,533,754,0,23,20,14,23,102,6,65.0
21237,1804,681,1322,401,120,74,362,206,1114,965,350,782,832,2.45,3.16,0,0,54,0,143,13,282,0,0,14,0,14,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,6,446,12,0,242,0,23,524,46,0,0,0,0,0,110,85,0,0,8,0,0,11,0,24.0
21239,6790,2947,5463,2238,402,156,925,553,3012,2500,930,3262,2685,2.55,3.06,6,2,50,0,85,39,1907,212,949,195,0,195,1161,87,1074,104,53,29,15,883,77,1932,899,1710,832,137,30,55,36,30,1,0,14,23,387,3688,659,52,3867,25,48,3579,608,5,257,448,0,42,732,662,36,63,167,109,40,172,0,31.0
39001,7441,3065,5481,1932,582,371,1378,762,3417,2986,1354,3493,3197,2.56,3.08,32,10,41,19,84,14,2027,59,74,24,0,24,133,36,97,82,28,0,0,16,7,443,84,216,33,192,48,6,3,29,0,0,97,19,448,2091,471,21,3947,47,15,2824,443,0,45,43,0,38,269,239,10,0,107,16,0,163,0,160.0
39003,26203,11508,18446,6761,2019,1256,5738,3491,13783,11468,4632,12999,11437,2.53,3.11,739,55,62,49,116,17,7787,721,588,521,19,502,1309,167,1142,276,619,141,21,210,42,2385,582,950,232,629,76,474,228,332,46,224,235,37,2260,7457,2138,374,34280,175,383,12287,4315,48,240,1253,9,230,775,1814,238,840,472,1575,60,1541,95,318.0
39005,13980,5751,11131,4042,878,488,1971,1221,6447,5335,2278,6352,6038,2.5,3.02,160,25,56,22,110,19,3834,493,531,188,32,156,1024,285,739,359,436,26,0,115,88,2830,1866,357,111,2113,1552,134,51,226,152,289,174,105,1073,5146,1373,133,17879,52,1037,6123,2304,17,45,1628,26,269,875,1059,315,110,402,1042,158,446,8,314.0
39007,25206,10064,18416,6178,1984,1209,4806,2677,13684,11345,4814,11689,11814,2.48,3.04,720,62,64,25,134,22,8695,698,664,1238,324,914,1362,76,1286,452,334,45,11,256,264,6287,1807,2212,737,3611,929,280,108,184,33,353,760,132,1715,11848,2269,498,22282,220,3111,15144,10232,204,399,5320,250,483,1060,1464,1398,79,1580,442,302,702,6,415.0
39009,12464,5205,9092,3180,1249,711,2123,1314,10022,7364,1913,5843,4987,2.47,3.0,318,22,25,4,46,4,3584,550,2275,427,16,411,2825,1331,1494,221,2161,119,0,263,61,3486,1162,646,130,743,101,1545,720,552,211,587,204,75,1219,6113,1235,145,13944,355,869,8512,2651,98,261,2192,8,306,894,1229,284,455,232,147,218,935,45,217.0
39011,12463,4908,10320,3755,710,359,1433,794,5730,4790,2374,5396,5309,2.49,3.02,149,33,60,45,112,22,3092,246,273,152,11,141,519,101,418,149,156,70,0,121,23,1012,255,451,87,387,62,156,106,18,0,56,46,9,934,2912,1341,74,22817,35,141,5389,1102,12,43,370,9,23,246,584,57,74,288,335,62,298,0,82.0
39013,18038,6536,13965,4651,1333,509,2740,1376,9897,8644,3841,7255,8863,2.35,2.92,203,30,35,10,73,12,5848,425,318,252,2,250,743,27,716,338,232,14,0,143,16,1439,212,587,86,576,50,169,64,107,12,326,741,50,1234,6723,1379,57,17983,656,1485,13215,7234,119,64,6799,32,553,1429,1143,951,343,195,367,231,1007,22,198.0
39015,12053,4500,9113,3067,784,323,2156,1110,4619,3886,1604,5423,4728,2.62,3.06,346,71,87,23,164,45,3206,106,155,73,0,73,261,9,252,85,97,0,14,58,7,623,96,398,31,134,22,63,43,28,0,17,17,53,550,3600,776,35,9228,83,86,4600,1151,0,32,425,4,78,228,499,35,31,120,27,12,357,11,242.0
39017,93384,41087,70966,28173,6223,3116,16195,9798,41336,32813,12089,45766,32734,2.68,3.2,1892,38,55,15,106,21,23833,8852,10646,2736,299,2437,19498,2706,16792,2608,8036,2048,103,6276,427,24611,10410,11368,5548,5922,1689,5244,2731,2077,442,1315,1038,392,5456,32462,7665,698,102600,992,2507,48959,16187,408,1415,6904,371,1653,2852,6037,435,2430,1879,1328,529,2747,335,1078.0
39019,7816,2763,6508,2121,419,150,889,492,3156,2549,1283,3172,3482,2.54,3.0,68,26,52,1,142,4,2338,112,151,151,30,121,263,9,254,102,55,0,0,80,26,873,299,200,21,616,237,48,32,9,9,21,147,78,405,2810,655,28,7617,145,223,4123,1684,8,39,838,41,103,248,660,289,81,160,425,40,500,8,6.0
39021,10826,4301,8394,2854,712,453,1720,994,4411,3511,1631,5017,4411,2.53,2.98,156,37,46,2,91,26,3087,114,162,130,0,130,276,40,236,102,99,4,0,59,12,673,249,303,97,201,106,138,46,31,0,34,39,26,1081,3856,862,43,10588,116,121,5815,1090,0,154,419,54,26,456,789,55,32,187,283,9,346,10,202.0
39023,35980,14736,25299,8514,2705,1444,7976,4778,18829,15778,6893,16663,16706,2.44,2.97,926,54,53,16,110,14,12863,1311,1572,875,28,847,2883,181,2702,529,814,102,27,1311,100,5262,1574,3270,1053,1208,216,611,297,173,8,274,248,180,3209,12647,2671,398,32278,331,748,20386,4361,228,564,1664,125,277,1434,2893,175,282,647,366,174,1566,141,240.0
39025,53236,22849,41674,16398,3770,2007,7792,4444,21576,17928,6766,25478,18698,2.65,3.14,662,29,52,25,99,22,14161,2779,1801,1149,174,975,4580,503,4077,1114,2017,337,14,837,261,6166,1341,2823,502,1847,296,1025,350,471,193,488,307,285,2510,19675,3917,419,53376,558,1081,26408,6756,124,829,3200,68,507,1598,3693,323,468,1019,491,213,1409,10,493.0
39027,11097,4844,8362,2995,818,588,1917,1261,4976,4170,1788,5397,4495,2.53,3.02,270,53,57,19,118,16,3292,260,176,265,0,265,436,53,383,176,69,46,31,60,54,596,143,367,117,196,8,5,5,28,13,133,22,129,610,4338,572,51,9186,35,175,6268,781,7,197,337,57,63,501,537,49,75,350,113,24,360,14,212.0
39029,28616,10869,21401,7083,2089,1055,5126,2731,13471,11370,4973,12743,13153,2.43,2.92,527,47,62,24,123,25,9588,445,562,432,7,425,1007,152,855,245,219,42,25,445,31,2256,815,1340,573,689,144,149,72,78,26,274,670,110,2502,12318,1625,124,27307,265,668,17769,8754,114,214,3826,75,271,1743,2685,1537,188,738,1135,167,1441,150,300.0
39031,9961,3704,7880,2670,622,274,1459,760,4374,3766,1721,4089,4415,2.53,3.05,77,20,58,0,128,15,2925,142,51,187,18,169,193,21,172,77,79,0,0,37,0,2596,1122,173,37,2359,1055,64,30,0,0,8,45,78,559,3411,736,46,9499,86,179,3789,1357,0,44,456,11,139,644,492,43,7,323,240,0,371,8,38.0
39033,11722,4352,9159,2789,753,406,1810,1157,6076,5190,2481,4828,5859,2.37,2.89,264,58,63,33,133,14,3549,172,231,123,0,123,403,41,362,60,178,31,0,115,19,607,264,267,113,128,19,184,132,28,0,61,16,155,1095,4340,709,85,16204,180,234,5967,1488,0,80,824,6,69,392,721,82,32,412,290,22,301,46,218.0
39035,305683,129933,197589,73016,23268,10079,84826,46838,229036,199054,70537,144869,150358,2.31,3.09,7262,38,49,22,86,22,77439,53727,35356,21262,2973,18289,89083,11560,77523,34371,35666,4645,166,11903,2332,135084,50259,44064,15240,53280,19973,19683,9017,18057,6029,21131,17530,1667,9096,71720,15822,2948,202401,8487,37853,160413,111654,5125,3904,96178,740,19262,7221,16338,35542,13219,6429,3506,14000,7467,4956,3877.0
39037,14154,5741,11398,4060,808,440,1948,1241,6711,5920,2726,6251,6377,2.48,3.06,199,38,67,9,157,14,3718,311,194,94,8,86,505,49,456,140,143,39,0,164,19,910,285,491,176,351,88,46,13,22,8,33,100,0,1049,4217,2794,68,20526,12,135,6269,1110,52,174,328,126,90,327,646,7,109,148,157,4,202,19,136.0
39039,10561,4004,7964,2552,901,473,1696,979,4718,3909,1474,4569,4160,2.49,2.95,289,66,61,73,109,13,2905,441,240,216,7,209,681,90,591,166,141,0,0,340,34,1827,430,1375,406,413,19,11,5,28,0,89,95,37,806,3584,1162,128,15717,105,467,4951,1073,15,86,584,7,88,328,603,117,148,232,311,18,151,37,269.0
39041,50267,26343,43178,21723,2015,1266,5074,3354,15381,12966,4566,27439,13804,2.78,3.22,349,19,48,0,103,28,10047,6931,4365,1437,84,1353,11296,1379,9917,1944,6618,1081,6,1262,385,13043,2862,2642,400,4641,1002,4636,1195,1124,265,1210,1071,315,3499,22260,4356,514,56720,1171,2233,29866,14467,399,1094,6110,167,1684,2131,5880,1274,1281,1755,1074,443,3018,314,333.0
39043,20161,7319,14946,4386,1190,596,4025,2337,11606,9926,4177,8112,10032,2.35,2.94,338,37,46,14,104,6,6793,753,517,308,56,252,1270,103,1167,371,394,13,0,430,62,2236,585,1337,403,648,58,185,102,66,22,236,337,228,1219,6639,1617,304,27076,278,1449,11922,6829,63,228,3571,40,269,452,1286,618,113,424,423,170,659,200,451.0
39045,39967,18292,31565,12985,2254,1425,6148,3882,15065,12515,5203,19789,14259,2.66,3.12,653,40,60,10,134,19,11319,2379,1766,703,0,703,4145,680,3465,668,1618,1030,46,612,171,5076,1708,1670,366,1556,508,1055,468,795,366,473,709,162,2968,14560,3586,333,45101,718,728,22923,6719,150,501,2658,71,596,1369,3044,483,1666,1045,791,282,2247,77,524.0
39047,7669,3330,5654,1971,593,361,1422,998,3920,3339,1353,3810,3152,2.44,2.97,112,34,57,9,134,8,2266,115,327,81,13,68,442,77,365,11,192,0,0,203,36,858,422,449,255,278,121,116,46,15,0,33,20,63,536,2436,482,8,4674,15,25,2698,402,35,19,94,8,53,230,405,10,2,24,22,0,229,1,140.0
39049,279594,133715,190142,81763,21690,10793,67762,41159,201352,157028,39604,148027,93316,2.47,3.18,0,0,0,0,0,0,67576,48660,69914,10912,1109,9803,118574,22971,95603,12234,44966,31795,447,27295,1837,139131,55169,41994,18681,33261,10083,30890,13984,32986,12421,12381,4504,2234,14891,99080,25200,3732,269892,5554,12498,156306,67954,1944,5577,28566,1314,9195,11527,23537,4660,42773,7540,5443,3524,17224,3908,2806.0
39051,11943,4937,9816,3600,743,446,1384,891,4286,3748,1465,5383,4412,2.59,3.04,177,41,66,55,135,17,2662,390,309,113,9,104,699,114,585,135,147,7,0,370,40,1725,344,1330,311,271,18,35,0,89,15,197,305,27,693,4124,1804,229,19326,19,547,5230,1310,12,226,2431,11,203,202,771,114,7,352,749,33,212,33,41.0
39053,8202,3079,6075,2031,734,329,1393,719,3388,2985,1440,3657,3601,2.56,3.05,63,19,48,23,91,18,2164,186,171,64,0,64,357,37,320,63,166,0,0,128,0,907,227,180,5,602,183,104,39,21,0,19,0,18,648,3236,815,45,5515,4,41,3538,476,8,33,276,0,83,311,965,45,69,143,275,12,920,0,289.0
39055,26125,9998,22126,8194,983,313,3016,1491,8649,7133,3067,10742,10986,2.67,3.12,149,17,59,9,139,27,6021,1835,730,382,5,377,2565,141,2424,1556,622,67,9,171,140,10335,3588,450,169,9407,3270,211,95,267,54,406,1938,217,1254,10954,2176,272,24590,511,4204,13555,11531,606,388,7786,81,1234,1029,2272,2054,205,1141,1115,262,1150,38,124.0
39057,42229,17423,33381,12445,2166,1108,6682,3870,21953,18239,6730,19103,17245,2.41,2.96,548,24,47,3,84,24,16739,3772,4192,2207,56,2151,7964,1863,6101,1364,4665,649,60,902,324,9892,3278,2615,727,2767,532,3059,1366,1451,653,1518,406,296,2616,16966,3906,447,38121,540,1425,21669,6206,345,1250,3495,169,549,2118,3783,548,1150,1539,665,258,1251,245,441.0
39059,10305,4104,7725,2700,687,333,1893,1071,5253,4358,1942,4756,4619,2.51,3.09,91,21,34,26,62,13,3003,271,94,230,11,219,365,3,362,137,140,0,0,71,17,997,386,244,84,622,232,97,55,34,15,138,340,10,983,5087,845,52,8200,211,213,6725,1063,20,81,781,93,113,784,770,758,61,236,177,31,566,9,304.0
39061,194047,86700,130157,49899,13144,6497,50746,30304,137591,114903,36642,97102,80068,2.37,3.09,4286,35,52,18,91,21,47303,17469,22654,5364,619,4745,40123,7813,32310,7187,15888,6761,225,8989,1073,51878,19162,17905,7879,17531,4732,9637,3836,6805,2715,4545,1969,1743,8704,55123,15201,1670,233550,3736,4186,107279,37036,1074,2693,12719,520,6068,6092,11927,1299,10895,4473,2325,1203,5901,1094,6243.0
