GEO.id2,HC01_VC04,HC01_VC06,HC01_VC07,HC01_VC08,HC01_VC09,HC01_VC10,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC14,HC01_VC15,HC01_VC17,HC01_VC18,HC01_VC20,HC01_VC21,HC01_VC52,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC99,HC01_VC139,HC01_VC140,HC01_VC146,HC01_VC147,HC01_VC148,HC01_VC150,HC01_VC151,HC01_VC152,HC01_VC157,HC01_VC158,HC01_VC159,HC01_VC160,HC01_VC161,HC01_VC162,HC01_VC168,HC01_VC170,HC01_VC171,HC01_VC172,HC01_VC173,HC01_VC174,HC01_VC175,HC01_VC176,HC01_VC177,HC01_VC178,HC01_VC184,HC01_VC185,HC01_VC186,HC01_VC187,HC01_VC188,HC01_VC189,HC01_VC190,HC01_VC191,HC01_VC192,HC01_VC193,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC197,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209,TotalDrugReports
21151,20270,9006,15033,5971,1275,763,3962,2272,10860,8335,2517,9992,6451,2.46,2.94,463,35,59,33,96,26,5890,607,1360,484,45,439,1967,1106,861,339,732,115,24,641,116,2593,1077,1534,651,530,96,476,308,53,22,98,84,238,848,10193,1906,345,12084,31,200,13148,2152,85,280,929,0,257,2744,1706,67,191,392,274,184,649,64,158.0
21153,3437,1494,2724,1093,176,109,537,292,1358,1282,431,1720,1197,2.74,3.35,104,73,64,21,156,6,418,0,0,59,0,59,0,0,0,0,0,0,0,0,0,76,68,68,68,8,0,0,0,0,0,0,0,0,143,2037,73,0,531,0,0,1473,108,0,37,6,0,0,414,52,0,21,0,0,0,13,0,59.0
21155,4753,2193,3690,1596,247,159,816,438,2453,2127,935,2385,1807,2.54,3.16,121,61,73,35,160,20,1329,38,311,44,22,22,349,313,36,70,181,0,0,98,0,634,353,434,254,68,0,122,99,10,0,31,21,0,48,2920,269,10,1160,7,17,2658,164,0,4,85,13,64,113,192,0,187,21,0,0,30,15,23.0
21157,9108,3272,7435,2342,511,207,1162,723,3326,3120,1442,3662,3918,2.48,2.93,74,26,44,0,107,13,2861,221,97,221,18,203,318,87,231,151,0,0,0,115,52,401,157,207,100,172,57,22,0,0,0,0,0,23,764,3462,551,23,4371,0,10,3915,487,0,30,403,0,50,650,713,10,7,163,10,0,131,0,16.0
21159,3250,1319,2305,673,326,262,619,384,1141,954,398,1467,1014,2.61,3.0,0,0,25,0,9,44,650,35,113,124,51,73,148,43,105,0,9,0,0,139,0,362,102,305,87,6,6,8,0,43,9,9,0,23,56,553,2,0,648,0,0,910,68,0,15,17,0,61,400,11,9,59,9,0,0,15,9,39.0
21161,4819,2038,3587,1384,378,144,854,510,1749,1564,739,2354,1728,2.6,3.04,161,80,62,44,116,27,1318,18,170,35,0,35,188,9,179,54,10,0,0,124,0,631,320,313,115,315,202,3,3,0,0,13,0,0,181,2010,318,0,3848,10,0,2495,257,0,0,50,0,0,618,457,0,0,41,66,0,26,3,93.0
21163,7634,3577,6033,2529,546,361,1055,687,2528,2228,823,3888,2060,2.84,3.29,77,28,45,0,96,13,3334,128,347,652,119,533,475,218,257,179,200,20,0,76,0,821,332,474,215,183,44,121,30,43,43,43,38,26,410,2790,869,39,6782,80,0,5319,550,0,100,307,11,15,470,622,10,20,19,34,29,147,0,30.0
21165,1406,487,1154,420,93,23,159,44,767,695,226,572,540,2.82,3.66,42,58,56,124,98,0,451,0,31,20,0,20,31,0,31,0,0,0,0,31,0,110,87,77,67,8,3,25,17,0,0,0,0,0,117,1007,12,0,687,0,0,1179,0,0,24,0,0,0,62,63,0,0,66,0,0,6,0,16.0
21167,5819,2292,4669,1655,340,124,810,513,2511,2263,940,2560,2290,2.54,3.08,56,28,86,0,176,45,1563,130,58,136,14,122,188,19,169,85,80,0,0,4,19,275,101,168,46,81,29,26,26,0,0,95,0,11,501,2525,433,17,2610,0,12,2913,258,0,29,152,13,10,640,357,0,0,58,37,0,71,0,84.0
21169,2814,1088,2171,825,236,109,407,154,1205,1024,427,1239,1149,2.49,2.96,32,31,62,9,142,20,528,6,124,26,0,26,130,99,31,0,36,0,5,78,11,167,124,91,88,40,0,36,36,0,0,0,0,49,150,1016,205,0,772,0,0,1146,42,0,0,73,0,41,274,253,0,0,0,12,0,26,0,5.0
21171,2870,1103,2197,755,128,51,545,297,1488,1292,667,1263,1296,2.49,3.06,41,36,35,0,64,25,851,13,205,21,1,20,218,197,21,0,0,0,0,195,23,265,216,228,216,37,0,0,0,0,0,0,0,0,2,1529,130,0,980,0,47,825,65,0,16,176,0,11,76,268,0,0,16,52,0,14,0,8.0
21173,7023,3266,5111,2042,634,395,1278,829,3166,2702,798,3758,2377,2.53,3.07,127,40,60,61,123,8,1833,46,252,56,24,32,298,192,106,43,3,0,0,252,0,487,205,375,194,98,11,14,0,0,0,0,33,0,222,3764,448,0,2889,7,0,3226,478,2,9,136,32,9,327,362,0,104,5,0,12,43,15,201.0
21175,3402,1302,2634,935,218,133,550,234,1225,1090,466,1545,1297,2.63,3.06,60,46,47,0,100,19,600,32,51,30,0,30,83,33,50,36,7,0,0,40,0,353,264,263,208,90,56,0,0,0,0,0,5,26,273,1670,424,8,1089,0,5,2527,119,0,26,21,0,0,423,177,0,18,34,4,0,25,10,65.0
21177,8923,3310,7125,2526,353,149,1445,635,3194,2880,1299,3907,3515,2.47,2.91,78,27,51,44,118,2,2179,126,141,106,43,63,267,106,161,59,49,10,0,145,4,520,206,347,144,132,33,33,29,8,0,8,0,0,700,3442,276,11,2326,40,3,3360,304,0,41,135,9,31,534,431,0,29,161,70,0,110,20,45.0
21179,11831,5512,9207,3777,800,637,1824,1098,4329,3667,1062,6171,3258,2.63,3.06,346,72,87,32,165,39,3489,179,458,230,20,210,637,286,351,130,137,0,0,336,34,1108,515,732,320,223,84,147,111,6,0,14,22,0,378,5980,953,42,5405,13,23,6359,860,12,251,481,0,35,852,692,55,53,129,22,76,272,0,34.0
21181,2026,891,1532,638,117,47,377,206,772,635,263,1049,746,2.5,2.9,89,122,112,104,167,72,394,4,30,11,0,11,34,27,7,0,4,0,0,30,0,276,186,56,25,186,147,14,14,20,0,0,0,0,126,550,139,0,728,0,0,877,103,0,0,15,0,0,292,165,0,0,0,0,0,0,0,18.0
21183,6198,2584,4905,1805,251,150,1042,629,2469,2226,1152,2896,2525,2.72,3.28,75,33,68,4,150,16,1671,32,221,228,0,228,253,73,180,23,23,17,0,190,0,407,245,263,219,104,10,23,16,17,0,0,6,0,358,1999,364,44,1659,29,4,1992,137,16,54,24,0,10,423,378,0,17,139,19,2,118,7,6.0
21185,15732,8270,13264,6575,811,509,1657,1186,3668,2969,1058,8614,3685,2.84,3.18,99,19,45,5,108,28,4335,967,1435,373,40,333,2402,1038,1364,490,606,54,14,1126,112,3017,1137,1813,935,728,86,286,76,190,40,348,238,193,1197,7243,1483,86,12730,148,114,8457,2608,133,446,1075,131,278,1329,1698,103,107,440,274,71,723,153,54.0
21187,3251,1448,2521,1066,267,99,463,283,1462,1357,435,1640,1076,2.3,2.81,32,37,99,41,202,29,970,94,52,65,4,61,146,63,83,3,30,0,0,113,0,174,84,157,73,6,0,11,11,0,0,0,42,7,153,1457,230,20,1731,60,2,2108,108,0,93,15,0,0,238,343,11,0,5,54,0,34,0,9.0
21189,1105,385,866,227,37,21,202,137,545,493,259,489,599,2.82,3.48,2,4,33,0,46,25,282,0,3,0,0,0,3,0,3,0,0,0,0,0,3,4,2,2,2,0,0,0,0,2,0,0,12,0,0,576,135,0,187,0,0,692,2,0,0,0,0,0,42,13,0,2,0,0,0,0,0,69.0
21191,3726,1662,2894,1253,158,85,674,324,1613,1206,534,1842,1270,2.75,3.29,54,31,66,93,126,14,995,6,0,67,0,67,6,0,6,0,0,0,0,6,0,164,10,53,6,111,4,0,0,0,0,0,0,0,295,1357,203,0,4665,25,46,2159,277,0,0,29,0,0,233,221,0,0,55,0,0,67,0,38.0
21193,7623,3098,5385,1898,541,315,1697,885,3226,2807,1171,3705,2849,2.61,3.09,166,46,41,26,88,7,1812,137,14,67,0,67,151,8,143,10,43,84,0,14,0,334,53,87,11,219,41,20,1,8,0,0,0,0,63,3461,575,0,1601,0,0,2429,328,0,0,96,0,27,716,487,4,40,136,25,0,51,45,434.0
21195,18748,7401,14096,5492,1215,424,3437,1485,8156,7413,2805,8738,6817,2.38,2.88,139,21,57,75,116,8,3446,244,344,199,25,174,588,286,302,102,306,6,7,149,18,945,329,538,214,266,59,141,56,0,0,23,9,0,658,9826,488,44,5139,15,102,6846,803,0,47,299,48,4,1464,1105,19,34,82,13,20,204,7,250.0
21197,3273,1529,2397,944,208,152,668,433,1308,1139,439,1805,1221,2.75,3.21,47,32,71,45,111,45,823,10,47,8,0,8,57,23,34,23,10,0,0,24,0,136,10,75,0,51,0,10,10,0,0,0,0,0,261,2218,131,85,1190,0,0,1461,205,0,0,27,0,0,164,339,94,88,0,0,0,25,23,92.0
21199,17904,7273,14058,5019,963,468,2883,1786,8295,7231,3085,8287,7615,2.35,2.84,293,50,57,22,125,15,4902,197,686,198,0,198,883,582,301,96,180,0,9,575,23,1146,470,747,334,267,55,128,77,4,4,38,0,205,646,8544,455,43,5553,24,21,6865,788,28,73,323,0,5,1159,965,0,0,296,219,28,375,47,139.0
21201,474,248,309,165,33,21,132,62,302,288,98,267,187,2.85,3.94,21,86,184,0,506,0,120,6,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,30,210,6,0,549,0,0,478,0,0,0,9,0,0,6,113,0,0,0,0,0,22,0,11.0
21203,4584,1880,3399,1486,191,93,994,301,1890,1763,863,2197,1915,2.59,3.13,29,17,49,23,116,5,1282,4,0,17,0,17,4,0,4,0,4,0,0,0,0,58,0,44,0,10,0,4,0,0,0,56,0,0,138,1644,218,7,966,29,8,1715,32,0,7,46,20,0,173,274,0,0,38,0,0,146,0,128.0
21205,5450,2353,3975,1519,373,110,1102,724,2756,2232,750,2645,1979,2.46,2.95,156,38,68,64,101,36,1227,235,64,57,20,37,299,102,197,38,136,17,0,100,8,785,336,379,227,167,47,160,48,79,14,9,0,17,242,2166,203,155,2725,0,78,2732,335,0,19,64,37,11,686,868,0,92,65,6,20,308,0,148.0
21207,4749,1715,3608,1178,373,70,768,467,2660,2323,1095,2025,2239,2.34,2.92,40,24,36,3,66,19,1266,108,275,27,4,23,383,305,78,44,47,1,0,291,0,271,204,211,168,60,36,0,0,0,0,0,17,0,39,4531,143,46,1694,11,19,1590,123,0,40,79,0,0,290,270,17,1,11,20,13,76,0,11.0
21209,12611,6476,9392,4506,1009,473,2210,1497,5017,4307,1291,7009,3175,2.54,3.01,152,28,45,19,104,3,3061,216,925,151,39,112,1141,537,604,128,243,0,0,703,67,1809,577,1139,451,382,42,288,84,0,0,43,49,102,542,5385,716,120,7140,97,110,6486,932,4,114,760,116,173,1005,1015,55,52,270,209,77,323,0,34.0
21211,11128,4819,8791,3449,774,346,1563,1024,3902,3335,944,5311,3252,2.66,3.08,183,35,58,26,111,27,3660,432,2000,310,52,258,2432,1651,781,145,132,58,0,2097,0,3078,1753,2610,1648,176,29,173,76,119,0,16,17,70,769,4669,534,79,6285,10,33,6113,728,35,201,419,7,78,899,823,0,111,248,91,164,262,55,15.0
21213,4772,2053,3511,1269,435,369,826,415,1900,1715,692,2285,1741,2.54,2.96,169,86,67,107,115,16,1044,128,101,26,3,23,229,74,155,79,123,0,0,3,24,482,127,102,15,336,112,44,0,0,0,0,20,9,254,1817,355,9,1204,0,0,1473,101,0,54,113,0,0,284,470,0,8,118,16,4,98,0,26.0
21215,4833,2118,4230,1665,185,123,418,330,1391,1193,443,2304,1234,2.7,3.06,121,83,84,31,164,53,1265,13,173,62,0,62,186,36,150,22,14,112,5,25,8,168,91,88,68,46,18,14,0,20,5,114,31,0,137,1911,434,90,3172,0,48,2144,260,0,26,178,28,0,321,157,38,14,32,25,27,155,0,6.0
21217,6501,2756,4941,1883,267,99,1293,774,3132,2741,1238,3098,2781,2.45,2.99,159,54,59,55,128,4,1631,79,331,68,7,61,410,252,158,42,158,0,0,193,17,1142,557,260,56,715,434,158,58,9,9,9,11,9,216,2708,355,0,2661,0,20,3036,169,11,19,185,0,26,292,334,11,36,63,189,0,40,16,51.0
21219,3326,1553,2505,1072,183,91,638,390,1339,1116,474,1794,1195,2.63,3.13,45,39,78,24,170,18,926,20,269,45,14,31,289,259,30,21,0,0,0,268,0,936,662,266,215,662,439,8,8,0,0,6,0,8,40,690,240,5,1640,22,0,1562,89,7,14,136,0,2,279,115,0,14,61,483,6,23,0,8.0
21221,4409,1545,3561,1064,262,121,586,360,1740,1569,550,1720,1756,2.29,2.71,0,0,52,0,134,7,1603,105,20,79,0,79,125,29,96,70,21,0,20,5,9,427,155,38,38,379,107,0,0,10,10,0,68,50,251,2268,395,34,1659,4,0,1596,129,56,41,123,8,0,308,523,0,84,25,155,20,28,0,0.0
21223,2633,1067,2236,886,122,51,275,130,787,706,235,1185,816,2.57,2.97,15,20,23,0,63,0,656,129,13,111,90,21,142,50,92,32,20,0,0,90,0,287,162,205,150,48,12,9,0,25,0,19,0,7,71,893,221,0,1392,13,47,1437,147,0,4,70,0,13,212,187,0,0,9,0,0,29,0,3.0
21225,3865,1754,2729,1072,339,209,797,473,1603,1510,853,2046,1625,2.48,2.98,114,63,68,41,107,47,1378,119,85,39,1,38,204,41,163,32,60,5,6,101,0,451,234,233,76,117,105,56,15,45,38,40,17,0,119,1878,85,11,1626,2,14,1281,88,0,13,0,34,9,125,94,0,16,44,53,0,57,37,5.0
21227,27075,12569,20013,8587,1608,681,5454,3301,15835,12467,3189,13623,8283,2.47,3.03,512,29,55,7,94,26,7702,2028,6281,872,213,659,8309,4705,3604,2197,2700,98,168,3069,77,9911,5941,4211,2723,3084,1466,2101,1404,515,348,593,216,142,1728,11961,2249,175,16149,214,129,13917,2229,50,697,1320,96,365,3403,2607,144,292,514,121,121,634,99,66.0
21229,3428,1601,2844,1239,171,101,413,261,1113,979,424,1735,1187,2.49,2.86,72,70,111,0,302,11,757,122,82,63,63,0,204,82,122,34,31,0,0,135,4,434,114,341,72,26,15,19,17,48,10,73,4,66,154,1418,203,4,744,10,11,1252,134,0,33,221,5,0,269,139,0,0,115,10,0,67,0,12.0
21231,5998,2551,4483,1788,326,152,1189,611,2528,2306,849,2933,2430,2.41,2.89,98,50,66,0,167,0,1364,74,145,38,0,38,219,145,74,12,0,0,0,207,0,402,303,385,303,17,0,0,0,0,0,0,0,20,318,2157,165,11,1440,0,40,2851,94,0,106,43,0,41,340,329,0,1,10,35,0,76,31,57.0
21233,3646,1258,2946,906,252,119,448,233,1344,1207,578,1504,1384,2.7,3.23,69,47,49,41,111,0,957,105,218,5,0,5,323,227,96,14,11,0,0,292,6,612,219,470,126,115,93,13,0,14,0,0,0,17,166,1720,200,2,1261,0,0,1492,84,0,17,69,0,27,299,351,0,103,28,88,0,18,0,11.0
21235,9226,3933,6565,2586,889,484,1772,863,3971,3417,1423,4577,3562,2.62,3.14,128,29,48,74,73,14,2574,105,161,112,0,112,266,188,78,38,96,1,0,131,0,587,240,253,162,283,68,37,10,14,0,3,59,0,758,3213,385,12,3692,109,24,5641,398,1,3,105,6,34,633,508,0,18,50,62,7,174,185,143.0
21237,1780,678,1211,399,82,33,487,246,763,678,233,798,715,2.83,3.4,10,12,28,0,76,0,537,27,0,12,0,12,27,14,13,0,24,0,3,0,0,18,0,8,0,0,0,10,0,0,0,0,0,0,51,708,25,0,434,0,0,648,55,0,6,2,0,0,81,78,0,0,16,0,0,57,0,35.0
21239,6638,2981,5246,2100,449,200,943,681,3240,2650,888,3202,2198,2.46,3.01,45,16,47,6,70,45,2045,233,1302,210,30,180,1535,727,808,364,179,0,0,963,29,1925,1085,1327,880,547,154,51,51,0,0,48,79,20,402,3566,498,156,3795,38,48,3703,686,0,158,304,9,130,830,868,2,0,169,12,298,121,0,17.0
39001,7788,3409,5864,2193,542,338,1382,878,3117,2710,1328,3796,3042,2.59,3.09,101,35,70,54,148,15,2163,42,54,37,5,32,96,44,52,35,1,0,0,52,8,793,339,225,65,516,273,27,1,25,0,0,0,13,569,2645,750,33,5504,19,7,4593,281,11,33,86,0,17,548,439,4,0,83,323,0,328,0,143.0
39003,27782,12193,20074,7346,1836,1091,5872,3756,12921,11196,4668,13481,10704,2.5,3.02,779,59,68,57,133,18,8945,1028,891,546,104,442,1919,619,1300,393,549,254,0,638,85,2990,948,1465,494,916,279,350,81,259,94,280,345,37,2303,7430,2581,224,36149,253,417,13781,4158,80,219,1477,63,261,1341,1694,254,1267,452,1699,78,1932,265,190.0
39005,14392,5502,11947,4141,849,349,1596,1012,5733,4930,2103,6183,5531,2.54,3.03,188,32,63,47,100,37,4275,423,599,192,38,154,1022,401,621,423,397,60,13,44,85,2837,1531,425,175,1935,1077,318,206,159,73,208,169,72,853,5987,1394,50,17182,56,978,6401,2548,37,151,1439,29,164,1136,1261,387,133,301,958,131,316,16,143.0
39007,26096,10957,19559,7087,2039,1244,4498,2626,12675,10503,4651,12459,11089,2.54,3.06,402,34,44,31,89,16,10285,498,832,1254,337,917,1330,473,857,557,228,34,4,437,70,5015,1721,2189,924,2320,673,245,61,261,63,344,681,200,2074,12939,2072,505,24659,246,4079,16638,11124,216,472,5691,331,918,2259,1823,1633,131,1806,417,186,999,22,136.0
39009,12430,5323,9487,3532,910,487,2033,1304,10066,6593,1937,5813,4596,2.47,2.98,320,23,32,23,43,19,3846,471,2042,350,137,213,2513,1822,691,251,1736,167,11,242,106,2824,1064,638,77,602,57,1435,875,149,55,205,429,47,1138,6151,1242,208,13115,317,958,8690,2921,111,305,2129,20,447,1464,1192,502,436,338,178,167,901,71,307.0
39011,13118,5490,10999,4194,664,429,1455,867,5179,4521,2002,6038,4738,2.48,2.96,173,44,70,11,162,19,3797,212,210,145,9,136,422,192,230,56,137,68,14,112,35,876,215,315,133,465,33,96,49,0,0,11,86,14,1280,3446,2053,68,23836,63,228,5829,1297,12,119,525,0,145,625,522,40,84,410,436,31,323,2,44.0
39013,19212,6924,14846,4621,1396,745,2970,1558,9535,8434,3761,7719,8664,2.32,2.83,284,40,40,31,76,16,6562,329,318,165,23,142,647,159,488,227,244,0,26,132,18,1414,354,504,191,688,119,167,33,55,11,327,947,37,1887,8272,1465,65,18382,496,1805,12800,6738,114,33,5877,13,735,2160,1076,1130,182,118,164,195,1198,14,113.0
39015,11844,4801,9562,3548,595,300,1687,953,4268,3679,1634,5308,4330,2.74,3.23,135,27,40,18,92,8,3714,55,23,122,11,111,78,4,74,20,35,2,0,9,12,783,50,199,3,537,12,36,35,11,0,51,129,17,1257,3763,1040,93,11772,467,114,5985,982,10,28,458,9,54,723,717,37,2,140,69,11,231,46,87.0
39017,94396,43183,72246,30411,5989,2996,16161,9776,40708,32996,10665,48161,29092,2.62,3.12,1768,37,56,28,106,20,26627,7790,11046,2608,698,1910,18836,8879,9957,2905,7279,2120,49,6009,474,23399,10032,10542,5402,5078,1337,5448,2473,2331,820,1353,1507,648,5764,34474,8569,629,101097,1194,1967,50224,16929,395,1865,6209,176,2050,5439,6364,786,2846,2149,1341,514,3183,259,523.0
39019,7991,3121,6773,2369,460,260,758,492,3494,2946,1240,3451,3365,2.48,2.98,93,36,82,0,218,15,2420,83,66,157,26,131,149,11,138,69,17,0,0,49,14,836,257,130,79,690,172,16,6,0,0,18,86,77,1043,2904,640,23,8269,264,175,4492,1613,14,43,608,0,63,641,929,172,0,156,439,53,399,0,16.0
39021,11073,5056,8627,3504,760,553,1686,999,4205,3662,1556,5523,3935,2.58,3.02,149,33,56,37,133,7,3497,183,269,217,25,192,452,171,281,136,140,34,0,135,7,829,321,362,177,181,25,98,59,188,60,116,65,44,1156,4234,827,46,10595,72,218,6140,984,49,426,510,55,67,800,800,85,86,270,359,7,398,5,47.0
39023,36046,15308,26506,9625,2285,1194,7255,4489,18725,15695,6442,17336,15340,2.47,3.02,852,49,51,14,116,9,14930,1134,1964,665,114,551,3098,1376,1722,584,725,25,68,1607,89,4873,1783,3097,1361,1320,245,374,144,82,33,103,238,139,2842,13604,3071,396,34131,540,706,21037,4120,211,577,1636,127,255,2631,2919,179,699,1194,323,100,1137,91,12.0
39025,53113,24078,41748,17196,4048,2317,7317,4565,20220,16444,6021,26194,16160,2.66,3.13,736,33,55,21,122,17,14746,2182,2576,889,97,792,4758,1605,3153,1317,1567,456,34,992,392,6870,2246,2977,992,2165,569,1299,465,429,220,488,454,494,3408,21182,4943,475,62972,671,1159,34070,8422,288,937,3464,104,653,3237,4623,292,412,1387,488,372,1471,56,481.0
39027,11598,5382,8713,3407,1136,724,1749,1251,4592,3958,1891,5877,4146,2.55,2.98,332,65,75,69,154,14,3848,312,170,220,81,139,482,111,371,186,120,49,0,67,60,717,184,387,106,289,53,28,24,13,1,11,79,69,836,4820,1005,67,11166,73,113,7075,1270,14,46,272,8,40,1003,540,99,72,122,157,25,304,0,117.0
39029,29301,11508,23219,8072,1759,951,4323,2485,12934,10858,4606,12726,12216,2.46,2.95,610,55,65,41,143,17,10070,508,638,399,71,328,1146,323,823,295,291,50,0,459,51,2297,848,1274,513,661,175,264,160,98,0,244,538,116,2550,15566,2118,305,31875,250,1064,19358,10140,41,316,3563,20,490,2975,3111,1482,202,617,1363,356,1940,68,96.0
39031,9993,3922,7787,2738,597,309,1609,875,4382,3788,1692,4381,4138,2.54,3.05,218,55,62,14,151,11,3730,62,21,163,32,131,83,4,79,33,34,0,0,8,8,1920,611,186,60,1712,551,22,0,0,0,101,147,70,740,4252,817,46,10279,66,387,4596,1000,0,63,395,14,55,770,512,46,0,241,416,0,514,0,19.0
39033,12435,5190,9611,3447,814,546,2010,1197,5470,4717,2308,5680,5499,2.43,2.88,184,40,48,23,96,21,4005,175,200,230,95,135,375,153,222,139,141,9,0,52,34,857,189,283,73,419,58,133,36,22,22,84,28,0,1217,5122,735,55,18724,144,141,6501,1696,11,19,639,28,59,674,779,96,9,170,158,34,393,57,51.0
39035,316333,139622,208228,80190,21208,9236,86897,50196,220870,193539,66852,155171,144451,2.34,3.1,7458,38,50,31,89,23,94026,52295,38598,18367,4917,13450,90893,27525,63368,39981,32400,4956,190,11064,2302,136393,49485,41777,14572,58738,21271,19180,9216,16698,4426,18894,21379,2060,10102,77229,17554,2696,218113,9455,43584,167467,118267,6555,3333,108462,1103,21251,14932,16853,41207,13155,7762,3494,16670,8271,4413,905.0
39037,14476,5731,12045,4357,671,352,1760,1022,6224,5346,2409,6313,5943,2.52,3.04,159,32,57,30,121,18,4036,199,228,169,0,169,427,184,243,91,89,91,0,141,15,763,171,425,116,272,51,39,4,27,0,49,37,34,1336,4569,3636,125,20890,90,128,5515,614,8,145,238,86,109,639,855,5,98,170,343,23,349,13,68.0
39039,10889,4462,8512,2953,710,359,1667,1150,4294,3591,1309,4866,3882,2.53,2.97,209,48,57,36,120,10,3296,386,343,217,49,168,729,261,468,92,124,16,0,496,1,1794,479,1370,368,327,68,82,37,15,6,178,143,27,475,3298,1672,73,15948,47,469,4852,1049,0,115,906,31,76,551,546,87,38,236,310,22,320,44,83.0
39041,48660,26297,41888,21620,2105,1365,4667,3312,13958,11395,3502,27144,11233,2.68,3.06,352,23,53,11,106,31,10184,4688,4472,1451,338,1113,9160,3355,5805,1777,5385,443,48,1001,506,11049,2903,2027,490,4205,903,3901,1252,916,258,985,985,296,3168,22642,4512,616,58170,1170,2100,27332,13938,367,1284,7111,207,1420,3774,5409,1104,755,1804,799,409,3575,180,683.0
39043,21192,8521,16478,5800,1364,671,3350,2050,10450,9054,3556,9649,8817,2.39,2.92,365,42,45,21,105,10,7784,664,592,385,51,334,1256,294,962,419,285,0,15,380,157,2371,682,1279,405,853,165,178,85,61,27,235,415,162,1476,8549,2223,258,29152,350,1311,12181,6689,74,266,2936,12,322,1077,1419,584,301,533,250,249,875,206,207.0
39045,39977,18981,31813,13952,2307,1280,5857,3749,14411,11769,4318,20571,12190,2.62,3.05,466,30,50,30,106,18,12154,2100,1677,719,212,507,3777,1254,2523,814,1187,545,11,1073,147,5527,2044,2471,775,1505,594,928,448,623,227,610,503,187,3469,16044,3476,274,44448,654,1438,23745,6594,66,505,2740,23,620,2516,3278,431,804,968,787,298,2263,203,379.0
39047,7744,3277,5625,1948,645,427,1474,902,3799,3144,1146,3665,2964,2.46,2.95,168,52,83,62,164,25,2462,90,317,77,59,18,407,233,174,69,138,0,0,192,8,799,293,466,184,168,21,156,88,9,0,144,81,0,639,2574,477,57,6299,32,137,3096,734,16,26,95,0,23,340,766,18,0,17,96,14,304,5,56.0
39049,270205,133623,186773,83360,19072,9691,64360,40572,190292,149816,36342,146543,83331,2.45,3.14,7447,40,59,33,94,28,72141,39044,65314,9937,1711,8226,104358,52510,51848,12724,36991,24179,413,27738,2313,121034,51056,40077,19836,30079,8788,26926,12876,23952,9556,8334,5054,1916,17628,103730,23858,3099,274641,6017,11056,164974,63926,1876,5823,29219,1992,8911,19950,23903,5361,33178,8054,5185,3805,18707,4129,1459.0
39051,12342,5296,10140,3935,799,479,1403,882,3990,3566,1640,5658,4068,2.58,3.0,151,36,54,22,112,24,3244,443,430,222,44,178,873,295,578,136,78,0,17,570,72,1668,534,1427,509,167,15,53,10,21,0,53,250,199,1146,4747,2550,301,18844,31,523,4914,1107,12,129,2590,130,77,542,892,158,0,402,851,17,185,5,26.0
39053,8295,3384,6533,2514,508,255,1254,615,3714,3279,1552,3787,3577,2.51,3.04,118,36,47,18,114,0,2214,154,137,143,0,143,291,139,152,29,96,20,0,108,38,699,199,218,53,413,124,57,22,11,0,20,55,135,761,2784,445,51,5027,0,38,4993,508,0,70,219,0,75,403,577,22,4,162,133,60,850,0,180.0
39055,25717,11401,21960,9458,1069,508,2688,1435,8730,7508,3015,11952,9476,2.69,3.16,98,11,52,1,145,23,6599,2029,888,441,126,315,2917,503,2414,1747,562,43,0,281,284,10471,3450,1095,137,8553,3043,166,46,657,224,588,1932,267,1483,12576,2339,329,25036,260,4782,15269,12993,657,567,7678,113,2085,1439,2386,1816,59,1269,1597,483,1127,51,23.0
39057,42676,17927,33777,12673,2135,1065,6764,4189,19882,16308,5160,19328,14822,2.44,2.93,591,27,44,22,82,16,18113,3465,3356,2055,316,1739,6821,2284,4537,1522,3622,336,45,864,432,9326,2217,3006,840,3067,490,2330,800,923,87,935,670,362,3108,17210,4162,436,41085,513,1267,21101,5182,217,1099,3209,182,581,3052,3775,534,768,1610,561,256,1998,17,179.0
39059,10556,4215,8088,2785,703,381,1765,1049,5357,4710,2137,4827,4606,2.5,3.08,228,53,62,40,132,14,3545,255,141,99,0,99,396,91,305,192,121,9,0,61,13,1087,508,284,129,748,362,28,5,27,12,162,215,0,1042,4913,1094,33,9044,216,316,6535,1109,45,96,735,39,77,1215,933,849,132,234,113,12,534,33,90.0
39061,194818,89225,134062,53221,12388,6299,48368,29705,130948,111804,34907,98904,75397,2.41,3.12,5097,42,58,31,104,22,55859,16121,22363,4360,1045,3315,38484,18487,19997,7976,12956,6456,333,9750,1013,49704,18999,18729,8276,17406,4570,7873,3732,5696,2421,3838,1939,1200,9850,60768,18093,1411,243544,4254,4551,116040,36455,1002,2613,12086,309,6297,9945,13417,1430,20849,3816,2639,1008,5869,1229,2949.0
