GEO.id2,HC01_VC04,HC01_VC05,HC01_VC06,HC01_VC07,HC01_VC08,HC01_VC09,HC01_VC10,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC14,HC01_VC17,HC01_VC18,HC01_VC21,HC01_VC22,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC58,HC01_VC101,HC01_VC141,HC01_VC142,HC01_VC149,HC01_VC150,HC01_VC151,HC01_VC154,HC01_VC155,HC01_VC156,HC01_VC161,HC01_VC162,HC01_VC163,HC01_VC164,HC01_VC165,HC01_VC166,HC01_VC172,HC01_VC173,HC01_VC174,HC01_VC175,HC01_VC176,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC187,HC01_VC188,HC01_VC189,HC01_VC190,HC01_VC191,HC01_VC192,HC01_VC193,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC197,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209,HC01_VC210,HC01_VC211,HC01_VC212,TotalDrugReports
21151,20152,8557,14965,5958,1490,723,3697,1876,12257,9245,2900,9735,7783,2.5,3.07,242,17,46,15,82,17,5877,713,1383,575,14,561,2096,736,1360,215,1134,142,0,564,41,3244,992,1637,545,635,132,661,190,311,125,427,127,131,1352,10004,1247,96,11330,172,58,12098,1916,59,317,1157,160,271,2308,2189,81,398,221,215,122,832,161,370.0
21153,3517,1375,2774,940,173,97,570,338,1510,1431,477,1589,1352,2.54,3.11,22,21,47,54,107,0,400,17,47,4,0,4,64,17,47,17,0,0,0,47,0,8,4,4,4,0,0,0,0,4,0,0,0,0,39,770,116,0,625,0,7,1030,22,0,0,16,0,25,421,156,0,0,0,0,0,0,0,6.0
21155,4854,2107,3551,1312,352,153,951,642,2584,2235,855,2521,2068,2.49,3.1,128,56,63,23,141,12,1165,121,214,28,0,28,335,42,293,6,130,0,11,188,0,568,234,367,139,68,22,133,73,0,0,11,9,11,121,1340,106,4,1398,11,0,2342,342,0,13,90,0,16,189,125,0,301,29,249,4,100,13,48.0
21157,9136,3131,7419,2333,541,318,1176,480,3720,3241,1423,3561,4380,2.38,2.82,81,27,35,15,73,11,2611,137,166,134,24,110,303,69,234,97,104,6,0,96,0,371,79,235,44,72,0,64,35,0,0,8,16,13,314,2867,551,35,3075,25,57,3100,992,0,136,205,55,30,341,601,0,20,136,15,39,189,8,8.0
21159,2943,1187,2323,996,130,55,490,136,1352,1195,484,1631,1252,2.55,3.15,80,79,47,0,130,2,553,24,35,80,9,71,59,0,59,5,0,0,0,54,0,293,105,225,93,56,9,0,0,12,3,11,0,0,111,1028,67,9,724,10,10,633,73,0,56,43,0,86,110,79,0,36,0,34,5,52,36,29.0
21161,4535,1742,3328,1124,278,130,929,488,2269,2003,743,1920,2015,2.49,3.07,66,37,54,2,102,26,986,67,240,95,8,87,307,191,116,22,119,0,0,166,0,892,238,461,163,365,18,66,57,0,0,39,59,0,109,1353,259,7,3403,21,0,2316,241,0,28,86,0,6,220,146,0,43,25,146,0,49,6,60.0
21163,7816,3418,6212,2515,608,295,996,608,2815,2292,1018,3948,2600,2.68,3.13,93,32,68,9,153,11,3686,237,208,749,31,718,445,79,366,98,208,23,0,108,8,730,210,441,140,168,20,107,50,14,0,34,39,81,611,2424,852,86,5188,53,208,4620,836,102,145,377,60,23,328,609,10,104,229,50,7,222,42,13.0
21165,1734,641,1291,388,91,50,352,203,787,706,271,804,736,2.48,2.98,3,4,52,29,90,29,340,0,47,0,0,0,47,0,47,0,13,0,0,34,0,94,0,57,0,24,0,13,0,0,0,0,0,17,8,481,59,11,641,0,15,805,72,0,0,26,0,0,167,99,0,1,0,12,0,4,0,0.0
21167,6140,2052,4691,1437,422,209,1027,406,2673,2224,883,2431,2584,2.41,2.9,73,34,36,10,76,13,1326,192,265,245,47,198,457,89,368,72,62,0,10,285,28,639,223,342,223,256,0,33,0,8,0,0,5,10,632,2526,210,40,3115,0,140,2906,489,0,68,167,7,31,421,335,12,26,23,24,18,153,0,48.0
21169,2750,1126,2188,772,138,43,424,311,1172,963,470,1231,1262,2.51,2.98,48,50,95,0,161,68,664,92,7,75,0,75,99,3,96,39,44,0,0,16,0,141,36,61,5,68,31,12,0,0,0,0,0,0,28,1062,109,21,743,0,24,1038,72,0,10,146,10,0,102,117,0,19,2,9,0,39,0,1.0
21171,2972,1195,2375,872,154,108,443,215,1449,1261,654,1281,1378,2.39,2.93,28,30,42,0,89,12,615,35,180,66,0,66,215,16,199,15,20,0,0,143,37,401,97,275,91,100,6,26,0,0,0,0,0,18,27,981,67,3,720,39,0,514,102,0,16,24,0,30,281,294,0,0,45,71,0,23,0,2.0
21173,7138,3183,5038,1945,476,317,1624,921,3074,2428,1034,3612,2797,2.64,3.08,114,33,51,0,113,17,1769,30,231,96,10,86,261,18,243,46,6,0,0,209,0,460,221,360,210,94,11,6,0,0,0,0,0,0,326,2521,358,27,2596,32,10,2176,201,0,88,183,7,0,315,423,0,23,16,36,0,120,0,113.0
21175,3620,1362,2726,854,250,141,644,367,1326,1093,508,1616,1433,2.36,2.72,52,44,54,9,114,20,574,47,58,5,0,5,105,24,81,6,51,0,0,43,5,208,28,136,8,45,0,20,20,7,0,7,4,6,185,1123,164,0,1078,18,0,1849,72,0,0,12,0,7,190,131,0,8,21,48,0,39,8,16.0
21177,8067,2722,6275,1823,442,162,1350,737,3443,3063,1294,3209,3768,2.6,3.14,165,51,54,57,99,12,2192,130,42,100,0,100,172,0,172,20,122,0,0,23,7,445,84,232,46,89,2,120,36,4,0,14,0,22,384,2851,352,41,2950,5,0,3950,358,8,62,114,0,4,285,473,0,25,179,10,0,172,0,48.0
21179,12394,5556,9365,3801,822,477,2207,1278,4842,4064,1557,6073,4253,2.57,3.05,149,30,56,37,103,20,2968,173,323,205,0,205,496,27,469,144,107,0,0,237,8,985,310,698,246,245,44,25,20,17,0,28,33,23,403,4790,484,119,5153,38,179,6200,696,62,79,232,157,22,522,769,21,47,113,6,64,181,110,55.0
21181,1859,674,1461,437,101,70,297,167,899,739,308,820,870,2.52,3.06,35,44,50,0,128,0,445,26,66,0,0,0,92,8,84,16,13,0,0,53,10,287,94,64,0,223,94,0,0,0,0,0,0,0,101,419,47,0,591,0,0,852,43,0,0,58,0,0,70,112,0,17,8,202,0,0,3,40.0
21183,6350,2421,5065,1677,418,244,867,500,2580,2192,1070,2891,2859,2.67,3.11,164,78,76,107,125,22,1538,360,179,64,0,64,539,82,457,5,152,1,0,381,0,521,359,449,314,2,0,69,45,1,0,38,13,19,146,1772,279,16,1866,85,114,2905,205,0,24,103,16,0,387,323,0,0,52,0,5,98,0,42.0
21185,16313,8222,13630,6734,793,468,1890,1020,3835,3355,1244,8752,4801,2.96,3.33,213,35,59,11,156,23,4542,1083,869,619,27,592,1952,226,1726,410,506,31,9,831,165,2687,822,1666,598,640,109,256,66,125,49,235,175,166,780,8762,1736,200,13965,260,230,8569,2146,72,407,1507,124,387,975,1898,101,270,351,343,86,383,68,34.0
21187,2740,1137,2095,777,257,121,388,239,1206,1077,455,1283,1317,2.7,3.27,74,63,58,0,110,38,644,29,0,20,0,20,29,0,29,0,0,0,0,29,0,78,14,75,14,1,0,2,0,0,0,0,0,0,47,802,173,0,1750,31,1,1175,112,0,33,47,11,42,150,160,0,20,57,6,0,34,0,21.0
21189,1192,428,710,238,141,46,341,144,489,469,200,536,528,2.66,3.27,7,13,43,48,75,14,236,0,12,34,0,34,12,0,12,12,0,0,0,0,0,45,0,39,0,6,0,0,0,0,0,0,0,0,20,370,0,0,143,0,0,247,0,0,10,21,0,0,50,10,0,0,0,21,0,2,0,1.0
21191,3865,1425,3074,1074,318,119,473,232,1431,1201,434,1813,1441,2.69,3.2,26,19,65,0,136,23,809,18,26,3,0,3,44,18,26,15,3,18,0,8,0,233,12,151,0,49,0,3,3,30,9,0,0,8,181,1315,323,5,4243,78,84,2059,184,0,12,73,110,8,145,250,0,16,27,0,0,23,6,12.0
21193,7551,3233,5307,2093,600,254,1644,886,3522,3071,1366,4016,3068,2.45,2.96,64,21,58,4,141,2,1469,293,77,11,0,11,370,0,370,52,110,0,0,127,81,395,166,168,94,227,72,0,0,0,0,21,20,52,236,2989,335,91,1813,27,0,2969,453,0,14,0,0,38,596,625,1,14,19,113,0,42,0,304.0
21195,17809,6972,13154,4793,1273,542,3382,1637,8052,7106,2880,8374,7458,2.38,2.9,225,35,46,26,86,19,3041,302,200,123,0,123,502,105,397,126,264,9,0,103,0,904,195,375,77,310,20,206,98,13,0,23,0,14,333,5084,685,12,3370,50,53,5790,483,0,47,313,19,24,860,821,0,151,94,124,0,144,11,124.0
21197,3171,1217,2087,799,289,67,795,351,1623,1402,508,1595,1235,2.53,3.1,35,25,50,55,83,18,668,59,81,27,0,27,140,21,119,24,33,18,0,65,0,137,62,104,62,30,0,3,0,0,0,0,0,0,37,1402,95,0,730,0,0,1124,132,0,0,92,8,24,138,137,24,40,23,0,0,33,10,60.0
21199,16950,6591,12144,4059,1115,481,3691,2051,8617,7231,2911,7609,7802,2.45,2.98,272,37,50,15,111,9,4690,573,628,367,100,267,1201,323,878,152,397,0,0,605,47,1538,350,918,176,397,78,223,96,0,0,48,21,10,458,5691,558,64,4974,43,43,5249,879,62,140,427,36,33,491,1151,61,135,80,34,0,197,32,191.0
21201,582,215,479,141,21,17,82,57,379,346,200,230,393,2.22,2.89,5,26,42,0,99,0,131,2,0,0,0,0,2,0,2,2,0,0,0,0,0,88,2,3,0,79,2,6,0,0,0,0,3,0,23,202,24,0,441,17,0,230,28,3,0,8,0,0,57,17,0,0,9,0,0,20,0,1.0
21203,4732,1950,3598,1313,252,147,882,490,1756,1554,609,2315,1823,2.55,3.02,74,48,46,61,90,8,994,19,14,7,0,7,33,0,33,9,11,0,0,13,0,147,2,113,1,27,0,0,0,7,1,0,0,0,42,1262,97,2,1066,61,66,2045,160,0,0,145,3,0,163,73,12,18,6,7,0,75,0,63.0
21205,5084,2199,3591,1420,471,287,1022,492,3389,2678,935,2523,2231,2.52,3.13,98,20,47,31,79,6,1044,266,484,79,0,79,750,197,553,74,242,0,0,409,25,1099,425,654,373,257,14,54,38,134,0,134,6,1,247,2416,138,125,2163,30,146,3507,124,0,35,123,0,35,397,406,13,3,14,0,0,114,11,80.0
21207,4586,1741,3349,1087,405,263,832,391,2495,2271,1042,2114,2326,2.47,3.07,102,49,47,74,81,11,932,143,257,71,0,71,400,66,334,47,72,8,0,273,0,577,397,423,319,138,71,7,7,9,0,0,0,7,29,4540,245,24,964,6,0,1545,164,0,6,38,0,21,84,150,0,8,5,20,0,0,0,15.0
21209,14073,6763,11152,4943,752,391,2169,1429,4840,3866,1374,7377,3900,2.64,3.02,158,27,47,0,93,22,3439,571,1171,236,51,185,1742,240,1502,161,422,54,0,1023,82,2331,1116,1634,864,322,73,315,179,60,0,33,40,144,575,6109,989,123,8534,97,206,7548,1522,39,107,664,36,167,1111,1462,41,107,210,56,36,361,10,106.0
21211,11900,5285,9189,3724,716,414,1995,1147,4223,3578,1568,5788,4454,2.68,3.1,271,50,53,27,103,21,2712,489,2482,255,14,241,2971,619,2352,236,365,114,0,2203,53,3952,1947,3187,1736,379,8,370,194,16,9,70,23,22,364,4801,776,64,6236,198,28,5480,926,17,132,349,40,219,659,749,49,190,249,84,18,195,138,63.0
21213,4628,1760,3450,1216,398,272,780,272,2330,1953,691,2094,1973,2.52,3.08,66,33,54,57,85,26,1010,90,209,50,0,50,299,51,248,2,90,0,0,177,30,333,144,141,72,157,70,26,0,9,2,35,40,0,100,1929,209,18,2142,23,102,2451,121,0,92,57,0,33,310,667,0,90,54,11,0,57,1,19.0
21215,5274,2208,4329,1602,344,206,601,400,1174,855,270,2504,1408,2.74,3.01,9,5,26,0,63,8,1236,198,18,171,0,171,216,0,216,68,59,0,0,84,5,357,26,119,0,222,21,16,5,0,0,0,13,3,190,1877,201,76,3222,0,33,2401,327,0,15,69,27,50,171,343,19,8,137,43,0,173,162,13.0
21217,6297,2698,4340,1458,461,257,1496,983,3448,3066,1428,3124,3102,2.48,3.09,98,27,41,30,82,2,1257,70,313,49,7,42,383,213,170,122,101,17,0,134,9,560,200,219,48,242,82,81,70,18,0,0,8,14,176,2103,276,9,2191,43,10,2954,200,0,26,138,13,0,417,434,0,21,65,160,0,194,15,56.0
21219,3263,1440,2484,1045,265,124,514,271,1271,1150,499,1531,1357,2.71,3.24,38,31,81,78,153,12,772,165,127,62,4,58,292,32,260,12,34,5,0,208,33,1259,341,288,97,960,233,6,6,5,5,18,0,0,464,1442,115,29,1086,4,1,1487,135,0,23,61,30,43,226,233,0,93,10,343,21,9,24,2.0
21221,4207,1515,3193,929,301,123,713,463,1770,1437,789,1826,2269,2.37,2.75,23,17,34,0,88,10,1556,98,27,246,95,151,125,17,108,27,65,0,0,16,17,877,328,240,78,514,210,123,40,0,0,0,0,0,141,1288,287,74,1697,0,10,1453,88,243,28,229,0,11,148,183,23,537,132,269,0,157,12,6.0
21223,2300,890,1895,568,118,105,287,217,1255,1083,411,1022,1030,2.45,3.0,38,46,54,0,112,23,670,22,24,8,0,8,46,0,46,16,1,0,6,23,0,207,29,195,23,11,6,1,0,0,0,0,0,0,41,816,96,5,1192,12,14,1108,54,0,4,17,2,0,107,134,11,0,33,5,0,24,0,5.0
21225,3709,1478,2980,1046,214,159,515,273,1856,1665,640,1766,1577,2.42,2.93,37,23,40,15,69,20,979,58,111,112,0,112,169,51,118,16,14,67,0,72,0,280,128,125,40,61,31,17,8,77,49,11,5,0,220,1244,350,17,1984,18,7,1621,197,50,25,51,0,30,226,166,0,406,0,25,0,71,90,8.0
21227,29709,13332,21786,8788,2309,1235,5614,3309,16265,12449,3897,14605,10395,2.48,3.01,587,31,54,11,97,24,6566,3590,7615,774,0,774,11205,3269,7936,2338,4394,908,177,3197,191,13196,6883,4612,2482,3558,1493,2986,1688,2040,1220,1272,223,212,1579,11828,2319,413,15428,203,292,14003,2382,66,380,1164,117,145,2160,3611,122,859,1020,166,129,594,147,55.0
21229,3055,1266,2271,893,186,125,598,248,1435,1206,635,1479,1395,2.58,3.18,30,22,29,36,32,24,620,41,234,9,3,6,275,60,215,21,17,0,0,234,3,430,208,283,152,130,39,17,17,0,0,0,0,3,39,1526,150,0,962,7,0,1398,109,0,13,39,0,9,184,158,10,27,0,0,0,123,2,4.0
21231,5073,1918,3854,1338,456,180,763,400,2769,2565,1101,2215,2612,2.58,3.3,182,90,61,14,89,50,1130,68,195,36,29,7,263,0,263,7,4,0,13,239,0,545,300,460,300,81,0,4,0,0,0,0,0,7,45,3169,173,13,1896,10,25,2020,323,0,0,91,9,0,162,313,0,9,45,12,0,17,12,66.0
21233,3600,1427,2825,1014,318,163,457,250,1536,1373,592,1673,1490,2.53,3.05,92,71,68,53,132,15,898,102,270,55,0,55,372,42,330,85,4,0,2,281,0,725,261,531,229,192,30,2,2,0,0,0,0,10,236,993,144,31,1538,22,0,1299,185,0,78,68,6,10,199,233,0,97,0,8,7,56,0,5.0
21235,9435,3604,6794,2586,854,180,1787,838,3273,2745,1239,4496,3626,2.68,3.12,241,55,63,34,100,40,1956,50,142,26,0,26,192,75,117,81,29,17,16,45,4,526,90,285,41,136,20,51,29,54,0,81,8,6,262,3306,314,49,3413,0,23,3805,323,10,69,92,11,2,512,861,0,19,21,22,17,104,5,48.0
21237,1912,720,1336,355,136,95,440,270,987,844,274,838,853,2.45,3.01,0,0,39,0,102,13,296,0,0,10,0,10,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,39,562,12,0,248,0,22,587,32,0,0,0,0,0,93,69,0,0,15,0,0,24,0,2.0
21239,7020,3000,5500,2085,381,203,1139,712,2956,2417,859,3291,2762,2.53,2.99,60,20,58,0,105,43,1787,217,1000,100,0,100,1217,178,1039,157,65,24,15,882,74,1821,838,1591,759,138,40,67,38,25,1,0,25,21,321,3543,573,54,3559,29,64,3392,529,5,288,509,0,84,706,639,29,52,166,86,33,156,0,34.0
39001,7453,3121,5484,1982,570,272,1399,867,3432,2984,1287,3559,3222,2.55,3.05,30,10,35,17,66,17,1829,92,88,35,0,35,180,58,122,82,66,0,0,26,6,366,55,140,23,189,32,0,0,37,0,78,83,19,457,2095,473,15,3517,48,17,2367,384,0,63,67,0,48,210,200,6,6,122,62,0,164,0,184.0
39003,26008,11058,18508,6666,1841,1112,5659,3280,14031,11674,4437,12543,11542,2.51,3.11,543,42,54,11,106,19,7274,683,597,422,12,410,1280,148,1132,298,529,152,20,217,64,2394,680,846,251,789,166,471,241,288,22,211,251,71,2200,7268,2105,415,33870,157,325,11244,4440,38,203,1409,17,205,755,1771,220,643,468,1685,75,1364,124,240.0
39005,13861,5760,10832,4066,896,503,2133,1191,6530,5413,2356,6480,6191,2.51,3.03,161,25,53,4,114,12,3735,541,592,214,55,159,1133,366,767,327,518,0,0,168,120,2963,1953,437,138,2140,1588,156,62,230,165,326,124,117,1002,4864,1281,117,17639,111,795,6320,2442,39,122,1603,40,240,773,1014,301,16,384,1053,153,676,21,333.0
39007,24966,10086,18236,6211,1886,1138,4844,2737,13834,11542,4871,11552,11920,2.47,3.05,800,69,72,36,151,20,8506,759,637,986,336,650,1396,112,1284,456,364,26,16,310,224,5890,1821,2159,741,3316,893,257,153,158,34,262,750,148,1511,10842,2262,374,21971,233,3055,15231,9968,231,359,5041,288,389,1084,1692,1277,80,1427,445,287,706,10,496.0
39009,12121,4643,8765,2871,1188,628,2168,1144,10207,7446,1937,5319,5231,2.48,3.06,282,19,25,3,47,10,3451,687,2216,473,36,437,2903,1482,1421,301,2086,143,0,310,63,3420,1006,523,117,902,106,1338,582,657,201,732,310,130,1348,6191,1193,99,13644,360,909,8862,2677,110,248,2135,0,346,892,1257,231,400,233,111,227,901,47,236.0
39011,12462,5010,10193,3754,676,322,1593,934,5769,4812,2323,5488,5401,2.49,3.02,167,37,62,32,125,17,2786,219,226,146,14,132,445,138,307,122,161,22,0,119,21,984,244,465,67,341,61,156,116,22,0,46,54,3,757,2998,1167,73,22084,37,77,5095,1151,10,48,332,14,17,207,806,51,33,108,546,23,288,0,61.0
39013,17858,6553,13468,4359,1383,667,3007,1527,9874,8702,3979,7316,9087,2.35,2.93,238,35,37,9,83,6,5589,432,320,218,7,211,752,61,691,318,241,57,0,116,20,1283,177,521,55,500,48,180,74,82,0,264,685,47,1018,6893,1211,73,17708,545,1519,13193,7177,126,131,6945,29,487,1352,1203,771,280,281,333,235,865,27,176.0
39015,12029,4393,8936,2743,961,520,2132,1130,5018,4165,1795,5368,4951,2.55,2.98,285,59,90,9,178,45,3213,138,152,117,0,117,290,11,279,78,118,0,19,66,9,621,97,385,56,153,8,55,33,28,0,14,14,49,519,3600,625,30,8940,0,98,4877,1279,0,35,297,6,50,201,462,14,35,81,69,8,298,0,158.0
39017,93212,41010,70587,28179,6436,3196,16189,9635,41888,33424,12326,45649,33813,2.68,3.21,1835,37,53,11,106,18,22444,9280,10877,2637,340,2297,20157,3473,16684,2731,8213,2134,123,6444,512,24694,10441,11265,5506,6239,1594,5326,2877,1864,464,1160,690,541,5181,32882,7256,738,102297,809,2249,48161,16123,397,1437,6597,413,1751,3219,6423,430,2539,1861,952,449,2261,413,1067.0
39019,7813,2689,6321,2047,544,213,948,429,3058,2531,1311,3097,3559,2.54,3.0,58,22,41,2,111,0,2092,104,136,101,0,101,240,9,231,64,72,0,0,73,31,822,288,229,38,515,192,68,48,10,10,26,154,32,352,2746,631,57,7792,126,264,3891,2113,7,57,813,36,73,317,713,277,87,160,526,26,334,17,12.0
39021,10684,4105,8253,2676,645,408,1786,1021,4478,3636,1744,4842,4516,2.53,2.99,189,46,44,5,91,19,2911,189,166,138,0,138,355,54,301,101,143,2,5,87,17,712,230,315,55,194,80,181,95,22,0,32,103,27,984,4308,875,39,10016,137,95,5423,953,0,115,548,59,33,400,836,51,18,140,200,16,459,7,114.0
39023,35609,14241,24859,8072,2829,1480,7921,4689,19072,15694,6919,16254,17043,2.43,2.97,906,53,52,16,106,15,12648,1294,1383,930,59,871,2677,305,2372,522,761,87,7,1238,62,4970,1500,3207,1062,985,146,589,275,189,17,277,338,284,3117,12339,2596,404,32114,285,732,20261,4419,154,653,1733,113,380,1363,2931,150,287,651,339,144,1413,255,388.0
39025,53431,22487,42204,16699,3311,1703,7916,4085,21805,17934,6922,25124,19495,2.65,3.14,735,33,51,24,97,22,14139,2553,1607,1336,211,1125,4160,514,3646,1020,1997,135,28,747,233,5700,1423,2497,552,1751,418,1114,399,338,54,622,362,255,2642,19503,3880,509,54289,497,1019,26241,6987,132,887,3367,52,463,1517,3755,266,241,990,595,222,1587,18,542.0
39027,10919,4604,8298,2917,806,545,1815,1142,5158,4355,1895,5122,4613,2.53,3.06,246,50,59,26,115,20,3151,269,191,202,20,182,460,70,390,171,80,35,24,138,12,608,124,365,101,191,1,25,13,27,9,191,32,63,510,4247,619,57,9123,29,187,5634,827,7,201,423,61,128,582,783,27,90,377,219,0,397,7,195.0
39029,28780,10933,21505,7173,1987,1013,5288,2747,13002,11073,5088,12869,13379,2.43,2.91,506,46,57,26,116,18,9211,488,683,495,139,356,1171,283,888,323,180,42,29,561,36,2211,781,1181,416,631,97,115,54,284,214,240,531,68,2350,12002,1614,114,26313,346,769,16775,8488,107,134,4002,85,289,1838,2584,1329,193,750,1045,286,1548,130,492.0
39031,9840,3692,7892,2692,619,260,1329,740,4557,3950,1812,4062,4616,2.51,3.07,127,33,57,0,128,12,2687,140,62,139,17,122,202,27,175,94,61,0,0,47,0,2868,1144,198,68,2627,1048,43,28,0,0,8,45,52,489,3122,720,47,9613,99,139,3921,1328,0,44,380,0,85,602,479,60,9,207,304,0,346,8,38.0
39033,11417,4215,8719,2612,814,455,1884,1148,6240,5411,2534,4683,5986,2.38,2.95,335,72,69,35,158,4,3453,156,251,199,47,152,407,130,277,44,205,20,15,113,10,568,290,263,127,88,3,186,160,31,0,44,14,183,1025,3957,585,84,15538,133,232,5854,1403,1,81,850,9,59,475,689,80,13,399,315,13,326,16,261.0
39035,304828,128616,196186,71437,23849,10637,84793,46542,229731,199154,71205,143668,152357,2.3,3.07,7193,38,49,22,86,21,74103,53583,34236,22399,3620,18779,87819,14131,73688,33493,35402,4964,274,11449,2237,133802,50259,44709,15618,52100,19692,18860,8676,18133,6273,20295,17533,1717,9125,70809,15917,2955,202905,8631,38345,158698,110125,4598,3814,95446,891,18917,7269,15672,34680,11679,6357,3671,14187,7953,4879,5410.0
39037,14265,5762,11427,4036,903,538,1935,1188,6566,5645,2716,6257,6471,2.47,3.0,235,47,75,5,168,24,3701,264,235,91,6,85,499,80,419,120,158,33,0,166,22,947,298,479,175,382,93,68,23,18,7,24,93,0,909,4346,2727,61,20537,9,144,5828,1163,51,173,300,94,67,327,613,3,97,169,188,6,201,25,81.0
39039,10675,4100,8075,2700,809,437,1791,963,4703,3759,1511,4725,4305,2.46,2.91,255,60,62,64,111,19,2722,446,249,233,7,226,695,201,494,168,158,0,0,301,68,1657,413,1241,369,358,18,12,6,46,20,7,89,17,882,3461,1037,133,15680,103,433,4810,1159,14,78,615,8,83,266,472,50,132,266,385,18,145,26,220.0
39041,50644,26286,43742,21878,2041,1317,4861,3091,15900,13369,4985,27526,14650,2.8,3.26,342,18,47,0,98,29,9726,7857,4466,1388,98,1290,12323,1687,10636,2128,7228,1228,21,1417,301,14082,3204,2821,624,5179,1100,4554,1161,1528,319,1381,1061,366,3422,23506,4452,481,56259,1095,2358,29458,15045,429,1031,5879,116,1748,1994,5567,1256,1627,1594,1280,517,3403,321,283.0
39043,20116,7213,14821,4285,1028,536,4267,2392,11615,9669,4327,8039,10431,2.35,2.91,242,26,37,7,85,4,6638,927,665,357,34,323,1592,192,1400,494,447,41,10,522,78,2414,571,1416,357,765,105,158,83,75,26,160,344,169,1235,6636,1570,380,26318,190,1396,11323,6673,120,341,3498,51,280,556,1395,604,32,497,380,214,727,89,509.0
39045,40102,18224,31382,12795,2669,1619,6051,3810,15036,12655,5402,19764,14827,2.67,3.13,636,38,55,7,120,20,11206,2428,1546,710,0,710,3974,803,3171,678,1541,996,47,622,90,4758,1537,1414,436,1542,449,939,335,863,317,527,690,164,3306,15157,3709,350,46416,723,995,24171,6510,158,393,2747,58,503,1644,3418,434,1559,781,681,183,2599,80,400.0
39047,7834,3345,5616,1936,598,377,1620,1032,3832,3201,1300,3878,3259,2.42,2.9,152,46,53,17,131,0,2179,141,278,73,19,54,419,74,345,10,189,0,0,188,32,809,334,421,175,306,145,46,14,36,0,34,14,76,496,2241,451,7,3939,16,30,2523,328,31,31,143,8,39,189,383,8,7,24,25,0,127,1,159.0
39049,286706,136658,193946,83410,23467,11917,69293,41331,202304,156826,40902,151050,97158,2.46,3.15,0,0,0,0,0,0,66407,51052,70520,11000,1740,9260,121572,29576,91996,11451,48529,33343,292,26295,1662,143315,56805,41454,18192,33589,11392,32360,14631,35912,12590,13203,4313,2406,14720,96728,25638,3853,267781,5642,12375,153600,70100,2127,5956,29645,1347,9807,12258,23876,4625,43827,8143,5364,3343,17576,4049,2926.0
39051,11683,4801,9360,3354,827,518,1496,929,4557,3910,1510,5296,4527,2.59,3.05,222,48,72,46,152,19,2653,324,327,140,11,129,651,118,533,179,138,7,6,314,7,1862,376,1299,314,456,47,21,0,86,15,192,313,25,687,3897,1656,211,18736,41,566,5397,1213,10,216,2899,6,216,206,704,150,7,403,926,86,181,35,31.0
39053,8009,3025,6142,2059,555,253,1312,713,3486,3053,1455,3614,3563,2.57,3.1,146,45,73,61,124,29,2125,152,128,51,0,51,280,67,213,70,172,0,0,38,0,925,275,126,5,685,220,107,50,7,0,15,0,25,342,3237,800,47,4865,7,36,3340,380,13,18,260,0,69,387,798,53,65,119,317,10,766,0,238.0
39055,26346,10000,22387,8248,1088,324,2871,1428,8544,7020,3098,10764,11169,2.67,3.1,156,18,65,8,149,29,5911,1822,602,356,6,350,2424,278,2146,1416,569,66,8,213,152,10362,3314,465,112,9330,3025,326,128,241,49,364,1816,326,1418,11257,1954,241,24468,401,4233,13429,12798,611,496,8105,108,1285,969,2352,2205,203,1144,1065,420,1215,27,115.0
39057,42153,17288,33211,12391,2326,1152,6616,3745,22126,18325,6775,19160,17669,2.41,2.96,560,25,45,2,82,21,16617,3753,4040,2495,148,2347,7793,2283,5510,1261,4750,653,63,825,241,9759,3063,2185,442,2935,667,2958,1159,1681,795,1710,497,293,2525,16581,4119,349,39303,586,1585,21388,6324,364,1356,3955,152,580,2112,3931,548,1298,1496,715,302,1264,271,425.0
39059,10363,4020,7696,2605,784,333,1883,1082,5500,4511,2009,4667,4784,2.45,3.02,108,24,32,28,53,16,3127,220,111,263,19,244,331,0,331,124,116,0,0,85,6,1103,343,197,34,784,276,94,33,28,0,108,342,10,1124,4683,654,60,7894,199,191,6468,1011,12,101,686,48,128,724,804,698,37,225,159,26,634,0,274.0
39061,194795,86723,130479,50172,13730,6771,50586,29780,140539,116537,37280,97129,82246,2.35,3.07,4447,37,53,20,90,22,44974,18141,22858,5624,888,4736,40999,10079,30920,7187,17418,6486,248,8465,1195,53434,19035,18082,7292,17746,5144,9883,3850,7723,2749,4985,2094,1426,9255,54123,15479,1859,229205,3122,4480,106547,37478,1002,3031,13193,628,5524,6111,12060,1248,10482,4159,2372,1347,5734,1394,7825.0
