GEO.id2,HC01_VC04,HC01_VC06,HC01_VC07,HC01_VC08,HC01_VC09,HC01_VC10,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC14,HC01_VC15,HC01_VC17,HC01_VC18,HC01_VC20,HC01_VC21,HC01_VC52,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC99,HC01_VC139,HC01_VC140,HC01_VC146,HC01_VC147,HC01_VC148,HC01_VC150,HC01_VC151,HC01_VC152,HC01_VC157,HC01_VC158,HC01_VC159,HC01_VC160,HC01_VC161,HC01_VC162,HC01_VC168,HC01_VC170,HC01_VC171,HC01_VC172,HC01_VC173,HC01_VC174,HC01_VC175,HC01_VC176,HC01_VC177,HC01_VC178,HC01_VC184,HC01_VC185,HC01_VC186,HC01_VC187,HC01_VC188,HC01_VC189,HC01_VC190,HC01_VC191,HC01_VC192,HC01_VC193,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC197,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209,TotalDrugReports
21151,20053,8862,15017,5932,1299,783,3737,2147,10703,8464,2443,9809,6287,2.45,2.94,380,29,51,26,81,26,5552,627,1519,370,15,355,2146,1124,1022,432,718,163,22,718,93,2794,1187,1524,728,690,133,472,309,108,17,182,109,184,956,10772,2095,296,12613,53,289,12957,2065,74,391,1026,21,266,2780,1790,75,187,333,322,217,631,67,280.0
21153,3245,1367,2628,1046,203,96,414,225,1426,1364,456,1533,1209,2.83,3.55,29,17,51,20,139,5,506,0,0,68,0,68,0,0,0,0,0,0,0,0,0,67,62,67,62,0,0,0,0,0,0,0,0,0,28,2037,58,0,630,27,0,1435,17,0,45,8,0,0,231,67,0,0,0,0,0,0,0,43.0
21155,4678,2058,3598,1437,171,103,909,518,2457,2135,1003,2226,1881,2.54,3.18,157,79,75,49,148,27,1286,39,290,50,26,24,329,265,64,54,127,0,0,148,0,718,320,559,257,67,0,75,63,17,0,25,18,0,43,2820,267,9,1292,9,19,2476,224,0,38,84,14,0,116,266,0,118,65,0,0,38,19,30.0
21157,9212,3321,7602,2439,460,190,1150,692,3583,3396,1500,3691,3985,2.42,2.88,108,39,45,44,89,17,2972,189,81,180,34,146,270,71,199,160,0,0,0,86,24,419,144,196,86,202,58,21,0,0,0,0,0,44,767,3672,635,39,4841,33,30,4682,515,0,81,396,0,96,749,784,11,9,172,38,0,166,0,11.0
21159,3135,1212,2305,747,354,257,476,208,1202,1040,442,1351,999,2.96,3.54,10,8,32,65,16,39,713,11,0,193,90,103,11,0,11,0,0,11,0,0,0,176,21,134,11,21,0,0,0,21,10,11,0,23,44,769,139,4,748,0,0,1157,49,0,0,0,10,81,591,29,0,41,0,0,0,6,0,64.0
21161,4758,2099,3559,1467,372,118,827,514,1916,1559,625,2526,1522,2.46,2.9,115,59,54,55,97,21,1342,19,166,27,0,27,185,12,173,45,10,0,0,130,0,723,394,278,112,436,273,9,9,0,0,12,0,0,231,1919,250,0,3566,0,10,2514,298,0,0,39,0,0,428,529,0,0,38,66,0,57,0,160.0
21163,7346,3516,5897,2618,460,297,989,601,2697,2377,883,3849,2073,2.88,3.39,63,23,43,12,96,7,3272,92,294,616,76,540,386,208,178,128,188,14,6,50,0,756,281,426,168,171,52,110,12,49,49,49,26,36,348,3301,984,74,6377,63,17,5518,700,0,114,425,0,16,468,529,16,14,38,17,0,187,0,7.0
21165,1566,638,1282,540,82,6,202,92,779,728,289,679,625,2.71,3.44,17,27,30,155,13,0,465,0,0,25,0,25,0,0,0,0,0,0,0,0,0,93,72,61,54,14,7,18,11,0,0,0,0,0,86,947,17,0,874,0,0,1129,0,0,14,0,0,0,76,28,0,0,0,0,0,0,0,15.0
21167,5959,2289,4781,1721,342,116,836,452,2505,2219,972,2554,2391,2.51,3.04,66,34,64,0,139,30,1632,95,47,97,0,97,142,15,127,71,51,0,0,0,20,368,125,216,48,134,59,18,18,0,0,85,0,11,460,2378,362,20,2521,17,7,2965,295,0,27,110,15,9,629,409,0,0,107,20,0,200,0,23.0
21169,2809,1139,2120,823,259,126,430,190,1182,1005,451,1237,1115,2.49,2.93,35,33,72,16,184,15,676,22,130,22,0,22,152,97,55,9,22,0,12,97,12,132,126,110,104,0,0,22,22,0,0,0,0,45,135,1035,184,0,688,5,2,1233,23,0,0,70,0,41,231,305,0,0,0,22,0,54,0,7.0
21171,2835,1090,2103,669,194,119,538,302,1512,1367,660,1251,1293,2.51,3.14,78,61,49,0,104,24,914,6,214,15,0,15,220,206,14,0,6,0,0,206,8,270,230,219,211,51,19,0,0,0,0,0,0,0,43,1526,171,0,899,0,61,882,66,0,18,212,19,10,57,373,0,0,21,30,0,11,0,30.0
21173,6939,3177,5177,2127,532,290,1230,760,3127,2698,796,3532,2353,2.56,3.09,91,30,48,39,98,11,1866,36,237,77,24,53,273,178,95,55,3,0,0,215,0,411,179,313,167,85,12,13,0,0,0,0,30,0,461,3155,293,0,3040,7,0,2927,426,2,7,87,32,9,454,458,0,113,5,0,0,48,13,166.0
21175,3092,1167,2400,825,177,80,515,262,1341,1236,564,1348,1290,2.71,3.26,42,31,24,0,62,0,669,23,64,21,0,21,87,28,59,32,0,0,0,55,0,497,389,383,307,104,72,0,0,10,10,0,8,5,337,1700,478,9,1118,0,0,2573,148,0,41,36,0,0,432,222,0,28,44,25,0,30,20,33.0
21177,8929,3283,7133,2452,440,234,1356,597,3435,2989,1299,3815,3561,2.43,2.87,132,46,58,44,139,1,2344,124,131,104,50,54,255,56,199,50,67,0,0,133,5,572,154,425,130,101,0,35,24,11,0,19,17,0,679,3155,378,29,2679,20,9,3790,346,0,60,186,0,33,561,430,0,28,163,53,0,71,0,42.0
21179,11625,5379,8971,3711,761,546,1893,1122,4548,3844,918,6028,2964,2.57,3.02,221,46,70,29,137,29,3428,136,528,234,22,212,664,362,302,96,217,0,0,317,34,1163,451,787,254,180,35,195,162,1,0,11,22,0,431,6339,932,57,5819,17,12,6049,865,9,242,386,14,86,1042,839,14,76,93,30,103,193,0,21.0
21181,2013,856,1592,696,99,16,322,144,728,625,258,1006,733,2.55,2.96,75,100,109,137,140,75,426,6,38,34,0,34,44,35,9,0,12,0,0,32,0,276,200,43,21,186,158,28,21,19,0,0,0,0,43,579,177,0,760,0,0,791,169,0,0,12,0,0,314,92,0,0,0,0,0,0,0,41.0
21183,6031,2423,4861,1759,289,157,881,507,2739,2397,1227,2811,2502,2.66,3.27,76,35,67,8,143,19,1767,59,248,178,0,178,307,112,195,22,22,16,0,247,0,455,326,322,288,95,21,22,17,16,0,0,0,11,306,2011,431,6,1636,20,3,1907,132,17,39,29,0,8,560,429,6,16,214,20,8,141,0,43.0
21185,15818,8549,13129,6751,866,526,1823,1272,3462,2812,990,8901,3575,2.79,3.09,125,26,47,16,110,26,4566,779,1328,398,32,366,2107,798,1309,397,610,15,10,952,123,2534,980,1599,792,613,112,269,66,53,10,148,140,139,963,7714,1508,119,13491,246,66,9040,2493,195,611,1252,118,512,1337,1801,121,23,391,335,50,662,113,51.0
21187,3269,1438,2568,1052,279,126,422,260,1410,1327,468,1627,1096,2.33,2.83,43,49,104,88,202,30,948,80,29,66,5,61,109,36,73,3,16,0,0,90,0,166,67,148,55,6,0,12,12,0,0,0,43,9,122,1661,190,18,1893,57,0,2209,162,0,119,25,0,0,438,384,0,15,4,74,0,37,0,15.0
21189,1071,418,913,308,26,19,132,91,416,379,255,519,537,3.06,3.68,0,0,40,0,67,23,397,0,4,24,0,24,4,0,4,0,0,0,0,0,4,10,10,10,10,0,0,0,0,0,0,0,9,13,13,598,219,14,237,0,0,590,2,0,0,0,0,0,63,28,0,0,0,0,0,0,0,10.0
21191,3830,1769,2946,1292,179,100,705,377,1496,1197,584,1906,1351,2.72,3.26,86,49,78,124,152,10,1017,0,0,60,0,60,0,0,0,0,0,0,0,0,0,154,38,43,9,111,29,0,0,0,0,0,0,0,363,1399,232,0,4866,41,22,2874,306,0,0,39,0,14,324,242,0,0,53,0,0,26,0,36.0
21193,7510,3102,5325,1835,523,334,1662,933,3306,2962,1248,3610,2835,2.63,3.17,180,49,44,12,102,8,1800,86,18,82,0,82,104,10,94,12,39,35,0,18,0,209,52,77,39,105,10,27,3,0,0,29,0,0,78,3926,445,0,1527,0,29,2465,364,0,0,18,0,35,814,668,0,35,154,0,0,110,41,331.0
21195,19182,7744,14432,5687,1208,371,3542,1686,7840,7099,2683,8994,6683,2.38,2.84,128,20,50,46,109,8,3810,201,214,207,24,183,415,172,243,59,277,0,0,65,14,717,286,375,149,203,55,139,82,0,0,54,0,0,553,10135,993,48,4703,63,91,7302,755,0,44,240,56,21,1389,888,9,15,57,13,21,225,0,191.0
21197,3409,1730,2544,1118,218,161,647,451,1292,1136,410,1978,1071,2.65,3.06,43,30,82,36,143,45,884,0,36,6,0,6,36,24,12,24,0,0,0,12,0,74,0,27,0,47,0,0,0,0,0,0,0,0,254,1925,57,27,1259,0,0,1310,284,0,0,35,0,0,117,271,90,99,0,0,0,41,23,104.0
21199,17665,7097,14055,5019,1122,597,2488,1481,8207,7058,3007,8148,7404,2.37,2.87,174,30,52,13,114,16,5220,170,624,176,0,176,794,521,273,94,200,0,9,491,0,1063,508,741,380,168,32,130,96,24,0,68,12,208,707,8637,425,48,5527,0,16,7397,662,36,112,306,0,7,1231,999,0,0,296,203,0,358,39,324.0
21201,477,242,320,161,50,27,107,54,375,338,111,248,223,2.67,3.86,8,34,175,0,638,0,164,5,0,18,0,18,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,37,253,3,0,567,0,0,374,0,0,0,8,0,0,5,99,0,0,0,0,0,13,0,6.0
21203,4641,1907,3512,1508,166,74,963,325,1834,1731,855,2262,1931,2.58,3.09,32,20,52,35,118,5,1192,64,9,0,0,0,73,0,73,0,64,0,0,9,0,38,0,35,0,0,0,3,0,0,0,56,0,0,143,1851,75,6,1174,0,15,1876,31,0,4,14,14,0,307,158,0,0,46,0,0,50,0,106.0
21205,5563,2444,4000,1617,519,130,1044,697,2722,2266,616,2748,1936,2.46,2.92,183,47,71,72,88,49,1203,233,91,104,28,76,324,88,236,67,170,0,0,81,6,901,471,479,346,203,55,169,70,50,0,10,0,22,243,2256,281,100,3405,0,61,2992,350,0,41,36,0,13,789,798,0,51,32,16,0,325,3,188.0
21207,4894,1866,3629,1277,491,134,774,455,2572,2257,1096,2117,2329,2.34,2.88,74,43,58,0,122,21,1445,100,195,28,0,28,295,219,76,28,48,0,0,219,0,231,156,183,133,48,23,0,0,0,0,0,17,0,29,4932,84,56,1641,10,9,1622,129,0,43,77,0,0,199,405,16,0,30,27,0,148,0,34.0
21209,12788,6509,9656,4630,949,478,2183,1401,4454,3728,1096,7203,2995,2.5,2.89,110,21,42,40,82,10,2907,311,846,94,41,53,1157,405,752,189,261,16,0,615,76,1598,508,945,371,445,70,208,67,0,0,39,95,122,696,5440,809,57,7252,126,228,6386,1068,8,114,856,133,45,1051,1049,58,51,306,170,63,273,0,78.0
21211,11012,4830,8758,3479,689,336,1565,1015,4039,3486,1029,5333,3138,2.61,3.05,223,43,61,4,125,28,3709,339,1986,209,38,171,2325,1634,691,114,167,43,0,2001,0,3020,1807,2551,1652,206,29,204,123,59,3,35,3,22,638,4939,405,88,6565,25,48,6190,877,23,181,473,0,71,897,879,127,79,156,32,143,186,88,13.0
21213,4726,2135,3495,1398,309,235,922,502,1941,1731,725,2364,1767,2.52,2.99,57,30,46,88,74,14,1186,111,97,35,9,26,208,72,136,53,130,0,0,0,25,542,135,95,11,381,113,44,0,22,11,11,22,11,272,1853,280,5,1164,0,0,1187,91,0,14,99,0,0,181,335,0,22,17,18,0,77,0,13.0
21215,4689,2078,4108,1645,168,113,413,320,1397,1137,375,2277,1145,2.7,3.07,43,28,66,34,137,33,1245,148,131,117,0,117,279,42,237,92,46,83,0,46,12,219,73,79,11,65,15,46,37,29,10,96,34,0,161,2006,216,119,3226,0,52,2498,269,0,36,198,0,0,405,203,39,23,63,27,28,182,0,3.0
21217,6561,2789,4705,1728,296,103,1560,958,3067,2767,1218,3163,2699,2.43,2.96,176,63,63,72,131,3,1736,69,366,93,33,60,435,299,136,54,144,0,0,225,12,1127,545,358,54,609,412,148,79,12,0,0,7,12,164,2672,358,0,2992,0,0,3018,180,7,25,184,0,48,340,312,9,127,154,198,0,45,7,53.0
21219,3383,1619,2614,1201,189,80,580,338,1257,1095,442,1860,1167,2.64,3.12,21,18,89,0,192,35,832,13,180,44,11,33,193,185,8,13,0,0,0,180,0,674,505,193,151,471,344,10,10,0,0,6,0,0,48,632,205,5,1504,28,0,1421,126,6,8,132,0,2,218,125,0,17,62,376,6,35,0,4.0
21221,4379,1558,3639,1205,241,95,499,258,1695,1543,592,1736,1767,2.32,2.76,0,0,37,0,82,16,1596,96,23,62,0,62,119,31,88,36,39,0,17,13,14,313,82,74,65,218,17,21,0,0,0,0,18,57,264,2519,395,55,1484,3,0,1997,97,20,38,137,10,0,416,552,0,70,98,0,6,21,0,6.0
21223,2565,1118,2096,882,159,72,310,164,825,773,239,1196,733,2.6,3.03,44,54,73,0,207,0,623,151,29,69,38,31,180,47,133,34,26,0,0,120,0,274,98,196,87,43,11,11,0,24,0,20,0,0,70,913,82,0,1509,12,50,1342,177,0,0,70,0,13,219,184,0,0,11,0,0,51,0,7.0
21225,3930,1814,3012,1296,228,99,690,419,1709,1569,815,2078,1550,2.46,3.0,77,41,59,55,84,40,1194,84,139,38,3,35,223,64,159,27,65,26,16,89,0,451,255,227,67,155,140,54,33,15,15,51,13,0,93,1738,154,45,1891,0,8,1560,194,0,7,0,30,16,151,91,0,28,40,62,0,73,75,0.0
21227,26879,12452,20254,8677,1525,719,5100,3056,15100,11793,2909,13452,8075,2.48,3.02,556,33,60,10,103,29,7769,2031,6244,936,224,712,8275,4631,3644,2663,2397,37,131,2932,115,9596,5314,4063,2620,3305,1258,2040,1328,188,108,236,187,201,1696,11691,2003,164,15403,193,162,12982,1992,10,527,1247,85,283,2988,2597,25,347,486,130,194,695,93,61.0
21229,3302,1548,2695,1153,199,114,408,281,1161,1003,480,1691,1211,2.58,2.99,42,36,84,0,216,9,715,74,88,44,44,0,162,85,77,27,7,0,0,122,6,380,75,329,68,15,0,2,0,34,7,51,0,0,147,1486,175,0,679,0,80,1275,132,0,43,127,8,0,270,96,0,0,35,0,0,64,0,16.0
21231,6029,2543,4506,1739,422,242,1101,562,2575,2313,914,2914,2379,2.4,2.9,72,38,51,0,132,0,1315,82,216,71,0,71,298,216,82,9,0,0,0,236,53,460,372,450,372,10,0,0,0,0,0,0,0,10,375,2329,110,12,1362,0,0,3163,33,0,128,27,0,20,539,147,0,77,29,0,94,73,36,73.0
21233,3644,1343,2902,915,277,181,465,247,1348,1220,577,1555,1417,2.69,3.22,60,43,62,42,155,2,975,114,174,11,5,6,288,198,90,14,5,0,0,262,7,521,145,427,80,71,65,8,0,15,0,0,0,19,187,1715,229,34,1266,0,0,1508,152,0,18,108,0,13,319,335,0,53,58,68,0,12,0,14.0
21235,9125,3884,6721,2634,674,282,1730,968,3977,3427,1416,4486,3591,2.63,3.16,192,42,49,83,74,13,2413,37,206,105,0,105,243,176,67,23,90,2,0,128,0,649,257,184,119,276,95,127,43,62,0,11,41,0,771,3072,424,38,3637,86,19,5309,419,2,45,91,0,16,597,689,0,33,43,78,0,254,85,313.0
21237,1691,664,1121,379,109,48,461,237,802,735,167,746,687,2.9,3.57,11,12,19,0,48,0,561,24,0,19,0,19,24,17,7,0,24,0,0,0,0,34,0,27,0,0,0,7,0,0,0,0,0,0,49,850,82,0,500,12,0,821,59,0,4,4,0,0,53,36,0,0,53,0,0,49,0,18.0
21239,6980,3122,5544,2225,454,226,982,671,3021,2405,822,3310,2137,2.45,2.92,60,22,48,7,69,47,2082,210,1249,115,26,89,1459,664,795,364,156,0,0,898,41,1910,1044,1269,793,572,182,69,69,0,0,52,78,19,380,3564,518,203,3994,58,68,3305,576,0,176,319,27,231,702,863,3,0,200,16,281,127,38,53.0
39001,7598,3279,5934,2282,417,196,1247,801,3156,2702,1305,3685,2989,2.63,3.17,121,42,66,51,137,14,2028,41,66,43,6,37,107,71,36,36,0,0,0,66,5,805,300,258,120,519,180,23,0,5,0,0,0,11,550,2799,687,33,5020,36,10,4362,166,14,38,123,0,24,547,487,3,0,121,261,0,341,0,265.0
39003,27769,12180,20638,7676,1537,969,5594,3535,12950,11321,4675,13384,10744,2.51,3.04,528,40,61,36,129,13,9234,1032,684,493,53,440,1716,402,1314,345,502,307,0,444,118,2758,635,1176,302,996,210,311,65,275,58,315,337,39,2356,7586,2710,231,37029,297,436,13434,4111,110,207,1589,47,343,1491,1650,187,1341,534,1717,70,1982,240,140.0
39005,14293,5646,11893,4338,762,341,1638,967,5747,4870,2061,6243,5526,2.52,3.01,156,27,57,27,103,30,4475,315,597,181,46,135,912,482,430,285,421,36,26,64,80,3289,1410,350,123,2455,951,357,245,127,91,193,131,50,855,5403,1292,29,17445,65,810,5957,2797,45,145,1639,30,117,1012,1276,367,55,291,1027,158,391,17,171.0
39007,26473,11287,19913,7422,2100,1201,4460,2664,12438,10390,4371,12607,10678,2.54,3.05,347,30,43,22,93,15,10272,731,936,942,283,659,1667,539,1128,602,204,9,9,805,38,4710,1897,2418,1284,1904,474,173,69,215,70,268,765,186,1900,12816,2039,350,25350,320,4254,16053,11334,270,425,5897,348,832,2033,2062,1747,195,2018,487,145,1102,40,104.0
39009,12241,5110,9383,3498,849,442,2009,1170,10042,6880,2132,5567,4705,2.44,3.01,264,19,36,25,50,20,3943,480,2225,237,40,197,2705,1903,802,382,1756,172,10,302,83,3196,918,685,141,1057,91,1230,534,224,152,374,598,62,1252,6711,1368,170,14262,374,1211,9043,3519,114,319,2064,32,524,1549,1237,474,330,387,168,192,1110,146,267.0
39011,13166,5727,11028,4338,580,416,1558,973,5043,4400,1896,6242,4628,2.49,2.95,233,57,74,23,170,22,3781,189,141,106,8,98,330,132,198,33,136,10,12,108,31,803,238,296,139,409,43,98,56,0,0,15,80,22,1108,3685,1999,63,24379,83,175,5807,1382,15,110,613,15,181,546,651,33,11,221,394,12,478,3,55.0
39013,19685,7509,14948,4845,1468,842,3269,1822,9319,8300,3614,8311,8367,2.26,2.74,380,53,49,27,108,12,6744,315,258,190,9,181,573,117,456,232,225,0,19,67,30,1248,324,436,182,629,114,158,20,25,8,204,1110,42,1744,8764,1439,67,18282,516,2135,12599,7144,97,55,6312,36,685,2194,1055,1080,272,142,186,149,1075,0,38.0
39015,11758,4818,9511,3472,628,405,1619,941,4239,3723,1698,5255,4340,2.77,3.25,186,38,50,8,126,9,3930,67,9,168,7,161,76,2,74,26,33,0,0,2,15,782,88,151,0,587,55,33,33,11,0,53,133,21,1620,4346,1126,80,12049,392,146,6325,953,8,23,383,7,23,665,730,0,0,113,87,11,285,33,86.0
39017,93516,43563,71884,30809,5671,2993,15961,9761,40771,33108,10195,48152,28374,2.6,3.1,1581,33,54,27,105,19,26540,7073,10777,2530,639,1891,17850,8050,9800,2880,6844,1873,35,5667,551,21901,9395,9914,5136,4875,1184,5158,2336,1954,739,1217,1431,603,5753,35175,8367,628,98300,1102,1949,49474,16771,383,1864,6159,214,2015,5738,6619,834,2728,2229,1054,577,2921,255,494.0
39019,8071,3184,6760,2440,536,304,775,440,3417,2992,1271,3553,3334,2.47,2.96,69,26,69,6,183,12,2376,74,91,65,0,65,165,10,155,34,47,0,0,58,26,916,289,166,71,713,190,9,0,28,28,34,132,70,1091,2838,597,26,8458,279,153,4182,1769,6,51,489,3,75,766,998,165,0,217,445,50,331,0,12.0
39021,10887,5004,8666,3579,633,463,1588,962,4274,3756,1643,5354,3914,2.62,3.11,160,37,59,34,147,6,3593,210,306,254,48,206,516,246,270,115,147,42,0,186,26,845,291,421,166,218,47,77,36,129,42,87,70,51,1131,4754,835,41,11068,81,254,5983,937,44,395,685,60,57,673,1029,69,79,318,243,5,496,25,79.0
39023,36684,15597,27101,9877,2373,1336,7210,4384,18461,15482,6442,17733,15377,2.47,3.01,893,52,53,27,119,9,15098,1085,1849,839,84,755,2934,1208,1726,698,639,35,47,1459,56,4628,1710,2907,1277,1241,231,310,134,170,68,104,246,139,3291,14578,2901,353,35228,537,701,20947,4266,150,572,1899,155,312,2810,3182,393,776,1275,354,119,1414,112,33.0
39025,53547,24958,42284,18084,3746,2190,7517,4684,19380,15786,5499,26983,15492,2.66,3.1,773,36,55,18,124,15,14788,1782,2474,1031,123,908,4256,1468,2788,1280,1398,233,32,953,360,6101,1999,2612,997,1933,528,1291,457,265,17,623,427,421,3615,21648,5377,522,66424,772,1216,35329,8369,287,1002,3481,137,710,3090,4770,262,244,1409,560,500,1461,171,349.0
39027,11763,5444,8850,3517,1126,686,1787,1241,4560,4030,1836,5940,4092,2.54,2.97,318,64,73,69,147,16,3919,282,346,281,119,162,628,228,400,200,106,69,0,217,36,1023,401,603,319,337,58,29,24,54,0,67,104,26,926,5053,1028,95,11184,41,143,6521,1438,13,49,323,12,30,904,653,75,74,114,219,21,359,0,138.0
39029,29413,11638,23350,8127,1660,871,4403,2640,12749,10741,4482,12847,11821,2.48,2.97,571,51,60,48,135,12,10153,625,638,353,77,276,1263,361,902,319,255,46,0,558,85,2156,765,1265,469,590,146,249,150,52,0,166,464,121,2422,15893,2166,340,31704,222,1020,19269,9830,147,490,3535,20,418,3602,3106,1437,134,783,1442,429,1979,65,61.0
39031,9848,3912,7691,2705,668,365,1489,842,4734,4147,1819,4368,4205,2.53,3.07,208,51,52,9,130,7,3687,88,33,106,41,65,121,3,118,76,22,0,0,8,15,1897,465,242,67,1646,398,9,0,0,0,106,133,75,702,4149,877,59,10927,41,310,5257,1014,0,109,312,0,17,638,611,47,0,89,424,0,488,0,9.0
39033,12264,5120,9501,3425,790,466,1973,1229,5841,5056,2337,5698,5332,2.41,2.91,182,37,49,23,109,13,4166,196,213,248,127,121,409,146,263,132,142,0,0,95,40,908,230,351,139,417,46,115,20,25,25,52,54,2,1222,4854,826,111,19177,106,133,6334,1934,17,20,653,23,52,833,772,85,0,181,167,37,336,46,81.0
39035,319049,142819,209755,82669,21907,9492,87387,50658,219895,193485,66577,158757,143922,2.35,3.1,7836,40,52,29,97,22,98038,51671,38855,18322,4441,13881,90526,26070,64456,40559,31593,4814,161,10893,2506,136030,49611,42846,15211,58850,21340,18200,8803,16134,4257,16906,22526,2158,10463,80954,18165,2785,225058,9414,44605,168679,118419,6678,3363,111245,1075,21861,15009,16982,43131,11367,7938,3615,17407,8613,4610,893.0
39037,14530,5762,12093,4383,781,445,1656,934,6239,5241,2466,6410,5905,2.52,3.02,207,43,58,33,125,20,4233,171,279,157,0,157,450,180,270,111,112,92,0,118,17,867,137,473,82,259,39,100,16,35,0,51,21,33,1552,4772,3798,103,20580,117,185,5622,684,11,185,247,37,98,630,906,3,104,261,294,39,261,10,30.0
39039,10999,4613,8729,3079,599,363,1671,1171,4233,3538,1353,5053,3786,2.52,2.97,183,42,54,40,112,10,3328,329,274,270,33,237,603,138,465,102,121,14,0,349,17,1567,386,1206,291,271,65,74,24,16,6,92,134,21,563,3739,1552,115,16564,44,509,4899,1105,0,132,982,32,60,467,451,76,27,219,297,23,281,29,100.0
39041,47302,25784,41090,21470,2058,1361,4154,2953,13901,11428,3523,26576,10555,2.67,3.06,353,24,57,12,115,32,9840,4235,4528,1383,299,1084,8763,2962,5801,1688,4870,438,51,1268,448,10713,2817,2291,676,3604,745,3842,1138,976,258,873,978,314,3085,23193,4571,547,56848,1038,2137,27048,13511,353,1188,6886,131,1131,3495,5292,1042,934,1715,722,375,3864,187,1265.0
39043,21379,8445,16925,5932,1170,584,3284,1929,10476,9036,3631,9534,8854,2.38,2.89,309,37,43,10,100,13,7795,650,798,334,33,301,1448,313,1135,439,288,0,17,551,153,2704,843,1616,575,839,184,151,50,98,34,138,579,166,1502,9094,2174,303,30027,309,1329,11783,6550,205,299,2811,19,338,1087,1513,712,249,524,271,184,873,88,114.0
39045,39807,19134,31789,14093,2406,1372,5612,3669,14104,11712,4429,20685,12131,2.63,3.05,521,34,54,22,108,25,12039,1781,1651,652,213,439,3432,911,2521,835,994,533,14,943,113,5208,1771,2053,602,1816,633,740,328,599,208,749,459,186,3641,16787,3594,328,44962,468,1436,23293,7503,118,683,2996,43,655,2544,3376,432,658,1055,675,255,2475,393,314.0
39047,7688,3387,5529,2018,626,417,1533,952,3909,3281,1198,3762,2947,2.46,2.99,152,48,66,58,129,17,2532,130,273,34,19,15,403,173,230,57,113,0,0,206,27,715,272,421,183,141,17,147,72,6,0,156,62,8,579,2815,388,75,6344,36,144,3066,677,0,33,131,0,27,365,859,12,0,22,104,17,207,13,33.0
39049,270541,133132,187852,83132,19827,9922,62862,40078,187258,146612,35892,145733,82130,2.44,3.12,7548,41,60,33,99,25,74441,36220,65291,8958,1403,7555,101511,49308,52203,12125,36466,23351,431,26794,2344,117539,51063,38865,19681,29425,9147,26109,12694,23140,9541,8478,5115,1925,17752,104384,23955,3189,276500,6069,10887,164857,63242,1729,5861,29037,1993,9141,20404,24642,5279,30685,8493,5061,3428,18461,4400,812.0
39051,12114,5191,10021,3864,725,436,1368,891,4231,3649,1603,5498,3941,2.59,3.04,153,36,57,20,115,28,3293,304,442,217,37,180,746,239,507,148,56,0,20,500,22,1802,546,1499,508,227,38,35,0,41,0,56,233,183,1077,4582,2746,330,19448,63,539,5080,1013,12,171,2964,104,49,525,952,142,16,264,793,39,209,6,13.0
39053,8411,3395,6749,2537,427,189,1235,669,3835,3272,1573,3802,3508,2.44,2.96,143,45,65,18,159,0,2269,145,33,112,0,112,178,20,158,29,70,19,0,15,45,637,200,205,73,375,103,57,24,0,0,19,58,159,530,2472,422,124,4913,0,56,4837,486,0,52,228,0,47,429,347,20,2,109,141,51,815,0,240.0
39055,25905,11953,21961,9799,1213,590,2731,1564,8380,7185,2773,12537,8788,2.68,3.13,119,14,53,0,149,23,6732,1953,693,428,84,344,2646,355,2291,1596,510,33,0,269,238,10218,3012,1056,103,8402,2653,225,63,535,193,641,1827,256,1727,12939,2323,295,25648,269,5137,16018,12920,619,593,7752,60,2399,1573,2446,2211,47,1477,1492,502,1175,37,26.0
39057,42058,17777,33186,12758,2247,1097,6625,3922,19904,16269,4957,19306,14154,2.43,2.93,714,33,48,27,88,15,17914,3403,3076,2061,276,1785,6479,1974,4505,1591,3373,329,48,807,331,8753,1896,2889,660,3292,552,2019,664,553,20,564,742,333,3086,17505,4562,494,42247,492,1680,20815,5598,257,1046,3427,287,597,3287,4603,465,550,1438,594,327,1975,7,162.0
39059,10978,4392,8360,2822,738,375,1880,1195,5239,4676,2237,5055,4745,2.47,3.02,261,61,64,41,134,18,3644,311,142,110,0,110,453,84,369,230,134,17,0,72,0,1142,536,237,108,836,404,37,18,32,6,125,185,6,1171,5003,1209,32,8983,288,278,6133,1054,36,104,565,12,77,1193,929,768,43,157,79,18,680,24,90.0
39061,196262,90969,135214,54798,12746,6522,48302,29649,131602,112553,34847,100767,75381,2.39,3.11,5283,43,58,36,104,23,57190,15952,21193,4401,905,3496,37145,16634,20511,8518,12793,5542,316,8891,1085,48165,17800,17828,7464,17170,4565,8199,3844,4968,1927,3484,2237,1281,10817,61903,18863,1508,248320,3954,4734,117831,36715,927,2814,11895,451,6004,10796,13159,1659,21592,3936,2633,1053,5952,1139,3628.0
