GEO.id2,HC01_VC04,HC01_VC05,HC01_VC06,HC01_VC07,HC01_VC08,HC01_VC09,HC01_VC10,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC14,HC01_VC17,HC01_VC18,HC01_VC21,HC01_VC22,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC58,HC01_VC101,HC01_VC141,HC01_VC142,HC01_VC149,HC01_VC150,HC01_VC151,HC01_VC154,HC01_VC155,HC01_VC156,HC01_VC161,HC01_VC162,HC01_VC163,HC01_VC164,HC01_VC165,HC01_VC166,HC01_VC172,HC01_VC173,HC01_VC174,HC01_VC175,HC01_VC176,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC187,HC01_VC188,HC01_VC189,HC01_VC190,HC01_VC191,HC01_VC192,HC01_VC193,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC197,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209,HC01_VC210,HC01_VC211,HC01_VC212,TotalDrugReports
21151,20544,9203,15388,6151,1386,844,3770,2208,10940,8401,2734,10333,7007,2.49,2.98,351,27,54,55,82,19,5769,695,1070,558,10,548,1765,82,1683,297,647,99,27,581,114,2386,867,1388,572,491,87,449,208,58,0,115,79,114,1034,10003,1725,253,10786,111,175,12819,2094,124,358,638,106,195,1906,1851,73,206,314,357,30,719,125,423.0
21153,3530,1424,2683,901,205,127,642,396,1401,1363,451,1619,1276,2.64,3.22,98,71,49,45,99,14,471,24,0,0,0,0,24,0,24,24,0,0,0,0,0,32,19,19,19,10,0,0,0,3,0,0,0,0,144,1722,122,0,432,0,6,1347,127,0,0,15,0,26,69,161,0,3,0,0,0,7,0,80.0
21155,4755,2274,3551,1497,306,168,898,609,2613,2249,935,2467,1937,2.52,3.17,118,52,65,17,128,28,1304,88,299,29,0,29,387,4,383,47,161,0,0,179,0,650,308,502,238,56,0,92,70,0,0,14,45,7,85,2171,165,0,1223,14,0,2237,306,0,5,53,0,43,130,95,0,270,24,83,0,12,10,17.0
21157,8784,3002,7036,2228,554,189,1194,585,3179,2887,1301,3450,3966,2.57,3.03,136,46,57,13,130,15,2837,213,131,217,28,189,344,20,324,113,81,6,0,106,38,441,172,240,80,165,56,36,36,0,0,0,15,22,778,3538,552,37,3876,19,26,3483,526,0,29,365,56,63,407,659,0,0,153,11,0,144,0,11.0
21159,3235,1378,2334,755,277,238,624,385,1214,1034,467,1598,1094,2.55,3.0,51,46,44,0,66,38,645,37,83,132,5,127,120,0,120,0,7,0,0,113,0,348,110,272,92,27,5,6,0,43,13,11,0,0,59,708,23,7,703,0,0,861,83,0,23,9,0,84,168,50,0,65,8,26,0,47,21,35.0
21161,4666,1915,3424,1150,329,164,913,601,1903,1680,728,2074,1819,2.6,3.11,113,56,58,0,122,23,1165,47,60,79,0,79,107,10,97,51,47,0,0,9,0,544,128,202,15,337,108,5,5,0,0,15,40,0,105,1863,284,7,3337,32,0,2405,178,0,7,29,0,0,351,348,0,21,17,57,0,28,3,89.0
21163,7872,3588,6138,2521,658,378,1076,689,2470,2093,978,3950,2298,2.79,3.19,135,48,61,8,127,18,3568,192,301,667,41,626,493,35,458,170,236,0,0,82,5,786,212,453,117,136,27,178,68,19,0,28,45,3,431,2694,836,60,5792,122,36,5157,667,0,109,329,17,31,279,679,0,134,59,42,33,191,32,33.0
21165,1608,663,1225,458,95,54,288,151,771,674,222,804,601,2.58,3.13,34,50,43,78,56,18,478,0,46,0,0,0,46,0,46,0,0,0,0,46,0,188,97,109,76,44,0,35,21,0,0,0,0,30,65,1072,33,0,675,0,0,834,65,0,17,8,0,0,55,134,0,0,29,13,0,13,0,8.0
21167,5996,2176,4588,1509,355,169,1053,498,2749,2429,1087,2506,2500,2.42,2.95,97,45,82,18,182,27,1723,167,131,273,41,232,298,0,298,106,66,0,9,107,10,396,144,215,118,165,10,16,16,0,0,58,0,19,683,2467,283,18,3239,0,28,2860,356,0,33,119,18,8,427,335,0,40,20,24,10,104,0,19.0
21169,2717,1025,2168,778,259,124,290,123,1202,1062,414,1122,1157,2.53,3.05,7,8,72,13,124,48,560,39,23,31,0,31,62,11,51,0,30,0,4,16,12,100,25,36,15,56,10,8,0,0,0,0,0,0,62,1143,127,14,679,0,0,781,33,0,0,84,3,42,226,337,0,0,6,9,0,41,0,2.0
21171,2865,997,2243,719,74,25,548,253,1536,1279,710,1122,1354,2.43,3.04,20,19,34,0,51,28,746,29,178,33,0,33,207,6,201,3,13,0,0,162,29,342,186,278,183,46,3,18,0,0,0,0,0,0,28,1475,68,0,884,11,0,748,81,0,0,23,0,29,101,374,0,0,60,27,0,15,0,5.0
21173,6773,3033,4861,1864,629,476,1283,693,3395,2753,868,3443,2545,2.59,3.18,181,56,71,64,136,21,1618,43,193,16,0,16,236,0,236,38,3,0,0,195,0,413,173,338,173,62,0,13,0,0,0,0,36,0,153,3721,517,35,2455,35,0,3381,364,3,9,227,0,0,279,349,0,12,18,40,14,29,32,240.0
21175,3503,1319,2790,989,146,73,567,257,1194,989,439,1565,1284,2.54,2.93,70,60,62,0,129,25,548,65,57,33,0,33,122,0,122,46,23,0,0,50,3,218,118,106,63,98,41,14,14,0,0,0,3,16,95,1336,235,9,885,0,5,1774,72,0,18,5,0,0,351,140,0,3,72,6,0,8,30,5.0
21177,8579,3251,6635,2164,467,239,1477,848,3290,2940,1264,3818,3551,2.51,2.96,168,53,61,29,142,5,2082,53,170,125,0,125,223,0,223,9,38,9,0,165,2,491,216,338,196,111,12,40,8,2,0,16,0,10,481,3428,274,27,2480,9,0,3868,418,7,115,119,0,4,473,473,0,28,143,30,0,97,4,90.0
21179,12171,5691,9104,3846,982,568,2085,1277,4400,3744,1159,6179,3573,2.62,3.05,267,51,64,42,103,37,3131,185,386,207,0,207,571,10,561,110,130,0,0,294,37,1148,459,802,296,273,121,73,42,0,0,79,17,17,475,5946,795,187,5173,0,179,6327,690,24,245,298,8,5,516,725,29,38,72,21,27,227,38,40.0
21181,1974,825,1505,556,79,45,390,224,910,754,303,1001,770,2.42,2.93,36,49,75,0,104,74,438,24,22,6,0,6,46,0,46,13,6,0,0,18,9,306,233,35,19,266,214,0,0,5,0,0,0,0,138,574,63,0,679,0,0,761,96,0,0,20,0,0,128,239,0,0,4,0,0,0,0,69.0
21183,6369,2461,4938,1625,317,204,1114,632,2346,2080,993,2824,2525,2.71,3.19,113,52,62,64,121,9,1717,243,177,61,0,61,420,122,298,17,18,8,0,377,0,481,282,414,268,41,0,18,14,8,0,0,13,5,330,1885,324,50,1668,61,46,2282,219,21,52,27,0,7,368,323,0,8,123,0,2,55,9,25.0
21185,15915,7853,13307,6322,841,428,1767,1103,3617,2969,1000,8279,4104,2.89,3.22,101,18,45,7,102,29,4487,967,1317,569,25,544,2284,120,2164,490,577,93,10,950,164,3226,1132,1974,860,702,125,301,100,249,47,440,282,160,897,7589,1553,88,12674,284,137,7520,2614,96,303,1051,116,425,927,1838,158,189,335,356,66,481,107,44.0
21187,3121,1413,2356,1009,329,154,436,250,1480,1390,470,1535,1232,2.34,2.89,62,79,83,21,173,21,678,69,41,46,0,46,110,0,110,4,16,0,0,90,0,91,28,86,28,5,0,0,0,0,0,0,0,10,191,1063,228,11,1612,0,2,1754,69,0,57,57,8,0,106,143,13,4,5,29,0,0,0,28.0
21189,1129,430,793,261,98,37,238,132,592,588,232,510,555,2.7,3.51,15,29,53,92,69,29,244,0,16,30,0,30,16,0,16,16,0,0,0,0,0,28,8,12,8,7,0,0,0,9,0,0,20,0,24,633,60,0,145,0,0,342,0,0,0,23,0,0,14,19,0,9,0,0,0,1,0,4.0
21191,3561,1394,2821,996,216,70,524,328,1796,1452,539,1624,1312,2.71,3.34,35,21,34,14,76,8,896,13,0,19,0,19,13,0,13,7,0,0,0,6,0,157,6,37,0,100,6,0,0,20,0,0,0,0,158,1446,304,4,4560,27,93,1974,255,0,0,28,0,0,208,264,0,0,37,0,0,65,7,100.0
21193,7587,3092,5257,1971,656,265,1674,856,3214,2717,1125,3804,2835,2.58,3.06,123,38,68,25,158,7,1563,155,8,8,0,8,163,0,163,53,57,25,0,0,28,287,88,91,26,183,59,3,3,10,0,14,0,30,53,4076,459,0,1189,7,0,3091,233,0,0,28,0,0,327,331,4,0,19,25,0,100,0,171.0
21195,17962,7023,13390,4996,1303,494,3269,1533,8400,7552,2875,8380,7076,2.41,2.94,173,25,46,57,87,12,3083,289,188,189,0,189,477,35,442,43,323,14,7,90,0,920,264,551,149,141,0,212,115,16,0,14,7,9,642,7917,580,13,4408,3,103,5738,742,0,53,252,84,0,831,1135,15,127,110,120,12,185,6,220.0
21197,2989,1359,2022,762,262,142,705,455,1741,1493,526,1726,1235,2.63,3.27,61,39,68,0,76,82,656,29,66,28,0,28,95,0,95,0,6,23,0,66,0,149,31,119,25,21,0,9,6,0,0,0,0,0,247,1880,95,50,833,0,0,1229,42,0,0,45,0,0,169,199,0,149,9,0,0,0,19,127.0
21199,17797,6957,13634,4592,1044,405,3119,1960,8311,7238,2969,8110,7657,2.39,2.89,366,58,57,10,137,8,4696,405,389,259,0,259,794,70,724,118,182,0,12,445,37,1078,265,577,194,380,31,115,34,6,6,65,36,198,626,8019,567,52,4693,37,12,6085,922,91,102,359,5,2,964,1061,49,0,327,219,23,361,18,109.0
21201,552,224,437,172,20,14,95,38,332,303,113,245,282,2.5,3.34,10,42,86,0,218,0,160,10,0,0,0,0,10,0,10,10,0,0,0,0,0,44,0,0,0,38,0,6,0,0,0,49,0,0,41,167,41,0,524,0,0,329,19,0,0,0,0,0,29,32,0,0,11,0,0,34,0,1.0
21203,4808,1919,3643,1455,189,74,976,390,1797,1662,812,2278,1901,2.52,2.97,66,42,52,60,117,3,1170,21,0,14,0,14,21,0,21,10,11,0,0,0,0,73,3,52,1,19,0,0,0,2,2,0,0,0,79,1402,106,1,873,4,17,1801,94,0,0,146,0,0,151,267,10,18,23,0,0,50,0,53.0
21205,5350,2373,3953,1732,385,88,1012,553,2955,2371,841,2674,2139,2.49,3.06,99,24,61,54,92,27,1231,197,46,65,0,65,243,0,243,22,151,14,0,49,7,464,111,196,67,76,0,121,30,71,14,20,0,0,167,2195,151,225,2223,17,27,2852,204,0,13,117,25,17,469,589,0,54,56,1,21,222,6,88.0
21207,4774,1699,3516,1154,415,129,843,416,2496,2215,1043,2077,2291,2.4,2.96,64,36,38,66,63,13,1142,19,334,42,0,42,353,11,342,20,19,1,0,313,0,286,179,266,159,20,20,0,0,0,0,0,0,7,38,3723,269,0,1539,0,21,1741,169,0,0,66,0,0,163,252,16,1,10,5,9,27,0,19.0
21209,13054,6383,9827,4426,846,459,2381,1498,4935,4130,1130,6902,3344,2.6,3.04,109,19,40,0,98,3,3115,335,1070,215,0,215,1405,138,1267,110,308,3,0,931,53,2124,862,1405,677,258,42,394,143,67,0,82,31,148,396,5432,791,133,7914,94,128,7052,1275,22,93,852,120,239,926,1336,57,76,282,37,79,317,10,211.0
21211,11749,5135,9128,3524,858,529,1763,1082,3720,3169,1132,5649,3766,2.66,3.03,144,28,67,26,117,40,3476,373,2416,342,0,342,2789,348,2441,191,243,55,0,2256,44,3548,1915,2838,1740,268,29,326,146,116,0,24,10,44,598,3987,555,72,6190,34,12,5447,721,14,130,306,24,47,559,737,22,124,264,113,74,246,116,31.0
21213,4547,1849,3446,1254,419,369,682,226,2190,1876,782,2257,1861,2.54,3.06,116,66,62,15,92,46,1129,147,117,88,0,88,264,0,264,15,217,0,0,23,9,466,71,182,34,256,36,27,0,1,1,37,30,11,79,2008,332,11,1644,0,85,1696,79,0,145,66,0,0,243,627,0,84,94,24,4,145,0,29.0
21215,5122,2274,4243,1668,311,211,568,395,1108,919,348,2488,1360,2.76,3.02,80,47,63,0,143,30,1316,135,81,104,0,104,216,9,207,82,71,11,5,42,5,394,101,119,53,207,40,52,5,16,3,35,0,4,94,1814,376,106,2819,0,47,1963,339,0,32,100,46,54,112,133,22,11,44,8,0,131,67,7.0
21217,6580,2606,5026,1698,264,101,1290,807,3128,2717,1145,3029,2857,2.43,2.96,110,35,51,65,94,4,1469,110,246,65,4,61,356,107,249,59,128,15,0,138,16,908,450,248,84,504,311,143,49,13,6,6,7,15,202,2894,254,0,2557,13,50,3470,193,0,11,235,15,0,243,355,0,32,63,128,0,71,27,34.0
21219,3306,1468,2511,1014,218,95,577,359,1268,1101,463,1622,1267,2.7,3.2,54,50,82,68,147,26,879,114,149,47,0,47,263,33,230,12,3,6,0,234,8,1023,336,285,108,722,212,10,10,6,6,6,0,10,460,960,248,33,1609,18,0,1467,62,6,44,131,0,49,200,163,0,23,15,209,6,8,12,4.0
21221,4197,1498,3283,951,193,91,721,456,1738,1538,656,1760,1966,2.38,2.84,28,23,65,0,163,13,1650,163,3,162,79,83,166,0,166,55,50,0,49,9,3,910,303,169,68,621,176,111,50,9,9,0,80,17,296,1179,207,53,1461,8,5,1171,98,244,18,98,0,0,133,533,23,355,130,259,14,27,12,7.0
21223,2558,1022,2176,793,116,83,266,146,954,869,299,1071,892,2.5,2.97,37,50,61,0,162,0,582,57,57,186,0,186,114,0,114,40,17,0,0,57,0,407,250,331,241,41,9,17,0,18,0,31,0,7,57,969,179,4,1237,0,0,1234,116,0,2,104,0,0,170,147,0,0,10,0,0,14,0,29.0
21225,4008,1742,2850,1072,257,171,901,499,1578,1407,673,2027,1546,2.44,2.85,57,34,43,17,78,22,1253,7,100,86,0,86,107,16,91,3,32,39,0,33,0,347,167,176,50,106,75,12,6,53,36,2,17,0,219,1348,206,11,1841,2,20,1664,160,41,27,6,42,38,222,120,0,91,1,60,0,73,2,4.0
21227,27838,12350,20615,8414,1796,775,5427,3161,16402,12781,3665,13636,9223,2.47,3.04,591,33,46,15,74,23,7460,2489,6342,972,0,972,8831,1183,7648,2035,3231,140,20,3306,99,10793,5969,4545,2754,3154,1348,2243,1342,851,525,806,113,186,1541,12055,2364,289,15913,168,180,14424,1972,61,651,1439,161,296,2610,3166,227,324,562,124,92,688,162,78.0
21229,3322,1428,2580,982,233,148,509,298,1158,1061,468,1585,1208,2.54,2.97,101,84,104,39,217,41,701,86,123,90,0,90,209,0,209,19,22,0,0,160,8,373,170,253,130,46,18,9,9,65,13,97,5,44,141,1125,106,4,829,16,12,1318,123,0,41,252,0,0,146,152,0,6,61,8,0,29,0,2.0
21231,5770,2223,4331,1503,396,197,1043,523,2313,2054,875,2673,2564,2.54,3.01,181,87,66,19,141,17,1247,33,208,35,14,21,241,0,241,1,0,0,14,226,0,512,323,441,323,71,0,0,0,0,0,0,0,29,225,2739,104,35,1817,0,76,3009,303,0,82,100,0,27,199,362,0,20,20,36,0,51,28,14.0
21233,3667,1318,2979,1014,252,109,436,195,1483,1308,606,1596,1412,2.58,3.14,15,12,41,36,84,7,1070,82,235,29,0,29,317,20,297,11,9,0,0,295,2,626,179,482,114,136,65,8,0,0,0,0,0,3,119,1607,200,15,1340,0,0,1268,75,0,53,66,0,27,237,470,0,109,27,56,0,18,0,15.0
21235,9379,3758,6497,2351,1070,488,1812,919,3793,3281,1430,4527,3534,2.6,3.08,291,64,64,75,90,38,2459,127,134,95,0,95,261,51,210,47,87,1,18,108,0,422,108,159,62,213,18,31,28,19,0,45,0,5,600,3672,410,14,3768,26,32,5112,357,1,45,120,17,0,453,883,0,2,43,37,9,115,260,281.0
21237,1736,667,1281,454,73,34,382,179,1043,908,327,786,795,2.58,3.36,7,9,59,0,137,11,419,12,0,23,0,23,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,737,23,0,344,0,27,748,44,0,0,5,0,0,137,38,0,0,12,0,0,40,0,10.0
21239,6606,2825,5190,2104,427,137,989,584,3092,2649,899,3048,2346,2.55,3.12,0,0,44,0,80,34,2093,178,1229,217,0,217,1407,79,1328,284,68,20,0,1013,22,2022,1310,1651,1145,280,102,69,61,22,2,0,23,9,378,3851,542,77,3783,7,84,3779,762,7,95,478,0,32,462,653,9,34,162,30,198,126,0,24.0
39001,7729,3408,5879,2255,513,293,1337,860,3087,2676,1302,3777,3073,2.59,3.09,83,29,59,31,109,28,1952,29,32,20,0,20,61,0,61,36,6,0,0,15,4,858,349,261,28,544,319,29,2,24,0,0,11,19,436,2702,525,43,4910,91,20,4028,420,0,31,55,0,35,332,300,2,0,160,423,0,48,0,112.0
39003,27143,12128,19227,7249,1877,1096,6039,3783,13409,11517,4621,13472,10979,2.51,3.06,773,58,62,56,119,13,8285,833,828,508,0,508,1661,139,1522,289,671,120,14,493,74,2995,831,1309,384,867,212,534,191,285,44,233,172,26,2324,8057,2360,328,35116,211,408,12762,4701,60,223,1314,95,233,643,1583,240,638,436,1612,122,1666,164,296.0
39005,14282,5638,11814,4220,732,338,1736,1080,5925,4913,2229,6318,5814,2.52,3.01,172,28,56,22,102,29,4136,605,567,195,6,189,1172,73,1099,486,446,28,21,69,122,2879,1531,386,76,2066,1223,262,142,165,90,227,199,94,833,5325,1360,46,17607,25,911,5882,2426,48,100,1413,52,195,583,1128,321,111,372,1207,114,352,2,188.0
39007,25673,10672,18848,6667,2121,1292,4704,2713,13279,10932,4680,12396,11347,2.5,3.04,568,49,53,23,111,19,9241,558,849,1413,308,1105,1407,18,1389,510,308,13,11,452,113,5438,1732,2453,931,2520,670,251,72,214,59,339,807,189,1803,12819,2270,381,23544,227,3364,15818,10674,217,511,5869,360,496,1281,1559,2068,66,1769,348,247,806,34,260.0
39009,12206,4779,9089,3095,999,414,2118,1270,9975,6838,1850,5453,4815,2.49,3.03,277,19,28,15,40,17,3614,486,2071,417,13,404,2557,692,1865,272,1856,121,0,227,81,2989,1053,575,76,635,78,1518,785,261,114,252,224,51,1261,6195,1273,173,13008,279,918,8241,2873,186,263,2053,18,420,942,1266,426,591,230,229,226,870,34,237.0
39011,12689,5055,10506,3840,724,387,1459,828,5552,4833,2198,5508,4953,2.49,3.02,112,26,53,20,111,18,3550,182,277,122,0,122,459,66,393,120,134,72,12,81,40,1072,235,390,111,527,41,139,83,16,0,24,61,13,1126,3145,1502,52,23809,34,172,5574,1145,9,119,577,2,16,355,629,26,95,349,480,45,310,5,49.0
39013,18356,6612,14239,4549,1381,632,2736,1431,9973,8807,3727,7326,8689,2.33,2.9,248,34,37,21,72,15,6205,373,210,218,11,207,583,15,568,273,212,0,0,88,10,1383,235,483,97,624,72,178,47,98,19,367,1021,25,1514,7733,1436,76,17871,607,1637,12784,6957,189,40,6356,24,593,1434,955,1018,325,87,293,232,1025,22,129.0
39015,11943,4559,9421,3213,612,290,1910,1056,4437,3792,1625,5443,4500,2.69,3.14,259,52,67,12,162,11,3683,124,101,43,0,43,225,1,224,85,83,1,0,32,24,484,89,249,8,149,10,73,71,13,0,51,16,59,983,3817,779,36,10959,113,29,5559,976,10,23,525,0,25,352,611,26,9,134,53,7,292,52,129.0
39017,94581,42642,71953,29236,5980,2988,16648,10418,40031,31994,11332,47021,30671,2.66,3.15,2061,42,59,30,112,20,25433,8151,11037,2225,21,2204,19188,1229,17959,2877,7502,1944,66,6382,417,23926,10134,10759,5624,5813,1539,5295,2431,2059,540,1059,1470,523,4904,33223,7572,661,100890,1207,2237,48091,16706,396,1731,6763,360,2235,3123,6063,543,2716,1786,1129,549,2875,260,983.0
39019,7856,2863,6536,2225,489,210,831,428,3251,2667,1237,3234,3410,2.54,3.02,72,28,68,2,179,12,2419,97,161,135,25,110,258,0,258,98,48,0,0,87,25,856,311,127,42,672,222,48,38,9,9,6,96,91,769,2662,612,11,7713,148,238,4208,1661,10,49,792,18,54,429,709,161,56,140,435,49,565,0,15.0
39021,10862,4612,8621,3258,670,456,1571,898,4152,3534,1523,5228,4018,2.6,3.05,252,61,60,18,139,16,3404,109,285,141,0,141,394,59,335,124,121,40,0,103,6,777,284,314,103,116,45,160,98,187,38,127,75,12,1229,4014,812,27,11010,135,191,6010,1094,50,341,432,74,46,581,837,153,58,227,282,7,369,8,76.0
39023,35850,15072,25704,9112,2436,1195,7710,4765,19113,15847,6712,17074,15886,2.45,3.0,867,50,48,12,105,10,13743,1255,1776,881,14,867,3031,82,2949,508,796,52,61,1483,131,5106,1678,3205,1297,1260,182,424,175,217,24,298,283,212,2784,13040,2821,353,31303,467,673,19628,4440,263,689,1591,183,375,1455,2991,143,718,869,236,149,1388,89,58.0
39025,53000,23348,41550,16797,3829,2047,7621,4504,20728,17185,6310,25693,17275,2.67,3.14,631,28,52,23,102,22,14613,2630,2209,840,0,840,4839,230,4609,1381,1878,355,13,859,353,6674,1709,2917,597,2042,467,1282,445,433,200,568,316,361,2693,20858,4322,462,55666,614,1061,29232,7050,99,949,2951,111,479,2116,4206,242,425,1033,504,287,1348,40,373.0
39027,11342,4947,8581,3098,1042,767,1719,1082,4627,3927,1883,5402,4340,2.56,3.02,272,56,60,21,129,13,3883,362,175,263,0,263,537,33,504,212,129,70,0,68,58,629,163,328,104,277,54,4,4,20,1,19,33,99,723,4378,899,29,9760,54,187,6016,1107,20,114,291,70,43,343,488,76,123,327,53,17,304,0,90.0
39029,28546,11069,21900,7429,2126,1127,4520,2513,13549,11252,4650,12584,12415,2.45,2.97,621,55,65,30,135,22,10047,505,780,435,11,424,1285,112,1173,323,281,51,0,563,67,2523,919,1310,559,826,188,271,150,116,22,225,559,72,2537,13657,2062,192,29734,299,940,18155,9965,22,162,3700,46,543,1838,2908,1607,220,628,1276,320,2013,189,206.0
39031,10144,3880,7939,2764,571,247,1634,869,4351,3782,1706,4310,4269,2.51,3.0,129,34,62,14,143,12,3352,106,62,165,0,165,168,27,141,74,58,0,0,36,0,1835,750,154,43,1636,700,45,7,0,0,92,152,103,528,3705,794,20,9819,66,250,4477,1054,0,31,443,12,105,577,499,69,5,230,318,0,449,8,47.0
39033,11839,4553,9262,3039,734,473,1843,1041,5816,5041,2312,5033,5607,2.42,2.95,229,51,57,35,122,13,3532,142,117,203,0,203,259,0,259,60,120,20,0,23,36,559,168,142,58,270,36,120,47,27,27,82,61,15,1301,4950,537,78,17735,133,174,6508,1611,0,64,631,11,62,325,773,111,27,259,225,15,358,71,129.0
39035,309945,133843,201045,75099,22453,9854,86447,48890,224531,195456,68423,149266,146852,2.33,3.09,7230,37,48,27,86,21,86580,53898,35617,19389,1136,18253,89515,5390,84125,37610,33474,4797,127,11034,2473,135521,48816,41841,14277,56586,20746,19671,8950,17423,4843,19026,19047,1843,8951,75320,17089,3058,210146,8728,41496,161252,115457,6081,3406,103089,797,20697,8060,16880,38208,14105,7185,3648,15062,7837,4616,3011.0
39037,14158,5727,11637,4269,694,316,1827,1142,6618,5810,2604,6278,6185,2.5,3.07,210,42,62,25,131,21,3760,215,160,148,7,141,375,6,369,90,91,42,0,133,19,731,193,464,115,190,58,28,9,49,11,27,59,0,1079,4674,3151,92,21152,10,163,6078,690,44,166,230,121,112,397,671,6,41,185,257,3,282,19,78.0
39039,10900,4152,8236,2683,911,422,1753,1047,4303,3599,1196,4751,3927,2.51,2.93,246,58,53,80,87,14,3211,397,301,199,4,195,698,57,641,115,114,0,0,444,25,2063,519,1614,444,343,30,73,38,33,7,139,92,47,832,3757,1384,41,15582,71,524,4662,1136,10,107,853,27,134,473,523,114,81,228,354,46,184,34,103.0
39041,49144,25909,42053,21204,2051,1274,5040,3431,15064,12550,3820,26949,12501,2.73,3.16,402,24,51,6,102,32,10274,6080,4801,1402,62,1340,10881,728,10153,2010,6085,1054,29,1197,506,13422,2912,2717,551,4562,830,4669,1261,1474,270,1596,896,354,3474,21424,4589,600,57413,1384,2135,28754,14227,423,924,6770,235,1654,2347,5787,1154,1465,1936,1134,383,2976,226,230.0
39043,20995,7915,15750,5000,1433,725,3812,2190,10977,9386,3838,8862,9467,2.35,2.89,362,41,48,12,110,9,6908,839,448,492,59,433,1287,66,1221,459,443,0,0,313,72,2396,631,1181,339,898,118,225,136,92,38,254,363,123,1359,6952,1979,244,28169,417,1372,12009,6839,35,238,3507,23,243,665,1366,600,166,557,325,207,877,198,302.0
39045,39235,18472,30842,13174,2286,1403,6107,3895,15074,12352,4558,20098,13130,2.66,3.13,458,27,46,13,96,20,11877,2347,1531,738,0,738,3878,297,3581,782,1363,810,45,746,132,5368,1946,2008,595,1478,570,1140,513,742,268,530,535,245,3464,15780,3480,245,44056,664,1096,23222,6465,87,588,2894,70,688,1563,2862,520,1252,999,915,228,2468,110,447.0
39047,7619,3379,5444,1903,634,441,1541,1035,3895,3245,1352,3808,3063,2.46,2.98,111,34,76,30,166,14,2187,84,297,123,0,123,381,15,366,72,105,0,0,188,16,735,361,438,277,165,14,122,70,10,0,59,98,30,638,2883,528,7,5495,32,79,2888,632,36,50,66,8,22,205,705,9,1,30,92,12,269,2,53.0
39049,273033,132863,187480,82177,19502,9790,66051,40896,195262,153143,37755,145941,87305,2.47,3.17,0,0,0,0,0,0,68862,43320,67522,10425,760,9665,110842,9823,101019,12322,40584,27467,393,28253,1823,132654,54143,41952,20108,30624,9186,29610,13165,30468,11684,10929,4870,1881,16647,99984,24048,3296,274305,5895,12348,163413,65710,1888,5873,29464,1662,8554,11871,22772,5321,38526,7683,4715,3933,18337,3730,2218.0
39051,12049,4999,10006,3747,728,402,1315,850,4236,3823,1576,5379,4160,2.59,3.05,164,39,62,34,112,33,2755,407,356,175,11,164,763,4,759,120,132,4,19,456,32,1669,315,1328,292,228,8,45,0,68,15,163,361,32,940,4826,2120,233,18546,55,536,4685,1263,25,166,2323,109,153,367,738,107,4,308,757,12,235,13,44.0
39053,8249,3047,6340,2137,676,330,1233,580,3327,2882,1438,3515,3595,2.59,3.07,86,26,41,0,102,2,2339,146,177,92,0,92,323,37,286,58,153,15,0,97,0,753,267,177,3,441,223,120,41,15,0,31,88,23,790,3003,860,11,5471,0,24,4254,562,6,52,274,0,105,406,698,12,13,271,90,74,716,0,121.0
39055,25748,10600,21846,8747,1043,389,2859,1464,8873,7529,3159,11202,10231,2.68,3.15,112,12,50,6,122,24,6391,1963,860,488,0,488,2823,116,2707,1739,512,59,10,266,237,10519,3770,759,144,9006,3405,155,82,599,139,415,1912,177,1437,11534,2249,249,24413,268,4526,14538,13171,483,556,7497,86,1801,908,2306,2070,107,1328,1423,434,1320,37,64.0
39057,41855,17184,32774,12179,2183,1094,6898,3911,20981,17335,5796,18956,15790,2.44,2.97,634,28,54,14,99,22,17876,3428,3822,2177,2,2175,7250,688,6562,1557,3847,520,34,871,421,9585,2429,2475,705,3569,560,2668,1002,873,162,1080,529,347,2480,17266,3901,515,37681,496,1516,20854,5936,249,967,3335,160,579,2157,3797,541,652,1307,569,287,1527,74,276.0
39059,10736,4250,8104,2753,781,405,1851,1092,4954,4202,1930,4910,4614,2.51,3.03,152,37,52,45,101,17,3357,187,72,91,0,91,259,8,251,76,125,15,0,29,14,1172,588,276,136,822,438,41,5,33,9,180,234,12,1205,4468,908,9,8601,123,242,6573,846,29,90,713,83,107,786,649,662,95,243,96,17,571,29,146.0
39061,195106,88373,131859,51200,13277,6697,49970,30476,132808,111879,35548,98322,76984,2.39,3.09,5282,43,59,27,106,21,52374,17252,21931,4442,234,4208,39183,3556,35627,7548,14549,6879,262,8773,1172,51445,18676,18531,7609,17481,4864,9046,3623,6387,2580,4595,2169,1339,9604,57284,16280,1654,239421,3985,4028,112690,36311,1085,2708,11986,423,6253,6292,11860,1164,12932,3954,2164,1185,5947,1005,4029.0
