GEO.id2,HC01_VC03,HC01_VC36,HC01_VC43,HC01_VC52,HC01_VC62,HC01_VC70,HC01_VC76,HC01_VC85,HC01_VC101,HC01_VC106,HC01_VC119,HC01_VC130,HC01_VC140,HC01_VC146,HC01_VC160,HC01_VC171,HC01_VC186,TotalDrugReports
42093,7361,7216,8035,149,365,103,3665,13364,1411,2318,18266,18404,596,790,596,16382,1108,9.0
42095,112819,121487,128481,2869,6411,2148,73114,208317,20242,37334,297634,300520,21809,30492,21809,248380,20800,239.0
42097,39192,39431,38886,1181,1364,673,16853,67943,8320,14566,92541,93590,1251,2033,1251,85375,6662,78.0
42099,17883,18733,18767,463,814,357,9272,32017,3691,6052,45240,45647,592,830,592,41034,4463,102.0
42101,582594,589386,679054,22503,43277,16236,405977,1035252,63801,246814,1537901,1559938,203909,260841,203909,1126663,35098,7055.0
42103,21135,23638,23927,533,1523,465,12427,40619,4653,9385,55822,56210,4671,5733,4671,47910,2022,37.0
42105,6623,7127,7120,184,321,153,3447,12320,1537,3036,17111,17239,196,284,196,15932,2012,20.0
42107,58341,62211,59825,1513,2861,1136,28641,106162,12810,24734,144203,145503,2688,3630,2688,132178,6191,519.0
42109,14528,16165,16814,403,709,302,9513,26610,2383,4870,39800,40246,548,915,548,34031,4002,43.0
42111,29630,33761,30999,893,1083,509,13388,56543,6292,11693,75458,76201,670,1114,670,69797,5071,98.0
42113,2647,3011,2698,40,155,78,896,4919,767,1226,6272,6302,118,157,118,5920,393,1.0
42115,17368,17688,17531,329,741,369,7885,30528,3568,6952,41525,41832,674,874,674,38892,2623,48.0
42117,16340,17275,17804,536,665,248,8638,29331,3699,6780,41614,42031,493,761,493,39085,6788,7.0
42119,14649,21501,17060,499,674,284,11500,30738,2914,5089,44880,45178,1456,2277,1456,39003,3974,9.0
42121,21962,21794,22831,513,1131,493,10471,38606,5041,9221,52979,53460,399,573,399,49716,3927,74.0
42123,16904,17033,17129,423,725,212,7825,29618,3838,7062,40291,40649,480,638,480,37476,2488,4.0
42125,83745,84535,89894,2144,3364,1314,45925,148646,16379,30363,206048,208269,4161,5454,4161,191408,8409,534.0
42127,19173,23516,20641,396,1051,434,9311,38551,4448,8352,51013,51307,1502,1945,1502,46631,4865,48.0
42129,150697,147456,156967,3153,5252,2506,74458,263051,29152,52628,356207,359377,5548,6652,5548,333233,17115,639.0
42131,10801,11653,11686,298,658,338,5782,19704,2239,3952,27754,27975,357,416,357,25985,2064,62.0
42133,168008,175695,183344,4943,9288,3398,102379,304525,32011,57976,436043,440604,15858,24399,15858,386292,33025,998.0
51001,13819,13030,14215,293,679,392,5981,23850,3138,4067,32775,33060,2168,2344,2168,27829,16153,28.0
51003,39431,40847,45550,1212,1697,606,30134,70026,6730,8844,103063,104287,10343,11949,10343,87318,15132,60.0
51005,6845,6531,6916,295,422,256,3068,11720,1225,3068,15735,15919,207,255,207,14876,2871,48.0
51007,4540,5244,5309,203,303,123,2775,8924,1020,1699,12567,12793,31,61,31,11952,1226,3.0
51009,12306,12650,14148,349,637,288,7035,22495,2542,4604,31700,31999,548,755,548,29119,4352,30.0
51011,5972,6031,6586,198,337,178,3527,10849,1391,2504,15151,15314,142,201,142,14247,4704,35.0
51013,100707,95405,96965,3325,2150,568,47386,169813,12470,11970,223095,226092,51434,57583,51434,150768,8552,224.0
51015,28425,31441,30837,853,1903,846,14615,53700,6051,9995,73560,74330,1431,2298,1431,68928,13403,88.0
51017,2104,1943,1903,98,59,39,853,3453,290,786,4478,4558,122,133,122,4259,979,2.0
51019,30821,31411,32670,848,1701,601,17654,55090,6854,11031,76213,76933,1699,2577,1699,70587,11237,63.0
51021,2561,3260,2505,78,123,56,1214,5082,519,982,6563,6612,62,62,62,6303,1401,16.0
51023,13305,13680,14166,208,531,288,7465,24034,2743,4632,33031,33192,881,1116,881,30879,5755,77.0
51025,6148,7466,6714,174,683,370,3770,11932,1069,2851,16484,16573,321,415,321,15171,1476,20.0
51027,9124,9956,9817,205,525,198,4443,17309,782,5276,22959,23158,280,354,280,21795,9212,159.0
51029,5689,8032,6284,163,356,166,3634,12342,1247,2563,16893,17030,298,372,298,15629,1688,19.0
51031,22294,22050,23869,505,1026,531,12296,39041,4431,8003,54628,55061,1441,1695,1441,50690,13371,47.0
51033,10965,11879,11993,283,803,345,6303,20285,2970,3653,29345,29640,847,1319,847,26396,2818,71.0
51035,12642,12318,12670,349,628,288,5479,21913,2005,5464,29416,29733,618,756,618,27533,6455,58.0
51036,2854,2968,3184,73,185,52,1161,5449,578,1081,7007,7086,118,175,118,6627,614,0.0
51037,4594,4985,5114,49,232,82,2498,8488,989,2581,12113,12232,81,120,81,11325,2930,13.0
51041,118908,125930,139724,4090,7060,2487,91335,220124,26265,34034,328119,331839,26379,32080,26379,278098,26060,817.0
51043,5591,5783,6127,162,434,77,3130,10161,1291,1530,14202,14307,500,718,500,12868,2432,12.0
51045,2314,2049,2225,87,158,35,1079,3953,461,1192,5121,5195,1,45,1,4929,1320,1.0
51047,16904,19244,19359,392,1790,633,11829,32652,3942,5191,48538,48952,3748,4339,3748,41344,3511,204.0
51049,4085,3911,4192,168,208,25,2033,6843,656,1845,9685,9769,42,108,42,9120,874,9.0
51051,6055,6492,6251,211,320,201,2803,11043,869,3777,15103,15304,89,100,89,14327,6677,51.0
51053,10344,11295,12009,379,829,513,6207,19771,2164,4542,27943,28155,811,1145,811,25524,3253,8.0
51057,4447,4285,4991,86,247,97,2244,7903,791,1220,11063,11130,168,287,168,10309,798,8.0
51059,393358,445043,461533,15199,23636,4767,308624,768784,77559,76013,1118299,1132887,343360,372184,343360,656917,52544,834.0
51061,23890,26841,27989,652,2301,723,17074,46507,6176,7000,67404,68025,4276,5237,4276,58705,5771,161.0
51063,6303,6437,6542,141,252,149,2849,11413,1290,2201,15268,15587,322,426,322,14543,2947,21.0
51065,9829,9413,12060,255,630,190,5905,18500,2339,3375,25765,26046,741,1021,741,23714,2340,50.0
51067,22976,23018,24149,660,1346,627,12047,40412,4313,8462,55613,56230,1219,1406,1219,51634,9509,95.0
51069,29914,32682,33631,992,1811,654,19827,56274,6891,9380,81321,82321,4942,6210,4942,70386,13854,207.0
51071,7290,6806,7155,249,614,311,3307,12051,1181,3278,16676,16871,135,253,135,15301,5248,81.0
51073,14511,15119,15720,311,1080,298,8230,26385,4742,5419,36675,37021,819,1585,819,33777,3868,62.0
51075,8177,9033,9510,123,721,495,4756,16290,1574,2544,21854,21979,769,966,769,20091,1932,9.0
51077,6710,6363,6624,180,353,209,2626,11446,1085,2679,15033,15180,274,351,274,13958,3309,29.0
51079,7107,7421,7783,187,615,177,4595,13147,1693,2675,18895,19085,867,1089,867,16775,2327,30.0
51081,3705,6301,3781,52,276,126,2311,8660,1012,1649,11654,11698,289,356,289,10603,947,16.0
51083,14264,13804,15500,402,941,401,7219,25226,2495,6198,34968,35305,533,727,533,32676,8509,27.0
51085,37724,40415,43047,856,1575,635,26960,69493,7002,9772,101371,102199,3530,4627,3530,93243,12597,170.0
51087,125478,120027,139099,3866,6779,1868,81499,220192,20389,33881,318328,321921,38195,42071,38195,257020,21021,950.0
51089,22136,20617,22943,608,896,401,10454,37910,4185,10078,51694,52209,1485,1782,1485,46839,15052,43.0
51091,1121,947,1012,27,75,33,278,1847,286,417,2206,2230,7,27,7,2136,410,0.0
51093,13902,14445,15422,312,706,335,8793,25624,3658,4092,35711,36027,707,1135,707,32946,4225,51.0
51095,28352,28713,31200,571,1373,428,17260,51936,9213,8237,71110,71900,4802,6617,4802,63349,7428,28.0
51097,2807,2989,2984,101,213,50,1347,5301,756,876,7056,7140,194,299,194,6558,776,5.0
51099,8669,9847,10020,315,742,384,6617,16483,3403,2810,24932,25260,633,1200,633,22701,1639,35.0
51101,6066,6266,6737,242,258,44,4049,11247,1135,1582,16000,16156,304,496,304,14892,1781,17.0
51103,5097,4392,5190,89,148,68,1838,8694,1327,1777,10940,11055,225,340,225,10278,754,8.0
51105,9282,11078,9974,297,890,456,4857,18465,1631,5912,24642,24911,334,431,334,23174,9001,67.0
51107,117073,133547,138760,5728,8378,1891,109768,230834,21077,19876,357360,362435,84745,93498,84745,232080,19791,201.0
51109,13146,13915,14446,277,824,419,6955,24702,3045,5380,34026,34350,1099,1390,1099,30848,3934,32.0
51111,4670,5550,4876,141,319,166,2545,9102,1150,2367,12336,12450,513,548,513,11114,2849,3.0
51113,5042,5339,5543,121,158,101,2880,9304,948,1667,12989,13122,236,287,236,12222,1706,30.0
51115,3837,3673,4170,83,111,56,1380,6779,1006,1270,8748,8848,117,184,117,8382,933,12.0
51117,12066,12614,13736,303,903,403,5945,22993,2912,6111,30847,31209,501,648,501,29069,7343,63.0
51119,4474,4600,4771,68,289,85,1890,8292,1165,1747,10644,10728,131,149,131,10182,1156,22.0
51121,35701,43804,40479,824,1251,427,41046,53800,4572,9367,96212,97227,8218,9532,8218,83180,11693,160.0
51125,6378,5903,6567,144,416,111,2806,10854,1139,2114,14683,14831,492,606,492,13736,2541,20.0
51127,7537,8470,8152,197,326,201,4756,14373,2020,2044,19940,20051,554,782,554,18455,2596,21.0
51131,5075,4711,5335,145,306,130,2093,8831,1065,1690,11997,12118,682,750,682,10396,7425,13.0
51133,5776,5093,5619,127,331,116,2027,9634,1429,1829,12167,12272,303,390,303,11465,989,71.0
51135,5676,7103,5930,156,397,206,2855,11010,1004,2597,15445,15641,939,1040,939,14194,2701,27.0
51137,13245,13929,14559,139,715,302,7872,24552,3127,4806,34772,34873,1684,2201,1684,31051,3652,78.0
51139,9523,9656,10173,310,523,230,5006,17170,1710,4330,23510,23759,455,638,455,22057,3642,54.0
51141,7805,7639,7942,126,340,112,3322,13632,1560,3438,18084,18180,348,423,348,16671,4050,82.0
51143,26327,25658,26675,528,1644,919,13748,45313,4819,10498,61904,62392,1364,1693,1364,57392,15373,51.0
51145,9866,12929,10961,325,579,248,6277,20402,2310,2585,27912,28286,618,854,618,26420,3798,41.0
51147,7294,10150,9964,429,594,180,8101,12968,1571,2971,22798,23077,804,1038,804,21104,4603,33.0
51149,11191,17247,13594,419,1074,388,9594,25977,4507,4572,37225,37664,1601,2653,1601,32607,4097,17.0
51153,138102,167620,171747,7420,13817,3202,131261,280543,40743,31154,437345,443630,101144,114420,101144,281066,21865,490.0
51155,14553,14519,14636,376,939,626,6512,25510,2475,5778,34163,34417,464,558,464,32143,7576,117.0
51157,3247,3170,3136,56,72,24,1359,5589,751,902,7359,7416,332,422,332,6702,848,3.0
51163,9277,9456,9707,248,593,244,3877,16817,1807,3404,22170,22450,499,840,499,20585,3376,50.0
51165,29883,30960,32927,835,1507,597,18685,53298,4822,10290,77506,78427,4144,4786,4144,67794,11887,92.0
51167,10937,11431,12007,207,639,329,5465,20317,1304,6410,27724,27973,299,438,299,26021,10911,63.0
51169,9104,9512,9424,117,509,331,4249,16512,1574,4982,22278,22378,220,248,220,21086,7035,138.0
51171,17222,17371,18282,735,664,307,8992,30844,3507,6224,42401,42857,2470,2882,2470,37185,7189,123.0
51173,12930,12877,13512,380,1018,549,6189,22711,2273,6455,31085,31513,396,508,396,29505,6486,105.0
51175,6727,8065,7280,251,420,302,4269,13326,1672,2739,18124,18291,101,204,101,17198,2038,8.0
51177,43105,49505,52388,1785,3566,1143,34741,84467,13546,14343,127547,129181,9281,12064,9281,108436,11665,508.0
51179,44311,54944,54357,1827,3777,1306,41681,87903,19048,11509,137886,139548,12246,16570,12246,112770,10606,392.0
51181,2707,2788,2940,60,303,177,1313,4956,624,986,6677,6731,44,49,44,6350,371,0.0
51183,3793,7238,3709,97,207,101,1774,9794,1021,1297,11688,11733,340,385,340,10970,759,6.0
51185,17595,18047,18444,599,1255,709,8368,31344,2451,10048,42896,43367,355,499,355,40525,15330,433.0
51187,14174,15740,15759,549,1157,341,8958,26608,3540,5334,38293,38807,1247,1726,1247,35018,5961,267.0
51191,22512,22714,23437,532,1063,568,11812,39783,3908,9690,54090,54562,879,1059,879,51110,13065,86.0
51193,7124,6935,7651,208,418,122,3620,12916,1875,2916,17358,17528,581,685,581,15836,1121,47.0
51195,15225,17284,16065,363,1063,724,8734,27966,2322,9454,39709,40074,469,722,469,36978,11466,110.0
51197,12039,11692,12629,148,596,239,5614,21223,2259,5365,28984,29171,263,306,263,27195,5964,119.0
51199,23872,26238,27481,646,1099,526,18751,44447,9294,6716,66390,66919,5410,7492,5410,56673,5360,67.0
51510,68063,60828,66579,2634,2051,492,29505,115156,10204,10301,148804,151473,42076,46225,42076,94561,6756,29.0
51520,7671,6585,7615,149,626,338,3822,12269,1077,3655,17162,17340,221,287,221,16048,3569,0.0
51530,2709,2465,2980,130,62,28,1893,4129,308,883,6461,6610,45,52,45,6062,1077,6.0
51540,17980,19005,20470,479,442,211,15850,28530,1913,4031,45112,45538,5534,6335,5534,36591,4486,3.0
51550,82573,90110,96367,3524,7045,2615,64786,154583,26708,22554,229894,233194,11587,16383,11587,202759,31808,60.0
51570,7206,6465,7767,150,550,174,3999,12254,1839,2902,17377,17554,1316,1888,1316,14903,1844,4.0
51580,2472,2373,2313,84,201,105,1054,3922,540,1144,5572,5650,105,181,105,5263,770,0.0
51590,18653,15482,19057,419,974,588,10335,29166,3478,8237,41996,42360,1377,1719,1377,37515,7056,4.0
51595,2210,2057,2375,17,143,111,1351,3699,272,1204,5542,5565,199,247,199,5040,257,0.0
51600,8476,9533,10043,281,437,130,6178,16617,1763,1737,23269,23620,6612,7173,6612,14796,1243,25.0
51610,5301,5117,5668,98,165,41,3958,9328,878,752,13461,13597,2238,2513,2238,10125,688,0.0
51620,3424,2840,3804,226,162,102,2307,5766,621,916,8304,8413,157,179,157,7719,575,5.0
51630,10271,10203,12633,377,404,20,8680,16441,1949,2618,27362,27853,2549,3163,2549,22968,1394,15.0
51640,2767,2566,3077,51,72,47,1422,4941,466,1595,6804,6858,733,780,733,5675,1557,2.0
51650,53656,53129,58701,1779,3593,1470,38368,90364,19163,17650,135156,136789,6324,9945,6324,119216,8253,25.0
51660,16626,21197,23689,484,679,227,23987,25193,1332,3492,51552,51979,8617,10207,8617,37447,6179,4.0
51670,8866,7997,9514,240,492,202,5448,14820,1752,4301,22126,22332,1016,1503,1016,18803,2172,9.0
51678,1856,3916,2721,9,28,28,4404,2533,305,706,6996,7036,277,312,277,6492,389,0.0
51680,28282,30370,35521,1370,949,357,28840,44000,4968,9716,77422,78755,4611,5645,4611,68643,6265,18.0
51683,12430,15685,16062,743,1334,327,10992,26230,2269,3062,40431,41149,11392,12360,11392,22672,1876,4.0
51690,5787,4924,6047,290,491,175,3111,9458,847,2630,13330,13551,403,479,403,11984,2010,4.0
51700,69247,69633,75879,2315,4074,1788,50337,115809,20350,22673,179570,181606,12887,18410,12887,150465,10134,44.0
51710,87367,106182,96538,3963,5799,2356,68248,150374,28122,27027,242107,245724,17480,22167,17480,205192,19195,60.0
51720,1858,1439,1837,72,118,40,764,2800,257,698,3914,3978,187,209,187,3383,1162,0.0
51730,13175,11936,14472,432,860,429,6426,22112,2990,6386,31584,31997,1108,1675,1108,27591,1152,6.0
51735,4610,4854,5064,92,206,28,3177,8493,1167,1257,11964,12068,359,632,359,11081,1549,0.0
51740,36840,36396,40326,1328,2635,1115,24627,63473,11545,12420,94583,96071,2596,3703,2596,84482,11632,45.0
51750,5604,7717,7846,115,215,157,9329,7481,818,2195,17092,17186,630,847,630,15751,2083,2.0
51760,88958,85738,96942,3088,4222,1707,55733,146548,12231,33152,213961,216773,14080,17005,14080,184337,7713,140.0
51770,42541,38073,42726,1474,2019,904,21907,69292,6888,16969,97882,99329,7300,8361,7300,83744,11911,178.0
51775,10060,9900,11352,289,454,195,6868,16975,2162,3266,25036,25290,804,1040,804,22730,4279,4.0
51790,10383,8940,11564,256,280,122,5273,17330,1727,3836,23960,24234,744,940,744,21961,3243,5.0
51800,31741,32910,35985,1297,2619,1243,24274,57919,10564,9706,85781,87061,3239,4631,3239,77453,7891,27.0
51810,167509,177122,186917,6223,10992,4095,118611,301104,57901,43855,443602,449733,40732,52920,40732,369737,53172,35.0
51820,9044,7823,9152,362,872,398,4565,14662,1675,3140,21102,21366,1080,1348,1080,18772,3438,0.0
51830,4627,5764,7801,182,69,45,7536,7318,1041,1344,14823,14988,1359,1636,1359,12441,660,0.0
51840,10596,10740,11445,450,551,262,7038,18087,1761,3832,26840,27349,3185,3861,3185,20815,3577,10.0
54001,6169,6733,7326,154,292,100,4037,11405,1360,3486,16706,16892,48,115,48,15855,3089,2.0
54003,41720,43010,44999,1487,2375,792,27419,74900,10881,15209,108906,110173,3728,5315,3728,98014,9430,197.0
54005,9466,9501,9857,237,604,404,4917,16675,1470,6941,23386,23645,61,101,61,22249,2713,2.0
54007,5417,6025,6083,149,210,169,2714,10465,1021,2664,14275,14463,26,108,26,13566,1624,29.0
54009,9934,9630,10471,264,456,132,5194,16845,1972,3732,23281,23473,222,341,222,22230,1923,0.0
54011,39954,38932,41554,1068,1911,896,24679,64310,6864,18858,95594,96623,1626,2130,1626,88533,11441,165.0
54013,2913,3157,3116,72,74,47,1556,5441,551,1802,7412,7482,61,61,61,6963,736,2.0
54015,3375,3653,3704,135,211,49,1969,6350,604,2283,8967,9033,22,31,22,8463,1177,0.0
54017,2625,3863,3158,129,139,71,1644,5945,579,1552,8283,8363,67,120,67,7912,884,4.0
54019,17845,18787,18590,527,1179,630,8883,32444,4062,11582,44661,45192,311,478,311,41560,4204,6.0
54021,2709,4578,2938,35,19,17,1979,6020,579,1346,8463,8497,219,253,219,7751,899,13.0
54023,4158,4970,4919,87,285,85,2172,8544,896,2148,11606,11770,7,84,7,10961,1166,7.0
54025,14944,14520,15329,352,845,516,6637,26059,3238,6970,35255,35580,407,571,407,33222,3278,52.0
54027,9977,9986,9597,146,676,289,4688,16920,1900,5429,23292,23455,154,177,154,22125,2080,9.0
54029,12844,12098,13134,270,552,284,6256,22077,2575,5572,29736,30024,467,545,467,27957,2290,46.0
54031,5350,5756,5920,105,195,106,2645,10171,1263,2419,13727,13942,532,677,532,12345,1885,8.0
54033,27652,27273,29260,744,1925,932,14237,48789,5656,13001,68078,68775,612,920,612,63313,17185,305.0
54035,11190,11646,12295,289,869,605,5626,20621,2508,5198,28899,29199,272,396,272,27304,3207,17.0
54037,20634,21975,22960,597,1630,623,14636,37690,4903,7139,55086,55531,2837,3704,2837,49142,3973,43.0
54039,81708,75209,82331,1846,4550,2816,38584,136129,14542,36590,187877,189636,3190,3886,3190,175134,24772,305.0
54041,6541,6750,6834,175,458,323,3048,11833,1381,3239,16241,16422,240,352,240,15138,2174,4.0
54043,7965,8592,8843,197,555,368,4121,15076,1668,6197,21254,21482,60,78,60,19954,4678,0.0
54045,13976,14327,14816,428,1215,712,6666,25308,2153,10184,34791,35166,157,299,157,32765,2962,150.0
54047,7963,8714,8361,192,713,511,3090,15029,1172,5978,20045,20273,246,246,246,18842,494,15.0
54049,22427,23007,24233,821,979,577,13384,38917,4781,8695,56105,56716,649,1011,649,52297,6071,77.0
54051,13306,13140,13806,211,456,273,6434,23340,2747,4683,32106,32296,301,398,301,30096,3759,43.0
54053,10901,10662,11786,289,935,512,5248,19476,2456,5573,26777,27060,176,291,176,25391,4228,5.0
54055,25062,24025,26981,715,1586,942,13253,43366,4805,15680,60877,61476,658,868,658,56176,7322,226.0
54057,11289,11298,11660,410,641,381,5623,19334,2169,6143,27230,27606,141,258,141,25825,2543,21.0
54059,10853,10034,10725,229,688,496,5211,17988,1318,7944,25300,25549,95,123,95,23750,1999,1.0
54061,37820,45765,42911,955,1750,832,36367,62141,5196,10983,101839,102827,5567,6283,5567,91462,8902,13.0
54063,5932,5544,5712,180,134,98,2495,9909,1018,3552,13378,13496,66,69,66,12706,786,9.0
54065,7207,7265,7517,145,238,85,3227,12925,1663,2777,17349,17514,304,360,304,16353,1605,21.0
54067,10752,10313,11116,145,625,298,4907,18606,1882,5382,25541,25743,264,359,264,24091,2452,151.0
54069,18519,17302,19144,351,809,359,9544,30333,3387,6614,42944,43257,760,956,760,39994,4253,56.0
54071,3133,3151,3079,107,110,59,1242,5462,661,1515,7228,7291,34,115,34,6901,560,0.0
54073,2863,3429,3038,29,128,46,1463,5528,555,1353,7585,7612,11,16,11,7217,1142,0.0
54075,3646,3844,3528,46,118,42,1441,6535,773,1905,8552,8620,76,89,76,8114,881,10.0
54077,12441,14617,13747,364,533,280,6241,24754,2358,6170,33448,33793,339,684,339,31098,8086,0.0
54079,21780,22422,23559,696,1201,645,12440,39868,4334,7343,56161,56743,629,728,629,52517,10536,4.0
54081,30880,32175,32138,514,1628,1032,16363,55687,6713,16460,77477,78051,1312,1768,1312,70926,10644,225.0
54083,11626,12677,11947,231,486,275,5550,21148,2438,5270,29033,29287,196,439,196,27502,2915,42.0
54085,3967,4092,4228,109,204,91,1972,7229,892,1883,9933,10044,17,40,17,9518,1257,3.0
54087,5672,5854,6043,85,354,184,3027,10339,1023,3265,14416,14513,72,95,72,13568,2293,4.0
54089,5497,5206,6235,162,350,189,2416,10162,1120,3323,13218,13325,58,127,58,12548,1200,2.0
54091,6732,7081,6988,206,399,240,3284,12271,1607,3481,16766,16949,127,199,127,15701,4526,0.0
54093,2924,2950,2994,59,122,61,1154,5188,554,1370,6887,6922,41,80,41,6547,1201,0.0
54095,3518,3740,3821,58,188,100,1688,6541,757,1608,8910,9000,21,32,21,8424,1060,1.0
54097,9105,10193,10156,284,401,149,5621,16620,1981,3741,24298,24632,156,186,156,23051,2403,12.0
54099,16447,16386,17560,341,957,545,9219,29149,2903,9746,40827,41237,249,376,249,38443,5233,28.0
54101,3952,3608,3716,85,479,206,1492,6404,696,2031,8743,8820,24,32,24,8262,822,19.0
54103,6238,6477,6855,191,378,182,3021,11471,1259,2766,15766,15997,71,87,71,15079,1833,2.0
54105,2432,2446,2347,71,37,16,1102,4144,483,1287,5747,5826,0,9,0,5474,962,1.0
54107,36225,34039,37140,1175,1718,862,18959,61176,7207,15712,85254,86262,864,1214,864,79984,17780,190.0
54109,9222,9157,9472,225,595,466,4428,16061,1637,7476,22326,22537,58,82,58,21216,964,1.0
