GEO.id2,HC01_VC03,HC01_VC36,HC01_VC43,HC01_VC52,HC01_VC62,HC01_VC70,HC01_VC76,HC01_VC85,HC01_VC101,HC01_VC106,HC01_VC119,HC01_VC130,HC01_VC140,HC01_VC146,HC01_VC160,HC01_VC171,HC01_VC186,TotalDrugReports
42093,7380,7283,8071,194,223,49,3812,13320,1544,2411,18274,18475,547,934,547,16338,1146,21.0
42095,112790,120003,127571,3038,6402,2164,75521,205714,21568,37301,296371,299225,20386,28760,20386,248472,20215,171.0
42097,39170,39610,39223,1010,1525,618,17995,68143,9236,14347,93389,94294,1171,2113,1171,85576,6934,129.0
42099,18077,18605,18815,535,873,456,9637,31824,3887,5737,45325,45788,572,894,572,41263,4272,82.0
42101,580297,583512,674454,22706,43688,16743,416404,1009812,69602,239492,1525681,1546920,193155,248053,193155,1125246,34914,4809.0
42103,21183,23500,23952,631,1310,305,13507,40343,5058,8766,56408,56883,4637,5452,4637,48473,1949,50.0
42105,6848,7125,7210,227,353,164,3602,12363,1637,3085,17284,17451,193,277,193,16069,2045,19.0
42107,59122,62581,60806,1551,2623,1075,29472,107318,13779,24654,145746,147146,2852,3819,2852,133468,6696,324.0
42109,14414,15992,16675,492,699,301,9736,26323,2681,4805,39477,39922,503,782,503,34141,3738,17.0
42111,29748,33852,31396,754,1066,427,14415,56768,6577,11834,76361,77011,560,976,560,70639,5238,104.0
42113,2476,2957,2783,47,194,74,976,4938,784,1277,6345,6400,111,139,111,6016,450,4.0
42115,17265,17926,17797,386,742,327,8557,30866,3970,7205,42365,42708,646,866,646,39613,2528,63.0
42117,16802,17374,17921,561,766,318,9720,29183,3981,6629,41959,42358,450,659,450,39140,6947,12.0
42119,15058,21232,16999,482,387,96,11723,30539,3331,5066,44624,44955,1780,2378,1780,38772,3905,9.0
42121,22412,21969,23108,493,998,453,11173,38947,5195,9031,53818,54265,432,645,432,50293,3883,54.0
42123,17029,17135,17377,388,630,225,8127,29998,4021,7060,40837,41218,554,738,554,37915,2655,28.0
42125,83644,84054,90021,2190,3076,1261,47510,147634,17475,29945,206015,208157,3946,5204,3946,191063,9294,480.0
42127,19362,23566,20884,377,1142,388,9977,38696,4939,8494,51667,51967,1874,2338,1874,46821,4362,52.0
42129,151489,147909,158234,2886,4951,2224,77682,264360,32024,51875,359641,362587,5250,6642,5250,335368,18093,678.0
42131,10895,11728,11693,265,563,227,6076,19721,2337,4165,28009,28229,442,549,442,26122,2076,79.0
42133,168278,173842,181830,4760,8637,3101,104031,300951,34007,54362,433572,438052,15444,24248,15444,384382,35197,964.0
51001,14289,13066,14249,255,752,338,6210,23796,3174,3959,32924,33165,2193,2409,2193,27912,14689,47.0
51003,38537,39714,44304,1207,1458,573,30930,67953,6583,9706,100757,101883,10147,11753,10147,85176,16264,42.0
51005,6714,6577,6998,257,410,230,3181,11836,1318,2977,15972,16133,252,343,252,14977,3807,64.0
51007,4761,5156,5410,232,378,168,2493,9086,1035,1828,12606,12764,119,165,119,11666,1982,6.0
51009,12577,12609,14291,347,613,252,7430,22365,2443,4609,31985,32237,531,676,531,29496,4500,35.0
51011,5964,5882,6541,181,434,217,3363,10815,1346,2714,14972,15137,132,240,132,14083,4712,17.0
51013,96264,93965,94698,3486,1930,532,46258,165544,12692,11266,217185,220173,50349,55748,50349,147395,8377,136.0
51015,28124,31129,30397,820,1859,760,14871,53094,6279,9193,72949,73707,1262,1754,1262,68317,16022,87.0
51017,2225,1874,2032,74,43,26,719,3620,480,719,4557,4644,224,234,224,4303,1153,5.0
51019,30122,30774,31957,964,1761,607,17764,54142,6999,10079,74936,75607,1506,2121,1506,69638,13809,126.0
51021,2591,3278,2559,92,56,19,1196,5166,668,1186,6640,6727,83,93,83,6426,1334,6.0
51023,12867,13478,13998,247,688,333,7571,23818,2902,4457,32884,33105,772,962,772,30961,7228,96.0
51025,5865,7574,6868,136,826,470,3705,12105,1016,2676,16851,16961,220,287,220,15723,1522,18.0
51027,9406,10228,10063,300,564,225,4538,17639,970,6115,23415,23683,367,421,367,22196,7133,117.0
51029,5802,8099,6284,127,303,110,3454,12381,1158,2547,16941,17072,306,401,306,15559,2400,13.0
51031,21728,21908,23701,427,1263,551,13101,38285,4741,7968,54371,54833,1262,1679,1262,50670,13595,55.0
51033,10728,11488,11897,317,931,494,6135,19796,2953,4010,28752,29057,823,1156,823,25786,2995,48.0
51035,12508,12370,12730,296,482,195,6015,21917,2178,5781,29655,29881,561,698,561,27668,5545,52.0
51036,2832,3005,3156,61,154,47,1300,5431,690,1131,7101,7154,77,124,77,6734,557,2.0
51037,4691,4994,5159,85,226,115,2741,8599,999,2549,12248,12399,181,203,181,11388,2711,11.0
51041,115005,122402,135822,3792,6994,2823,91961,213589,26715,30803,320801,324337,25883,31035,25883,271247,28525,601.0
51043,5619,5677,6126,141,527,131,3243,10136,1495,1520,14170,14273,639,803,639,12476,1893,33.0
51045,2151,1962,2142,46,149,3,1246,3791,568,1039,5163,5206,20,58,20,4845,1151,7.0
51047,16436,18952,18705,521,1420,407,11762,31866,3812,5027,47383,47910,3111,3921,3111,41025,4115,157.0
51049,4038,3995,4169,135,302,162,2303,6819,862,1686,9761,9916,33,104,33,9245,1653,12.0
51051,6200,6576,6374,196,387,279,3072,11222,932,4216,15463,15612,131,131,131,14579,4613,82.0
51053,9956,11308,11829,295,776,242,6212,19544,2566,4771,27800,27993,621,951,621,25701,3416,21.0
51057,4288,4415,4881,41,291,105,2300,7726,903,1630,11148,11166,262,380,262,10304,758,10.0
51059,391794,437987,455040,15470,22383,5000,304901,759095,82116,70534,1102884,1117072,333097,361025,333097,651626,53965,514.0
51061,23162,26063,27389,659,2116,568,17726,45368,6475,7252,66084,66726,3956,4942,3956,57925,5806,132.0
51063,6086,6360,6412,100,257,40,2856,11258,1437,2122,15306,15452,362,452,362,14131,2464,16.0
51065,9787,9407,11778,339,583,165,6001,18492,2213,3140,25635,25945,680,1118,680,23619,2600,18.0
51067,23248,23131,23943,862,1349,568,12207,40264,4483,8601,55637,56360,1340,1629,1340,51751,9637,157.0
51069,29184,31695,32648,1122,1715,714,19935,54620,7416,9113,79266,80377,4657,5611,4657,69549,12488,234.0
51071,7253,6833,7320,318,578,329,3399,12110,1382,3478,16742,17025,308,413,308,15261,5435,99.0
51073,14074,15001,15709,458,1101,252,8873,26136,4545,4907,36477,36938,735,1756,735,33936,4418,28.0
51075,8212,8965,9229,218,428,257,4502,16160,1717,2020,21500,21627,648,791,648,19796,1880,11.0
51077,6686,6241,6791,146,269,163,2671,11413,1137,3027,15139,15255,130,193,130,14148,3327,18.0
51079,6965,7261,7545,99,596,132,4160,12878,1794,2320,18651,18766,835,1078,835,16444,3679,8.0
51081,3397,6507,3735,53,226,88,2074,8817,963,1560,11840,11911,162,289,162,10904,1075,8.0
51083,14472,13833,15615,375,840,329,7797,25414,2691,6091,35309,35704,390,572,390,33032,8132,58.0
51085,37041,39506,42071,999,1598,595,27168,67945,7397,9941,99890,100689,3599,4518,3599,91607,13124,221.0
51087,123821,116731,136088,4438,6502,1927,81603,214132,21527,31932,311335,314878,37394,40454,37382,251822,20727,584.0
51089,22472,20922,23249,673,1155,497,11212,38348,4116,9828,52450,52960,1651,1768,1651,47447,12699,52.0
51091,1067,992,1024,34,73,28,317,1806,268,389,2221,2258,13,21,13,2171,382,2.0
51093,13519,14239,15143,271,785,323,8480,25178,4044,4309,35132,35518,838,1240,838,32613,4857,16.0
51095,27665,27883,29999,766,1445,496,16957,50110,8883,6763,68935,69832,4826,6326,4826,61402,6645,23.0
51097,2832,2971,2975,115,112,30,1260,5312,723,723,7011,7073,190,265,190,6472,827,2.0
51099,8315,9625,9565,476,665,266,6430,15879,3048,2736,24104,24577,516,1031,516,21853,1789,30.0
51101,6147,6207,6590,231,530,316,3932,11083,1152,1720,15875,16045,304,445,304,14639,1821,5.0
51103,5283,4518,5277,110,288,63,1757,8858,1372,1806,11097,11224,224,275,224,10401,989,5.0
51105,9597,11287,10115,330,801,475,5183,18570,1858,6707,25071,25380,296,380,296,23341,6912,104.0
51107,110047,123706,128671,5888,6587,1453,103312,215348,20631,17531,333842,338916,78267,86047,78267,217142,17947,175.0
51109,12811,13591,14173,275,1037,450,6836,24165,3000,4797,33392,33743,1069,1328,1069,30420,4691,45.0
51111,4634,5698,4938,150,383,145,2708,9221,1185,2121,12580,12667,417,476,417,11462,2243,24.0
51113,5093,5259,5626,104,188,69,2878,9347,1111,1546,13054,13208,251,280,251,12322,1804,18.0
51115,3792,3657,4125,93,51,29,1602,6873,1043,1160,8787,8923,192,291,192,8351,941,26.0
51117,12857,12955,13932,283,855,453,6185,23377,2806,5796,31641,31913,883,1132,883,29363,6576,54.0
51119,4432,4648,4739,52,272,79,1951,8318,1183,1694,10774,10817,280,325,280,10190,1158,6.0
51121,34803,43240,39958,928,1033,355,41655,51553,4605,8847,94884,95808,8930,9962,8930,81622,12735,146.0
51125,6381,6038,6541,118,421,103,2906,10946,1253,2158,14758,14892,588,678,588,13833,3096,2.0
51127,7106,8079,7808,143,309,81,4939,13640,1941,1731,19112,19187,566,796,566,17893,2290,28.0
51131,5237,4695,5496,141,377,84,2055,9090,1169,1538,12100,12254,836,944,836,10547,6455,9.0
51133,5669,5166,5594,156,383,159,1948,9727,1496,1915,12209,12320,353,475,353,11546,909,6.0
51135,5640,6957,6110,148,506,195,3318,11178,1240,2566,15549,15756,387,528,387,14160,2424,12.0
51137,12433,13656,14265,199,720,237,7543,24043,3412,4619,34060,34239,1764,2411,1764,30034,4004,49.0
51139,9526,9751,10135,329,490,220,4814,17124,1831,4060,23700,23905,376,502,376,22061,3637,62.0
51141,7678,7599,7966,99,392,210,3793,13657,1586,3726,18306,18365,311,338,311,17239,3597,32.0
51143,26029,25685,26837,537,1525,825,14419,45476,5218,10927,62435,62955,1395,1657,1395,58098,13561,28.0
51145,9590,12805,10818,279,507,147,6168,20100,2241,2220,27916,28193,861,1193,861,26100,4782,47.0
51147,7604,9855,10142,491,501,202,8476,12951,1466,3179,22876,23140,531,676,531,21333,4113,34.0
51149,10906,16810,13325,331,1049,362,8947,25186,4299,4395,36421,36792,1417,2422,1417,32349,4514,33.0
51153,134737,160788,165183,7656,13615,3771,127774,269324,41081,28460,422017,428772,93283,105330,93283,274485,23925,533.0
51155,15125,14521,14766,465,917,619,6784,25592,3077,5927,34304,34630,361,506,361,32330,7552,133.0
51157,3281,3153,3149,63,89,22,1517,5578,773,918,7397,7446,401,436,401,6683,816,12.0
51163,9226,9364,9680,262,732,262,4025,16625,2304,3833,22108,22367,463,753,463,20591,5063,37.0
51165,29483,30217,32427,884,1637,756,18502,52273,4967,9638,76572,77345,3687,4242,3687,66654,17974,85.0
51167,11037,11616,12135,173,635,296,5523,20525,1365,7278,28149,28444,277,386,277,26573,9093,114.0
51169,9363,9635,9581,120,393,235,4196,16755,1542,5090,22650,22781,208,253,208,21434,6047,276.0
51171,17246,17014,18009,634,669,296,9188,30253,3500,5561,42149,42545,1997,2419,1997,37182,8751,194.0
51173,12852,12800,13729,417,902,487,6368,22852,2251,6400,31393,31876,372,442,372,29626,6026,48.0
51175,6654,8073,7331,197,361,263,4321,13321,1931,2722,18183,18364,172,184,172,17197,2534,11.0
51177,42280,47972,50900,2109,3642,1490,34917,81642,13280,13549,124551,126200,9186,11703,9186,106373,14454,258.0
51179,42763,52560,52083,1920,3352,1358,40583,83859,18087,9820,132876,134672,11785,15958,11785,109212,12774,230.0
51181,2652,2837,2976,89,258,98,1529,4927,599,1071,6804,6885,80,80,80,6462,495,1.0
51183,3261,7334,2992,67,150,72,2508,8979,1027,1355,11820,11923,290,329,290,11035,889,8.0
51185,18306,18256,18908,492,1049,605,8990,31931,2905,11180,43883,44331,324,519,324,41447,14267,485.0
51187,14324,15289,15460,527,868,210,8899,26074,3577,4651,37605,38142,1366,1700,1366,34130,4559,339.0
51191,22842,22595,23454,583,1251,475,11742,39667,4361,9673,54202,54833,774,996,774,51035,12396,91.0
51193,6981,6966,7719,172,764,236,3451,12852,1762,2880,17401,17518,634,671,634,16005,1251,40.0
51195,15517,17673,16318,348,1156,794,9009,28296,2884,9183,40432,40872,635,769,635,37710,7635,283.0
51197,11984,11802,12599,207,533,331,5856,21122,2162,5163,29017,29259,286,334,286,27260,5679,228.0
51199,23970,25768,26886,856,999,391,18990,43351,9552,6026,65107,65808,5026,7033,5026,56137,6100,23.0
51510,65916,59291,64524,2764,1819,557,29831,111478,9813,8739,143720,146422,38973,42216,38973,93506,6945,0.0
51520,7764,6683,7892,140,400,176,3900,12435,1189,3621,17441,17595,284,347,284,16153,3439,10.0
51530,2741,2616,2931,247,140,99,1829,4172,341,1112,6530,6683,52,82,52,6090,1569,3.0
51540,17604,18423,20253,448,456,214,17227,26533,1782,4018,44082,44505,5247,6175,5247,36169,6099,4.0
51550,80388,87704,93867,3256,7031,2580,64216,149636,26145,21177,225082,228168,10805,14692,10805,198520,31098,19.0
51570,7025,6409,7762,134,478,209,4033,12033,1928,2552,17383,17542,983,1478,983,15112,2345,1.0
51580,2468,2482,2322,58,184,100,1242,3992,586,1156,5773,5853,79,93,79,5388,1344,0.0
51590,18520,15625,19249,434,1246,700,10455,29264,3989,8178,42292,42704,1432,1824,1432,37879,6065,0.0
51595,2420,2100,2524,63,179,104,1347,3843,337,1140,5666,5682,128,143,128,5159,313,2.0
51600,8480,9398,9943,281,409,112,6363,16327,1797,1776,23152,23507,5876,6365,5876,14807,924,2.0
51610,4966,4879,5476,86,156,44,3872,8744,758,877,12962,13074,2338,2664,2338,9249,873,0.0
51620,3580,2890,3820,120,123,58,2462,5605,928,1169,8448,8534,305,387,305,7727,1071,6.0
51630,9849,9836,12097,411,414,72,8547,15482,2089,2641,26229,26632,2223,3230,2223,21717,1788,19.0
51640,2968,2675,3095,46,63,39,1470,4996,509,1277,6940,6981,665,694,665,5757,1092,0.0
51650,52700,52889,58782,1588,3359,1517,38504,89527,19726,15164,135288,136904,6751,9943,6751,118957,9987,17.0
51660,15881,20299,23671,519,597,173,24083,23420,1560,3358,50380,50821,7868,9715,7868,37235,10350,2.0
51670,8774,8037,9507,324,577,223,4830,14838,1969,3573,22042,22375,1086,1573,1086,19153,3078,8.0
51678,1727,4088,2486,25,35,0,4519,2389,282,600,7099,7114,222,293,222,6452,630,0.0
51680,28424,29805,34889,1308,1118,443,29066,43722,5241,9370,76442,77626,3956,4711,3956,67685,6570,5.0
51683,12274,15338,15655,640,969,369,11480,25239,2448,3413,39774,40436,10868,11612,10868,22971,2149,0.0
51690,5974,4883,6260,222,503,261,3337,9559,954,2768,13570,13745,486,497,486,12075,1729,0.0
51700,68987,69172,75604,2590,4026,1787,51661,114288,21969,20725,179007,181362,13931,19685,13931,149346,11278,22.0
51710,86397,105299,96148,4203,6172,2663,68689,147486,28221,27527,241052,244745,16703,21275,16703,204805,20953,14.0
51720,1655,1253,2076,31,231,132,983,2663,246,582,3999,4015,91,91,91,3702,724,0.0
51730,12515,12109,14608,368,1075,447,6322,22015,2913,6430,31973,32439,1174,1700,1174,28101,1087,10.0
51735,4627,4879,5038,80,239,16,3303,8363,1237,1281,12005,12103,519,755,519,10973,1623,0.0
51740,36764,36403,40280,1498,2669,1092,25264,63228,11468,13125,94485,96007,2536,3352,2536,84323,10524,68.0
51750,5333,7153,8021,76,218,130,9835,6977,712,2038,16912,16993,675,756,675,15513,1777,2.0
51760,85913,83578,93795,3060,4202,1618,56013,139277,11943,32329,208257,211063,14795,17083,14795,177898,7880,97.0
51770,42549,37587,41999,1587,1931,1110,21267,68034,7562,16151,96440,97949,7177,8036,7177,82313,11721,148.0
51775,9953,9855,11236,182,423,149,7027,16784,2306,3235,24895,25120,1243,1436,1243,22262,4611,1.0
51790,10503,8692,11594,258,472,259,5399,16952,1547,3873,23876,24132,858,977,858,21887,4172,1.0
51800,30798,31973,35271,1112,2761,1263,24773,56441,10721,9231,84322,85477,2787,4177,2787,76237,9475,10.0
51810,165296,174507,184570,6574,10342,3756,119503,294652,61658,41715,439273,445623,39553,50707,39553,366529,60720,21.0
51820,8878,7646,9208,324,417,200,4714,14347,1743,3192,20863,21177,869,1099,869,18417,4210,0.0
51830,4365,5962,7154,59,26,18,6985,7128,1052,1030,14245,14401,1456,1691,1456,12296,729,2.0
51840,10692,10731,11196,482,511,229,6753,17755,1546,3469,26658,27031,3030,3627,3030,20834,3571,27.0
54001,6179,6604,7202,103,326,100,4064,11415,1346,3303,16563,16723,54,94,54,15663,3067,3.0
54003,40614,41763,43546,1312,2316,849,26424,72387,10868,14012,106245,107324,4004,5021,4004,95438,9442,95.0
54005,9602,9677,10049,204,793,485,4941,16946,1731,6989,24042,24257,49,116,49,22661,2812,8.0
54007,5652,6083,6000,153,362,228,2668,10421,1278,2777,14287,14492,45,77,45,13574,1645,21.0
54009,10086,9724,10565,271,540,126,5328,17061,1991,3668,23659,23787,274,399,274,22391,1751,0.0
54011,40220,38737,41886,893,1499,739,25217,65059,7286,18912,95838,96826,2058,2542,2058,88527,11082,199.0
54013,3112,3225,3152,87,117,36,1521,5489,657,1644,7500,7583,40,40,40,7068,996,2.0
54015,3486,3701,3741,147,171,103,2037,6413,596,2047,9139,9226,34,34,34,8577,1313,9.0
54017,2761,3791,3209,66,124,51,1577,5870,727,1068,8254,8282,62,128,62,7804,1203,5.0
54019,17566,18894,18996,569,1309,711,9222,32847,3877,11536,45157,45709,274,368,274,42214,5542,23.0
54021,2645,4713,2974,39,39,8,2318,6126,657,1329,8662,8706,327,383,327,7797,813,0.0
54023,4256,4906,4906,157,276,73,2359,8574,851,2103,11611,11829,13,41,13,10982,1578,35.0
54025,15246,14546,15329,302,730,327,7285,25950,3562,6551,35366,35639,364,591,364,33356,3553,113.0
54027,10628,10064,9619,138,417,245,5078,16973,1492,5385,23553,23674,89,91,89,22427,2078,15.0
54029,12970,12096,13277,398,516,240,6304,22295,2875,5660,30015,30369,391,534,391,28357,2327,41.0
54031,5169,5819,5824,64,171,77,2672,10189,1164,2271,13715,13955,404,556,404,12501,1951,37.0
54033,27755,27306,29463,844,1852,973,14631,49149,5862,13170,68232,69069,695,1024,695,63461,19359,209.0
54035,11242,11579,12184,309,854,567,6284,20426,2913,5355,28898,29229,125,149,125,27213,3325,40.0
54037,20126,21441,22583,561,1476,554,14451,36579,4795,6540,54151,54650,2757,3752,2757,48242,4018,27.0
54039,82531,75725,83308,1753,3664,2111,40054,137254,15692,37479,189932,191765,3155,3938,3155,176973,22468,454.0
54041,6476,6747,6893,152,351,260,3053,11794,1355,3141,16250,16412,122,217,122,15336,2301,82.0
54043,8128,8650,8929,175,649,414,4046,15159,1697,6330,21391,21599,51,80,51,20133,4628,3.0
54045,14444,14726,15270,345,1263,816,6935,26006,2576,10645,35881,36169,140,248,140,33848,3137,154.0
54047,8386,8825,8891,194,798,547,3492,15495,1422,6388,21083,21281,191,194,191,19799,735,11.0
54049,22596,22977,24345,590,1091,570,12982,39175,4921,8347,56127,56698,597,919,597,52464,6265,84.0
54051,13847,13247,14011,199,492,210,7102,23554,3050,5131,32531,32716,248,332,248,30470,4000,115.0
54053,10729,10764,11779,237,947,487,5792,19498,2997,5908,26970,27207,133,294,133,25443,3788,1.0
54055,25590,24298,27210,724,1852,991,13831,43675,5506,15066,61493,62161,798,1027,798,56603,7194,176.0
54057,11148,11260,11824,442,476,220,5989,19451,2263,5349,27629,27912,104,227,104,26139,2778,8.0
54059,10836,10385,10964,191,693,395,5365,18500,1395,7813,26025,26229,193,203,193,24338,2408,7.0
54061,36857,44866,42081,1102,1407,626,36904,59117,5456,10826,99559,100332,4664,5320,4664,90357,8576,73.0
54063,5719,5497,5721,131,216,93,2554,9840,987,3297,13411,13524,41,44,41,12718,1176,15.0
54065,7358,7228,7489,157,173,66,3212,12839,1486,3239,17216,17450,243,304,243,16243,1823,49.0
54067,10686,10430,11292,198,757,340,5239,18655,1833,5672,25842,26090,423,486,423,24488,2628,220.0
54069,18582,17461,19563,388,645,291,10564,30681,3771,6783,43547,43956,658,789,658,40560,2792,118.0
54071,3199,3218,3167,105,98,59,1293,5587,769,1437,7426,7525,17,77,17,7101,652,0.0
54073,2822,3414,2979,72,209,95,1499,5478,626,1387,7514,7600,28,33,28,7155,1088,2.0
54075,3719,3809,3647,69,196,130,1447,6619,825,1990,8600,8710,30,42,30,8233,811,11.0
54077,12610,14611,13722,315,711,438,6074,24687,2821,6289,33405,33720,284,518,284,31317,6038,0.0
54079,21453,22217,23361,778,1179,690,12756,39603,4718,7348,55745,56356,639,798,639,52244,6032,47.0
54081,31164,32366,32628,765,1530,972,16434,56098,7504,16301,78047,78827,1265,1675,1265,71338,20355,451.0
54083,11351,12757,11891,253,454,199,5810,21139,2563,5228,29250,29446,119,258,119,27539,2797,20.0
54085,4023,4190,4295,79,168,79,2077,7378,988,1887,10097,10221,21,26,21,9627,1737,1.0
54087,5902,5956,6147,99,298,93,2910,10537,1150,3300,14569,14749,46,106,46,13764,2475,5.0
54089,5560,5297,6429,119,361,252,2504,10444,1381,3560,13614,13699,72,132,72,12756,1365,2.0
54091,6801,7089,6960,325,411,229,3422,12199,1675,3148,16704,16969,48,115,48,15708,4329,1.0
54093,2969,2959,3033,35,110,62,1223,5213,684,1325,6950,6996,13,46,13,6650,1150,4.0
54095,3750,3747,3846,44,167,53,1785,6578,847,1696,9026,9084,10,12,10,8545,1291,13.0
54097,8937,10081,10158,236,473,229,5740,16513,1966,4090,24154,24487,110,173,110,22807,3552,27.0
54099,16757,16507,17898,487,1142,703,9682,29427,3393,8812,41331,41735,158,306,158,39146,4575,43.0
54101,3854,3693,3805,81,299,175,1538,6554,609,1986,8947,9005,56,79,56,8459,1307,24.0
54103,6734,6585,7023,264,286,176,3113,11724,1536,2603,16054,16314,118,158,118,15297,2216,30.0
54105,2425,2422,2389,88,90,47,1134,4169,515,1270,5731,5810,0,16,0,5484,1304,0.0
54107,35900,34138,37288,945,1833,959,19460,61379,8069,15200,85688,86595,666,994,666,80251,23019,141.0
54109,9201,9381,9700,288,506,417,4693,16426,1576,7709,22975,23203,20,55,20,21714,898,6.0
