GEO.id2,HC01_VC03,HC01_VC35,HC01_VC42,HC01_VC51,HC01_VC61,HC01_VC69,HC01_VC75,HC01_VC84,HC01_VC99,HC01_VC104,HC01_VC117,HC01_VC128,HC01_VC138,HC01_VC144,HC01_VC156,HC01_VC167,HC01_VC183,TotalDrugReports
42103,22190,22714,23342,469,1148,388,14226,39243,5514,0,56570,56993,3594,4521,3594,49027,1701,53.0
42105,7291,7086,7275,221,386,190,3692,12284,2064,0,17361,17583,166,226,166,16141,1254,28.0
42107,60347,62345,61553,1679,2199,931,29892,107374,15658,0,146834,148288,2806,3621,2806,133619,5727,119.0
42109,14258,15616,16450,672,583,277,9871,25477,2953,0,38762,39400,571,806,571,34567,3022,5.0
42111,30319,33560,32066,667,1028,509,15579,56779,7399,0,77538,78219,595,978,595,71821,5137,63.0
42113,2436,2826,2760,39,98,22,1067,4721,769,0,6394,6467,55,78,55,6104,250,3.0
42115,17225,17881,17877,322,763,315,9396,30656,4542,0,43019,43343,665,873,665,39977,1612,13.0
42117,17182,16766,17814,519,756,419,10069,28291,4504,0,41161,41631,545,668,545,38561,3598,6.0
42119,14963,21273,16781,419,473,173,12134,30194,3604,0,44449,44866,2032,2715,2032,37903,2703,9.0
42121,22457,22083,23433,606,635,256,11686,39082,5580,0,54784,55320,400,817,400,51119,3350,54.0
42123,17630,17082,17648,505,754,419,8566,29927,4632,0,41382,41877,512,697,512,38391,2020,77.0
42125,83604,82408,89296,2178,3277,1245,48422,145518,19573,0,205102,206987,2924,3570,2924,190499,6888,260.0
42127,19678,23044,20979,436,1025,318,11070,38289,5849,0,51882,52302,1762,2368,1762,47205,3153,37.0
42129,152640,147418,158827,3662,4438,1796,80797,263845,36110,0,362321,365841,5805,7298,5805,336648,14148,498.0
42131,11023,11487,11713,332,479,244,6644,19444,2507,0,27954,28262,374,510,374,26006,1732,39.0
42133,166600,168251,176548,4920,7135,2762,102191,291278,37003,0,423388,428175,15054,22487,15054,374795,34355,503.0
51001,14085,13415,14596,370,959,463,6964,24217,3378,0,33720,34066,2054,2363,2054,29300,5035,9.0
51003,37459,37419,41583,1096,1051,430,29395,63226,7249,0,95512,96633,8701,10138,8701,80877,11021,20.0
51005,6964,6560,6999,159,359,217,3724,11741,1574,0,16274,16406,269,356,269,15293,4035,34.0
51007,4901,4899,5299,159,256,83,2412,8617,1277,0,12288,12517,507,589,507,11161,2689,8.0
51009,12706,12506,14281,314,566,257,8129,21925,2844,0,31977,32315,635,854,635,29756,5214,64.0
51011,5976,5774,6178,176,633,391,3375,10218,1438,0,14490,14653,220,263,220,13660,4109,3.0
51013,91892,84718,86125,2860,1759,473,41128,146410,13773,0,195032,197467,45654,50285,45654,132179,5396,112.0
51015,27909,31006,29404,612,1489,614,15525,52058,7024,0,72542,73201,1447,1963,1447,67325,18431,35.0
51017,2025,2102,1989,34,148,74,829,3657,336,0,4779,4779,72,86,72,4532,1302,18.0
51019,27150,27170,28028,659,1170,451,16040,47831,6854,0,67241,67697,1196,1571,1196,62109,13041,40.0
51021,2580,3093,2863,70,166,12,1191,5163,737,0,6810,6873,243,286,243,6503,759,12.0
51023,12918,13108,13835,301,490,246,7502,23387,3435,0,32574,32867,619,815,619,30492,11499,56.0
51025,6086,7902,6994,250,598,191,3929,12403,1212,0,17495,17707,218,278,218,16424,1156,7.0
51027,9123,10421,10332,187,458,337,4769,18082,1486,0,24327,24459,343,376,343,22810,8964,143.0
51029,4859,10215,4648,87,457,382,1552,13773,1649,0,16686,16874,247,282,247,15689,2451,19.0
51031,22005,21494,22956,694,1156,447,13110,36943,4340,0,53543,54174,1122,1477,1122,50007,12562,18.0
51033,10270,10947,11248,487,1017,450,6197,18818,2680,0,27435,27844,586,976,586,24523,2945,19.0
51035,12818,12453,12744,403,682,513,6140,22107,2598,0,29615,29985,420,590,420,27773,8187,35.0
51036,2713,2984,3114,60,212,125,1418,5256,844,0,7114,7205,46,66,46,6830,515,0.0
51037,4415,4882,5364,218,240,98,3297,8657,1291,0,12522,12644,262,274,262,11832,2980,8.0
51041,112404,115254,127214,3853,5634,1857,88773,200663,26368,0,304999,308633,23869,28030,23869,259283,33009,217.0
51043,5535,5630,5796,96,321,133,3145,9949,1364,0,13930,14013,521,658,521,12259,2061,8.0
51045,1989,2181,2121,30,220,116,1081,3660,561,0,5137,5173,17,47,17,4855,359,27.0
51047,15834,18075,17686,555,1168,502,11238,30319,4406,0,45181,45749,3289,4027,3289,38632,4682,101.0
51049,3969,3846,4077,107,138,113,2290,6714,860,0,9750,9855,278,353,278,8412,2417,8.0
51051,6170,6570,6617,218,346,245,3065,11204,1193,0,15786,15966,31,37,31,14879,4681,78.0
51053,9800,10884,11448,166,898,355,6125,18615,2420,0,27267,27449,576,742,576,25112,3739,13.0
51057,4466,4332,4703,110,225,81,2117,7620,1061,0,10828,10901,259,303,259,10022,1619,5.0
51059,381768,409759,427873,14920,18663,4999,288530,709589,84750,0,1034834,1048554,301594,327595,301594,626715,36835,383.0
51061,22369,24981,25898,684,1658,650,17338,43280,6894,0,63823,64546,3882,4685,3882,55110,6787,112.0
51063,6334,6011,6306,122,236,141,3007,10768,1399,0,14918,15030,189,324,189,13831,2700,17.0
51065,9128,9154,11209,361,631,272,5535,17906,2468,0,25067,25308,502,807,502,22814,3974,6.0
51067,23355,22316,23151,713,981,530,12133,38779,4929,0,54402,54938,1599,1788,1599,50150,12081,69.0
51069,28558,29649,30117,1211,1444,529,19118,50725,7040,0,74761,75835,4010,5043,4010,64755,9700,140.0
51071,7100,6883,7244,222,380,216,3948,12201,1609,0,17045,17205,138,190,138,15915,3793,153.0
51073,14014,14676,15281,297,886,346,8554,25420,4667,0,36265,36610,694,1272,694,33770,3653,34.0
51075,6831,8694,9049,623,230,47,3696,16292,2066,0,20940,21136,630,768,630,18821,2168,12.0
51077,6858,6447,6934,88,368,230,2830,11733,1499,0,15705,15855,86,151,86,14611,3873,23.0
51079,6709,6950,7282,120,644,337,3866,12216,1520,0,17954,18082,729,811,729,15817,4617,11.0
51081,3385,6899,3630,95,230,156,1963,8708,1114,0,12103,12181,160,236,160,11302,1024,20.0
51083,14650,13885,15717,401,964,408,8253,25544,3056,0,35864,36311,563,672,563,33550,7722,44.0
51085,36114,38060,40552,947,1697,610,27337,65816,8946,0,98314,99172,3069,3822,3069,89385,14732,147.0
51087,121767,109953,129415,4537,4527,1619,77738,201889,22644,0,296092,300053,31753,34146,31739,243034,23752,245.0
51089,22909,21637,23974,601,1223,546,11435,39369,4720,0,54313,54860,1854,2077,1854,49362,11348,26.0
51091,1130,1146,1017,14,39,31,318,1965,281,0,2384,2395,5,23,5,2362,540,1.0
51093,13553,13587,14621,382,717,431,9061,24290,4075,0,34355,34762,747,1152,747,31640,5777,8.0
51095,25851,25318,27614,572,1120,594,15157,45744,8660,0,63895,64386,4689,5933,4689,55628,4175,25.0
51097,2815,2822,2926,63,108,56,1155,4778,639,0,6880,6926,96,157,96,6306,2006,0.0
51099,8194,8671,8811,371,553,151,5721,14651,2947,0,22414,22794,511,913,511,20354,2009,32.0
51101,5909,5894,6279,254,376,165,3778,10411,1370,0,15326,15509,178,232,178,14235,2294,10.0
51103,5421,4630,5332,58,130,57,1854,9033,1530,0,11431,11478,269,378,269,10710,797,2.0
51105,9836,10712,10371,149,808,560,5384,18033,1742,0,25257,25434,322,420,322,23483,3317,65.0
51107,95330,105329,109709,5893,5716,1119,87353,185191,18530,0,285977,291653,63426,70393,63426,189679,13779,149.0
51109,13253,12952,13330,472,1009,367,6624,22804,3260,0,31718,32248,652,927,652,29375,5368,29.0
51111,4515,5867,5009,107,310,100,2698,9258,1472,0,12917,12968,291,447,291,11848,1887,16.0
51113,5213,5361,5479,99,388,135,3054,9396,1277,0,13253,13342,520,568,520,12241,1008,17.0
51115,3773,3663,4024,79,125,43,1586,6695,1084,0,8836,9004,179,267,179,8499,1065,6.0
51117,12594,13645,13815,435,773,399,6586,23871,3223,0,32355,32774,936,1151,936,30160,5133,16.0
51119,4303,4622,4808,16,305,99,1830,8400,1389,0,10799,10831,317,402,317,10294,593,4.0
51121,34369,41611,38436,989,958,444,41692,48009,5432,0,91629,92527,7455,8652,7455,79606,10061,197.0
51125,6534,6171,6460,64,269,106,2867,11197,1537,0,14906,14989,407,500,407,13728,3100,1.0
51127,6513,7364,7071,139,599,195,4024,12561,1766,0,17515,17655,224,421,224,16354,1932,14.0
51131,5088,4899,5575,113,290,93,2220,9063,1127,0,12423,12572,755,795,755,11117,1767,0.0
51133,5478,5154,5544,139,416,179,1859,9702,1629,0,12232,12419,257,303,257,11606,1076,5.0
51135,5607,6906,6210,212,342,164,3441,11175,1436,0,15581,15819,401,530,401,14091,2072,3.0
51137,12669,12859,13660,370,614,311,7251,23007,3989,0,32464,32730,1361,1711,1361,29020,3280,39.0
51139,9629,9751,10014,269,466,181,5096,16968,2267,0,23897,24116,393,449,393,21985,4206,42.0
51141,7344,7616,7995,162,352,237,3874,13542,1611,0,18500,18643,308,417,308,17264,4616,39.0
51143,26563,25325,26640,646,1709,857,14580,44887,5358,0,62615,63147,1383,1512,1383,57870,14099,16.0
51145,8637,13177,9595,200,264,164,5838,20443,3416,0,27539,27758,801,971,801,25359,4346,34.0
51147,7314,9776,9686,146,466,116,8508,12569,1540,0,22547,22723,477,581,477,20023,3239,29.0
51149,10474,15783,12761,169,709,290,8599,22984,4110,0,34819,35129,1477,2380,1477,30797,3557,21.0
51153,124879,141506,145092,6567,10045,3143,110065,235845,37705,0,373022,379415,80860,91167,80860,243647,18245,294.0
51155,14898,14450,14897,425,871,605,6986,25578,3810,0,34614,34963,447,555,447,32588,6176,222.0
51157,3163,3003,3174,103,185,48,1651,5355,874,0,7309,7376,191,300,191,6819,784,21.0
51163,9372,9178,9492,183,488,322,4906,16132,2530,0,22110,22217,250,339,250,20711,5759,19.0
51165,29701,29251,30867,1196,1696,994,17873,50489,5433,0,73844,74922,3441,4048,3441,65221,23759,66.0
51167,11529,11742,12245,204,995,725,6053,20681,1601,0,28584,28842,457,457,457,26988,2727,135.0
51169,9610,9555,9891,184,454,355,4435,16807,1847,0,23010,23234,147,189,147,21744,3567,196.0
51171,17316,16582,17472,413,1089,429,8826,29234,4361,0,41061,41468,1734,2138,1734,36359,8892,102.0
51173,12992,12830,13857,201,620,237,6996,22907,2688,0,32140,32383,300,498,300,29832,7729,92.0
51175,6571,8084,7286,207,527,215,4066,13077,2178,0,18320,18493,116,198,116,17297,3252,6.0
51177,41009,44649,47537,1850,2668,1002,35184,75976,12941,0,118655,120212,7304,9985,7304,101180,14389,228.0
51179,40183,47567,47228,2133,2972,1251,38138,76116,16054,0,122919,124587,9802,13323,9802,101190,17869,166.0
51181,2481,2845,2960,72,278,87,1679,4784,665,0,6961,7039,149,206,149,6450,696,1.0
51183,3796,5763,4705,159,386,125,2739,8373,1063,0,12029,12167,172,220,172,11271,2088,9.0
51185,18015,18125,18993,468,882,552,9619,32115,3620,0,44304,44706,659,814,659,41562,4384,237.0
51187,14160,14653,14949,547,958,310,8913,24876,3817,0,36517,37044,1291,1791,1291,32666,4403,187.0
51191,22711,22153,23307,467,1343,658,11579,39200,4789,0,53701,54322,562,709,562,50741,9379,117.0
51193,7135,6881,7600,233,749,188,3566,12494,1943,0,17045,17237,697,808,697,15332,1057,16.0
51195,15750,17766,16709,444,1204,611,8764,28720,3333,0,41052,41496,589,667,589,38394,4283,303.0
51197,11665,11431,12410,212,662,367,6181,20699,2404,0,28792,29005,107,219,107,27043,5651,140.0
51199,24002,24907,26254,888,744,364,19359,42288,9956,0,64009,64846,4584,6559,4584,56185,5590,22.0
51510,63738,54448,59682,2248,1221,388,25790,101028,12125,0,131441,133647,32101,35652,32101,88143,3640,17.0
51520,7948,6625,7926,189,564,420,4196,12456,1739,0,17431,17704,146,201,146,16314,3296,115.0
51530,2693,2499,2988,55,102,47,1830,4268,639,0,6626,6653,16,25,16,6222,2002,6.0
51540,17290,17390,19546,357,571,237,17401,23696,2047,0,41934,42267,4972,5777,4972,33960,3502,14.0
51550,78778,82706,89680,3133,6169,2166,61948,141347,27717,0,216383,219268,9652,13623,9652,191209,30037,167.0
51570,7075,6490,7792,73,385,166,3950,12075,2179,0,17422,17472,941,1271,941,15460,2227,43.0
51580,2641,2291,2637,48,64,10,1247,4145,693,0,5920,5989,53,75,53,5592,1071,0.0
51590,19448,16078,20002,602,1306,684,10773,30072,4590,0,43203,43787,1360,1521,1360,39286,4110,42.0
51595,2406,1990,2600,120,74,55,1174,3947,342,0,5720,5822,165,220,165,4978,585,29.0
51600,8524,8985,9497,386,510,76,5532,15503,1964,0,21725,22058,5596,6145,5596,14528,669,38.0
51610,4706,4322,4911,173,55,24,3308,7737,804,0,11294,11465,2057,2535,2057,8333,537,7.0
51620,3524,2984,3869,191,147,73,2111,5674,750,0,8389,8549,220,298,220,7789,1422,5.0
51630,9206,8697,10808,286,413,169,7398,13277,1765,0,23215,23375,2153,2624,2153,18907,2586,50.0
51640,3326,2609,3353,49,95,25,1335,5281,980,0,6903,6936,418,434,418,5960,1362,4.0
51650,53283,53353,59227,1830,3457,1755,38876,89047,20814,0,137239,139046,7585,10691,7585,120664,11117,66.0
51660,14965,19069,22459,507,456,314,23337,20360,1815,0,46935,47406,6401,7689,6401,36586,14504,8.0
51670,8914,7996,9840,202,658,303,5107,14739,2216,0,22166,22506,1000,1298,1000,19575,2170,24.0
51678,2108,3548,2740,5,57,23,3684,2987,368,0,6990,6990,406,509,406,6080,683,3.0
51680,27875,28107,33488,1037,1125,561,25514,42759,6213,0,72697,73726,3115,3667,3115,64912,6756,47.0
51683,11732,13682,13843,679,522,61,9672,22290,2607,0,35432,36067,8894,9605,8894,21685,2399,29.0
51690,5922,5043,6493,127,532,242,3246,9875,1431,0,13904,14029,415,549,415,12309,1408,8.0
51700,70653,68536,75680,3040,3961,2037,52502,112043,23583,0,179048,181822,12506,18228,12506,152403,8706,229.0
51710,85061,102228,95493,4190,5004,2412,66489,142294,29523,0,238543,242143,16572,20713,16572,203677,25600,160.0
51720,1764,1386,1840,7,114,76,953,2558,248,0,3881,3886,15,15,15,3670,408,2.0
51730,12305,12083,14502,255,1010,340,6834,21562,2905,0,31851,32303,1085,1283,1085,28857,724,23.0
51735,4524,4775,4961,121,283,69,3403,8204,1415,0,11981,12099,527,804,527,10698,1447,9.0
51740,37325,36663,40628,1755,3334,1320,24929,62635,10632,0,95307,96785,2686,3495,2686,85724,9562,240.0
51750,5667,6732,7891,95,74,19,9006,6496,786,0,16209,16318,744,907,744,14793,1631,32.0
51760,83498,78804,89742,2967,3658,1420,57255,127463,13258,0,199170,201828,14392,16610,14392,170605,7748,599.0
51770,42833,36526,41780,1094,1990,1081,21928,66618,8392,0,94887,95793,6014,6626,6014,82490,11233,317.0
51775,9890,9699,11010,262,436,177,7049,16349,2265,0,24413,24641,1139,1302,1139,21920,3300,42.0
51790,10408,8917,11225,122,415,187,5326,16897,2241,0,23674,23806,776,926,776,21620,4752,23.0
51800,30126,30339,34029,1312,2001,754,22334,54205,10053,0,81517,82544,2522,3897,2522,73015,12434,52.0
51810,163944,168508,179533,6186,9269,3507,120421,281624,61118,0,430236,435996,38988,50188,38988,358990,47698,195.0
51820,8546,7856,8889,250,262,163,4494,14241,1944,0,20614,20885,607,856,607,18678,3166,7.0
51830,4069,5682,6600,40,29,7,6878,6229,904,0,13366,13421,1145,1585,1145,12099,426,1.0
51840,10221,10246,10989,290,608,183,5964,17048,1699,0,25568,25953,3885,4120,3885,19461,2597,72.0
54001,6219,6525,6838,129,227,88,3810,11209,1357,0,16103,16256,52,93,52,15165,3625,2.0
54003,38730,39221,40331,1343,2035,1024,24940,67518,10883,0,99755,100910,3372,3966,3372,89702,10272,173.0
54005,10023,9885,10263,198,749,501,4935,17385,1933,0,24593,24872,26,54,26,23216,3296,40.0
54007,6028,6161,5940,103,320,145,2753,10380,1625,0,14461,14558,69,122,69,13674,1162,61.0
54009,9824,9821,10675,302,332,82,5179,17382,2549,0,24011,24194,202,489,202,22507,1748,3.0
54011,40564,38478,41583,1060,1461,825,24972,64645,8727,0,94631,95526,1577,1910,1577,87913,10238,166.0
54013,3030,3204,3160,139,226,107,1487,5498,645,0,7483,7588,1,27,1,7149,582,3.0
54015,3530,3737,3937,89,191,62,2162,6581,733,0,9480,9572,0,0,0,8916,1053,9.0
54017,2860,3565,3132,71,79,48,1799,5604,880,0,7975,8035,20,43,20,7564,831,8.0
54019,18140,18973,19165,436,1025,454,10060,32771,4311,0,45684,46138,351,453,351,42909,4388,25.0
54021,2460,4416,2898,68,115,15,2476,5869,726,0,8303,8394,295,382,295,7437,802,0.0
54023,4899,4870,4946,165,181,62,2440,8514,1026,0,11841,11942,23,91,23,11221,1797,26.0
54025,15302,14245,15324,349,744,474,7265,25568,3817,0,35075,35373,143,265,143,33043,3538,18.0
54027,9755,9682,9530,211,337,217,5300,16506,1669,0,23304,23594,115,249,115,22118,3051,0.0
54029,13296,12243,13537,416,603,351,6229,22638,3333,0,30530,30866,337,481,337,28549,1927,92.0
54031,4877,4974,5664,131,145,41,3482,8925,1093,0,13658,13832,190,263,190,12344,1520,16.0
54033,27740,26920,29162,976,1721,1070,14613,48222,6933,0,67569,68490,609,856,609,63342,12997,53.0
54035,11634,11546,12166,293,462,396,6555,20352,2650,0,28865,29084,91,138,91,27134,6525,12.0
54037,19164,20475,21240,605,1164,670,14553,34480,4711,0,51473,52033,1767,2470,1767,45793,3442,22.0
54039,82501,75548,84278,2049,3756,2136,41417,137904,17584,0,190798,192770,2679,3387,2679,178073,25861,340.0
54041,6527,6677,6971,149,241,134,3086,11833,1688,0,16267,16406,83,116,83,15392,2869,0.0
54043,8711,8720,9047,332,840,481,4202,15237,1562,0,21487,21879,63,100,63,20314,5906,0.0
54045,14740,14833,15552,272,1056,829,7151,26264,3283,0,36299,36564,111,233,111,34283,2509,137.0
54047,8338,9094,9761,187,732,522,4162,16177,1485,0,22396,22555,78,112,78,21115,1796,27.0
54049,22744,22648,24505,628,1145,554,13228,39085,5071,0,55674,56356,666,997,666,52146,7709,145.0
54051,13997,13399,14339,339,582,276,7372,23901,3509,0,33082,33369,272,351,272,31017,3187,30.0
54053,10932,10565,11658,374,641,311,5755,19238,2577,0,26777,27016,122,300,122,25222,3033,38.0
54055,25344,24086,27201,744,1936,834,13341,43748,6052,0,61117,61844,694,843,694,56770,6903,326.0
54057,11308,11218,11758,262,496,228,6538,19302,2976,0,27506,27796,105,158,105,25891,2769,32.0
54059,10936,10630,11394,224,974,676,5518,18793,1777,0,26689,26956,56,72,56,24970,3201,119.0
54061,35073,41285,39085,962,991,500,35079,52709,5990,0,91789,92715,4360,4913,4360,83489,6953,228.0
54063,5594,5479,5684,132,297,148,2524,9729,1047,0,13385,13495,19,83,19,12336,1404,35.0
54065,7068,7089,7219,236,175,102,3477,12554,1703,0,17138,17409,87,199,87,16210,1998,13.0
54067,10304,10544,11146,266,367,152,5259,18691,2402,0,25872,26189,83,147,83,24489,2658,83.0
54069,18850,17523,19982,530,859,421,10653,31116,3997,0,44170,44582,663,876,663,41111,2534,92.0
54071,3516,3304,3263,60,157,76,1286,5777,770,0,7739,7773,43,84,43,7280,626,0.0
54073,2591,3387,2971,65,195,90,1827,5479,639,0,7600,7664,19,43,19,7304,1125,0.0
54075,3812,3855,3638,78,159,115,1511,6595,803,0,8761,8808,72,84,72,8309,876,17.0
54077,12850,14069,13438,398,612,348,6230,23780,3231,0,32607,32976,372,443,372,30413,3127,13.0
54079,20975,21403,22785,664,1297,690,11783,38322,5072,0,54300,54940,689,814,689,50613,7252,33.0
54081,31196,32175,32911,849,1658,961,16667,55909,7928,0,77690,78513,1237,1472,1237,71052,32791,183.0
54083,11319,12623,11932,190,482,259,6158,20936,3202,0,29016,29233,341,402,341,27180,2979,1.0
54085,4213,4328,4364,94,151,102,2216,7540,1128,0,10450,10514,7,23,7,9847,1389,2.0
54087,6015,6085,6314,282,330,223,2982,10762,1472,0,14793,15116,62,98,62,14049,3123,4.0
54089,5075,5226,6599,185,280,176,2794,10430,1410,0,13726,13847,39,116,39,13065,1406,13.0
54091,6579,6867,6965,278,182,30,3627,11968,1629,0,16459,16732,152,188,152,15579,1885,0.0
54093,3132,2993,3035,86,95,79,1290,5253,686,0,7077,7137,25,46,25,6772,578,1.0
54095,3792,3817,3925,116,235,71,1750,6661,1154,0,9204,9339,47,92,47,8730,1100,27.0
54097,9291,9789,10187,240,393,170,6007,16276,2114,0,23725,23984,180,225,180,22238,3299,95.0
54099,16751,16721,18176,527,1042,485,9909,29805,3893,0,42226,42647,250,361,250,39809,5543,21.0
54101,4116,3797,3889,73,334,201,1551,6637,886,0,9179,9247,25,28,25,8689,1832,0.0
54103,6897,6621,7185,247,389,176,3568,11893,1548,0,16507,16697,132,141,132,15633,2131,10.0
54105,2364,2393,2349,57,169,94,1226,4159,578,0,5703,5753,31,31,31,5432,1353,1.0
54107,36222,33754,37450,1054,1602,804,19912,61144,8600,0,85610,86731,700,981,700,80238,16964,89.0
54109,9126,9744,9987,125,698,495,5082,16967,1847,0,23817,23993,113,129,113,22286,3169,6.0
