GEO.id2,HC01_VC03,HC01_VC36,HC01_VC43,HC01_VC52,HC01_VC62,HC01_VC70,HC01_VC76,HC01_VC85,HC01_VC101,HC01_VC106,HC01_VC119,HC01_VC130,HC01_VC140,HC01_VC146,HC01_VC160,HC01_VC171,HC01_VC186,TotalDrugReports
42093,7380,7262,8066,139,237,57,3787,13349,1519,2537,18332,18508,528,891,528,16413,1229,5.0
42095,112927,120587,128016,2901,6453,2119,74238,206993,20798,37487,296962,299616,20906,29081,20906,249184,21531,132.0
42097,39375,39745,39105,1083,1476,657,17212,68199,8691,14010,93068,94006,1232,2086,1232,85329,6939,76.0
42099,18085,18716,18778,532,768,356,9456,31931,3836,5681,45230,45677,593,904,593,41212,4446,43.0
42101,581050,586717,677834,22431,42876,16010,411245,1024009,66590,245219,1533574,1555072,197563,252771,197563,1128051,36179,6700.0
42103,21079,23625,23976,651,1525,412,12785,40482,4966,8953,56140,56632,4962,5803,4962,48100,2082,41.0
42105,6669,7114,7173,224,358,184,3565,12332,1577,3194,17229,17377,197,300,197,16056,2218,45.0
42107,58554,62375,60412,1431,2769,1127,29280,106674,12935,23922,145107,146360,2769,3782,2769,132969,6639,551.0
42109,14442,16044,16765,452,601,254,9760,26464,2431,4642,39596,40046,488,794,488,34050,3676,11.0
42111,29619,33897,31138,828,1055,459,13928,56685,6315,11616,75910,76617,594,1056,594,70258,5253,80.0
42113,2669,3011,2739,44,153,72,962,4921,797,1261,6341,6381,113,146,113,5991,448,0.0
42115,17487,17829,17691,368,709,338,8278,30720,3715,7132,42005,42369,632,839,632,39329,2687,47.0
42117,16611,17415,17890,618,735,322,9101,29332,3739,6562,41839,42284,503,751,503,39160,7061,35.0
42119,14916,21194,16859,437,545,225,11433,30478,3095,4802,44530,44958,1456,1983,1456,38706,4263,11.0
42121,22129,21939,22983,558,1155,593,10725,38780,5092,9228,53393,53906,441,617,441,50066,3837,80.0
42123,17113,17092,17272,436,698,210,7933,29821,3980,6951,40578,40962,476,648,476,37740,2737,14.0
42125,83739,84358,89978,2210,3226,1313,46431,148204,17004,30269,205984,208226,4110,5440,4110,191210,9187,490.0
42127,19306,23552,20732,378,993,358,9640,38609,4567,8259,51326,51642,1622,2088,1622,46670,4582,34.0
42129,151173,147748,157791,2993,4873,2067,76053,263887,30773,52062,358169,361251,5405,6704,5405,334478,17626,527.0
42131,10894,11636,11755,279,626,271,6010,19711,2311,3969,27931,28147,415,483,415,26077,2039,40.0
42133,167416,174903,182706,4764,8981,3292,103359,302842,32862,56417,435280,439660,15415,24127,15415,385203,35449,1130.0
51001,13961,13028,14230,295,753,381,6176,23650,3217,4065,32822,33115,2215,2414,2215,27895,15202,15.0
51003,38853,40266,44932,1275,1654,550,30575,69085,6868,9341,101961,103108,10452,12010,10452,85858,15888,41.0
51005,6781,6571,6940,258,411,233,3148,11778,1287,2976,15898,16066,231,294,231,14914,3287,63.0
51007,4704,5120,5382,166,294,146,2765,9018,983,1900,12587,12777,44,75,44,11771,1523,1.0
51009,12502,12693,14189,389,705,328,7233,22435,2563,4582,31915,32148,644,832,644,29351,4396,34.0
51011,5931,5933,6564,148,320,153,3568,10766,1409,2568,15072,15208,111,193,111,14187,4290,9.0
51013,98441,95247,96045,3660,2090,630,46631,168459,12679,11832,220744,223945,51565,56975,51565,149135,8547,166.0
51015,28150,31239,30740,871,1964,893,14723,53321,6151,9821,73237,74053,1178,2053,1178,68627,14960,59.0
51017,2146,1791,2064,81,63,48,844,3419,426,661,4529,4583,144,156,144,4296,1088,5.0
51019,30591,31125,32385,779,1568,549,18062,54606,6978,10666,75753,76463,1437,2105,1437,70744,12579,105.0
51021,2614,3215,2548,66,98,31,1213,5078,584,1010,6611,6662,93,93,93,6343,1424,10.0
51023,12913,13634,14005,242,581,276,7666,23850,2866,4575,32942,33155,794,1006,794,30842,6340,54.0
51025,5916,7697,6798,157,648,459,3866,12080,1079,2743,16856,16930,265,321,265,15669,1504,9.0
51027,9442,10140,9943,310,544,180,4601,17537,864,5561,23196,23486,253,316,253,22123,8977,146.0
51029,5603,8056,6288,115,329,114,3577,12311,1254,2781,16953,17068,253,343,253,15544,1987,13.0
51031,21791,22001,23782,589,1181,546,12690,38643,4603,8090,54486,55012,1280,1602,1280,50664,13847,19.0
51033,10970,11748,11947,296,905,499,6024,19905,2915,3579,29052,29349,857,1287,857,26033,3328,40.0
51035,12548,12370,12731,337,515,253,5892,21928,2339,5311,29559,29856,560,686,560,27676,5756,58.0
51036,2883,2996,3146,70,184,54,1250,5419,619,1065,7055,7118,79,149,79,6729,569,1.0
51037,4723,5023,5144,72,245,92,2576,8549,977,2605,12163,12313,101,141,101,11492,2667,35.0
51041,116797,124144,137810,3956,7231,2761,91150,216740,25994,32659,324509,328176,26559,32104,26559,274575,28411,593.0
51043,5526,5746,6142,194,551,102,3159,10189,1430,1549,14176,14299,591,790,591,12780,2059,24.0
51045,2214,1985,2182,74,157,21,1179,3849,496,1077,5160,5212,19,59,19,4828,1301,4.0
51047,16515,19092,19020,441,1579,496,11646,32258,3954,4879,47900,48424,3296,3968,3296,41394,4171,136.0
51049,4012,4007,4174,155,318,159,2199,6800,726,1696,9712,9859,34,104,34,9191,1316,7.0
51051,6205,6513,6333,208,381,238,2944,11116,882,3696,15267,15463,149,160,149,14407,5460,54.0
51053,9939,11295,11975,377,688,299,6242,19558,2100,4714,27898,28110,612,985,612,25805,3135,15.0
51057,4332,4279,5025,51,222,87,2203,7830,863,1355,11130,11151,146,249,146,10382,769,5.0
51059,392355,442945,459696,15183,22871,4779,308243,766502,80072,73908,1114148,1128722,338195,366432,338195,655842,57353,601.0
51061,23595,26511,27670,782,2051,644,17257,45852,6127,7179,66700,67463,4047,5092,4047,58621,5794,229.0
51063,6271,6360,6478,135,203,48,2996,11279,1434,2197,15280,15523,298,367,298,14370,2572,2.0
51065,9891,9469,11877,354,498,149,6199,18442,2274,3348,25711,26014,890,1144,890,23490,2682,17.0
51067,23189,23079,24113,711,1339,606,12111,40435,4212,8503,55688,56315,1335,1615,1335,51757,9317,85.0
51069,29455,32094,33193,981,1924,567,20080,55621,7098,9365,80268,81340,4452,5740,4452,69962,13340,254.0
51071,7230,6863,7235,309,489,272,3285,12079,1336,3460,16653,16907,288,367,288,15220,5430,36.0
51073,14280,15098,15676,364,1095,292,8425,26365,4687,5099,36577,37001,796,1625,796,33719,4284,56.0
51075,8148,8968,9356,124,524,309,4528,16121,1705,2383,21616,21721,804,1002,804,19769,1933,7.0
51077,6795,6524,6779,186,361,215,2684,11676,1044,2922,15432,15573,235,306,235,14335,3546,15.0
51079,7111,7370,7693,149,642,174,4439,13012,1839,2516,18785,18938,816,1066,816,16622,2629,18.0
51081,3486,6346,3801,35,208,96,2217,8807,993,1587,11708,11760,267,364,267,10633,905,20.0
51083,14300,13828,15553,400,836,381,7645,25321,2422,6425,35171,35506,509,700,509,32849,8400,32.0
51085,37463,39928,42571,965,1464,572,27257,68702,6986,10088,100551,101340,3649,4643,3649,92394,12883,137.0
51087,124589,118617,137745,4207,6773,2003,81855,217423,21262,32373,315281,318864,38054,41546,38054,254373,21385,802.0
51089,22415,20774,23053,661,1086,485,10539,38173,3967,9667,52020,52580,1668,1791,1668,46962,13511,80.0
51091,1071,955,1013,30,61,23,321,1802,273,414,2222,2244,16,24,16,2169,450,0.0
51093,13769,14349,15274,283,701,328,8591,25420,3975,4263,35483,35740,960,1338,960,32667,4679,48.0
51095,28000,28167,30646,704,1282,287,17046,50954,8887,7469,69824,70673,4562,6168,4562,62481,7190,27.0
51097,2894,2965,2970,123,172,57,1390,5209,719,813,7028,7106,195,287,195,6518,821,3.0
51099,8379,9718,9848,377,626,287,6566,16141,3262,2662,24560,24933,493,1070,493,22213,1778,45.0
51101,6036,6236,6635,253,427,247,3877,11169,1068,1757,15915,16097,335,464,335,14759,1888,12.0
51103,5164,4478,5248,74,194,54,1782,8807,1353,1717,11024,11129,215,329,215,10319,859,5.0
51105,9445,11117,10101,316,795,423,4949,18499,1742,6133,24902,25206,280,382,280,23195,8199,80.0
51107,113432,128812,133692,5745,7182,1730,107167,223162,20949,18471,346180,351129,81766,89822,81766,224225,20121,258.0
51109,12829,13718,14282,371,906,477,6766,24324,2968,4953,33584,33986,1095,1427,1095,30423,4231,62.0
51111,4516,5567,4908,163,369,173,2680,9130,1126,2187,12469,12558,434,518,434,11349,2716,9.0
51113,5003,5304,5596,168,147,87,2765,9274,1091,1651,12953,13147,255,282,255,12244,1892,18.0
51115,3806,3639,4202,34,33,33,1524,6805,1125,1295,8830,8880,160,238,160,8442,870,45.0
51117,12482,12735,13877,288,864,356,6242,23117,2900,5737,31216,31555,706,890,706,29046,7568,46.0
51119,4342,4616,4709,49,271,104,1943,8276,1187,1709,10665,10717,167,195,167,10083,1265,16.0
51121,35199,43512,40242,875,1143,339,41400,52809,4430,8778,95539,96467,8510,9707,8510,82096,11785,174.0
51125,6339,5926,6561,169,459,110,2708,10886,1169,2150,14692,14858,568,681,568,13829,2866,8.0
51127,7299,8239,7891,112,306,147,4963,13831,1978,2070,19500,19560,483,690,483,17962,2295,21.0
51131,5248,4734,5390,151,353,70,2021,8933,1145,1581,12035,12184,687,766,687,10458,7068,12.0
51133,5861,5115,5631,150,389,187,1988,9671,1531,1874,12200,12304,313,436,313,11551,887,32.0
51135,5589,6997,6055,219,332,173,3339,11148,1135,2690,15483,15711,428,657,428,14064,2377,17.0
51137,12810,13748,14496,154,758,277,7742,24371,3342,4943,34448,34596,1888,2405,1888,30236,3756,91.0
51139,9372,9724,10153,312,506,225,4963,17138,1795,4309,23631,23843,388,525,388,22058,3446,45.0
51141,7790,7680,8022,103,445,202,3515,13738,1486,3432,18196,18264,347,386,347,16904,3643,32.0
51143,26204,25667,26838,545,1600,860,13966,45528,5026,10981,62266,62794,1387,1689,1387,57774,14382,36.0
51145,9730,12824,10927,329,550,138,6346,20198,2283,2426,27902,28207,716,1047,716,26184,4512,30.0
51147,7409,10026,9976,479,557,219,8398,12908,1472,2924,22764,23022,717,890,717,21350,4212,9.0
51149,11102,17083,13524,391,1040,330,9377,25481,4275,4527,36903,37380,1525,2599,1525,32552,4557,20.0
51153,136794,164812,168651,7857,13137,3590,130070,275632,41117,29753,430498,437271,95583,107872,95583,279805,23912,535.0
51155,14619,14500,14719,432,906,547,6617,25580,2726,5610,34197,34528,490,614,490,32112,7548,110.0
51157,3273,3192,3131,71,85,34,1332,5628,780,891,7380,7431,360,450,360,6692,849,5.0
51163,9319,9404,9751,281,586,126,3811,16808,2022,3671,22181,22444,523,842,523,20665,3886,56.0
51165,29625,30673,32585,851,1581,638,18474,52819,4917,10000,76952,77785,3979,4659,3979,67340,15171,65.0
51167,11045,11542,12115,200,654,301,5421,20452,1276,6614,27997,28245,303,464,303,26256,11092,85.0
51169,9379,9624,9466,101,476,300,4118,16657,1504,5129,22479,22570,237,291,237,21272,6563,213.0
51171,17096,17111,18209,674,681,319,9134,30669,3412,5896,42285,42724,2330,2774,2330,37041,8230,135.0
51173,12795,12726,13758,423,1019,533,6320,22825,2193,5953,31280,31734,354,431,354,29638,6083,49.0
51175,6682,8142,7310,206,371,238,4227,13397,1832,2688,18205,18410,192,231,192,17179,2399,33.0
51177,42823,48762,51688,1934,3856,1489,34474,83464,13595,14185,126086,127691,8928,11595,8928,107630,13109,318.0
51179,43405,53827,53198,1746,3354,1297,41389,85795,18385,10427,135404,137145,12043,16012,12043,110783,12166,301.0
51181,2668,2826,2941,67,336,178,1393,4944,652,1040,6744,6823,88,91,88,6327,475,0.0
51183,3149,7321,2956,46,162,62,2350,9071,1046,1112,11795,11864,263,299,263,10976,900,14.0
51185,17832,18266,18561,555,1250,728,8752,31619,2605,10273,43417,43870,378,539,378,40979,16430,466.0
51187,14364,15571,15603,481,1125,312,9230,26368,3493,4887,38071,38481,1316,1781,1316,34487,5738,288.0
51191,22673,22700,23435,592,1192,517,11723,39734,4387,9878,54142,54759,843,1007,843,51039,12730,67.0
51193,6944,6838,7798,133,575,202,3510,12713,1796,2967,17451,17557,570,633,570,15973,1157,52.0
51195,15254,17514,16207,319,1073,758,8867,28104,2539,9553,40170,40530,508,663,508,37275,9629,276.0
51197,11863,11774,12585,185,603,300,5592,21175,2141,5449,28959,29190,299,359,299,27203,5015,162.0
51199,23997,26083,27236,770,1173,555,18577,43962,9782,6390,65915,66471,5156,7292,5156,56361,5807,42.0
51510,66879,60209,65725,2794,2117,662,29434,113816,10004,9105,146525,149315,40988,44713,40988,93716,7382,7.0
51520,7718,6618,7847,154,386,169,3878,12375,1180,3603,17366,17524,335,395,335,16019,3146,1.0
51530,2737,2567,2957,199,79,52,1891,4106,322,897,6500,6666,49,80,49,6050,1231,0.0
51540,17752,18806,20362,405,476,241,16395,27803,1910,3997,44700,45084,5370,6282,5370,36516,5634,0.0
51550,81518,88975,95163,3310,6829,2697,64723,152122,26188,21046,227383,230601,11478,15642,11478,200400,30377,0.0
51570,7106,6445,7774,144,494,172,4149,12059,1809,2758,17349,17515,1135,1678,1135,15024,2219,0.0
51580,2476,2423,2314,67,190,106,1129,3976,531,1141,5659,5736,85,149,85,5300,1044,0.0
51590,18559,15526,19139,310,1080,669,10391,29209,3738,8221,42145,42450,1320,1711,1320,37661,6380,0.0
51595,2459,2082,2508,42,205,124,1392,3930,370,1189,5647,5672,227,258,227,5098,313,0.0
51600,8467,9431,9936,333,439,130,6183,16493,1700,1838,23012,23402,6303,6905,6303,14467,1084,2.0
51610,5166,5025,5522,101,201,55,3895,9077,727,904,13176,13308,2418,2691,2418,9439,642,0.0
51620,3453,2872,3810,98,188,144,2397,5701,764,947,8358,8457,165,179,165,7685,822,2.0
51630,10080,10090,12408,377,389,63,8539,16063,2119,2648,26965,27395,2250,3181,2250,22506,1746,0.0
51640,2961,2584,3104,42,87,48,1450,5009,385,1413,6848,6876,710,739,710,5834,1215,0.0
51650,52940,53087,58765,1655,3634,1515,38449,89933,19067,16531,135450,137081,6429,9759,6429,119075,9877,12.0
51660,16409,20774,23615,476,669,286,23928,24427,1389,3783,50976,51388,8557,10417,8557,37275,8297,0.0
51670,8706,8087,9402,311,409,159,5211,14819,1675,4236,21888,22279,1048,1608,1048,18805,2712,0.0
51678,1638,4164,2354,18,119,18,4782,2249,317,639,7051,7071,388,473,388,6403,529,0.0
51680,28528,30104,35208,1353,998,356,29433,43635,4978,9588,76873,78158,4383,5250,4383,68207,6325,0.0
51683,12433,15546,15849,731,1242,398,11298,25806,2367,3235,40091,40743,11135,11887,11135,23096,2126,4.0
51690,5857,4916,6148,273,503,206,3169,9513,926,2788,13442,13624,431,499,431,12111,1777,1.0
51700,69073,69377,75685,2500,4199,1901,51135,114982,20992,21676,179209,181323,13484,18846,13484,149765,10973,10.0
51710,87045,105982,96323,4024,6176,2603,68903,149072,28092,27319,241913,245452,16936,21773,16936,205006,19938,16.0
51720,1783,1337,2022,51,184,65,888,2666,239,719,3976,4007,274,301,274,3370,950,0.0
51730,12803,11998,14522,348,938,440,6355,22020,2959,6361,31782,32123,1070,1590,1070,27799,1152,0.0
51735,4642,4849,5061,112,182,20,3250,8417,1200,1209,11975,12077,469,682,469,11096,1617,0.0
51740,36757,36406,40338,1404,2633,1121,24922,63396,11471,12507,94633,96135,2493,3377,2493,84615,10609,11.0
51750,5477,7382,7859,64,239,144,9788,7024,740,2084,16987,17057,552,658,552,15710,1443,0.0
51760,87224,84634,95209,2988,4242,1680,55505,143240,12245,32599,210885,213735,14544,17010,14544,180731,7738,15.0
51770,42239,37951,42232,1594,2077,1078,21631,68622,7407,17137,97191,98736,7066,7963,7066,83161,12501,132.0
51775,10045,9886,11345,289,419,177,6957,16888,2315,3339,24907,25165,1027,1208,1027,22579,4589,1.0
51790,10387,8884,11571,241,312,129,5318,17175,1651,4170,23936,24193,664,795,664,22049,3642,0.0
51800,30990,32366,35586,1206,2599,1212,24389,57071,10203,9528,84958,86184,3174,4535,3174,76943,8040,3.0
51810,166242,176070,186042,6736,10645,4056,119788,298183,60088,42671,441794,448290,39082,50744,39082,368646,59057,3.0
51820,9031,7797,9089,368,520,165,4469,14555,1618,3023,20818,21150,1076,1348,1076,18287,4045,0.0
51830,4538,6062,7364,113,103,36,7218,7223,1078,1339,14614,14754,1531,1767,1531,12146,789,0.0
51840,10608,10767,11324,446,577,226,6926,17917,1717,3566,26709,27168,2993,3686,2993,20780,3725,5.0
54001,6041,6667,7185,88,353,105,4043,11398,1372,3406,16587,16731,59,86,59,15707,3108,0.0
54003,40991,42312,44365,1299,2420,874,27246,73466,10844,15172,107576,108724,3783,5455,3783,96466,9817,129.0
54005,9547,9596,9970,223,686,415,4898,16804,1611,7053,23786,24000,51,97,51,22491,2681,11.0
54007,5607,6048,5989,158,288,251,2645,10422,1135,2883,14255,14466,15,74,15,13563,1516,2.0
54009,10030,9715,10532,253,557,156,5300,16925,2012,3698,23512,23665,236,375,236,22398,2062,2.0
54011,39973,38824,41788,1057,1690,717,24770,64789,7156,19128,95740,96824,2091,2637,2091,88297,11823,112.0
54013,3090,3193,3139,75,93,52,1588,5465,640,1672,7517,7557,60,60,60,7135,1037,0.0
54015,3460,3706,3740,179,250,125,1984,6428,657,2106,9028,9141,29,42,29,8515,1252,4.0
54017,2674,3813,3175,95,122,84,1526,5900,602,1292,8158,8201,71,128,71,7760,1141,6.0
54019,17669,18920,18746,613,1256,645,8936,32756,3891,11586,44939,45534,263,377,263,41825,5218,4.0
54021,2744,4626,3021,38,13,12,2152,6093,631,1321,8609,8644,285,321,285,7787,859,19.0
54023,4175,4919,4956,85,273,86,2338,8593,870,1933,11668,11815,16,49,16,10998,1356,23.0
54025,15339,14562,15351,319,784,402,6953,25999,3555,6700,35375,35666,456,608,456,33303,3526,163.0
54027,10194,10078,9609,109,473,253,4801,16976,1615,5448,23435,23542,104,127,104,22150,2429,48.0
54029,12894,12091,13257,352,529,268,6372,22189,2650,5794,29887,30201,454,544,454,28142,2350,11.0
54031,5156,5827,5864,88,172,89,2731,10125,1110,2465,13732,13936,372,516,372,12462,2054,49.0
54033,27502,27254,29386,771,1793,738,14635,48867,5610,12669,68234,68998,610,935,610,63475,19815,198.0
54035,11118,11684,12270,296,981,708,5860,20642,2676,5100,28956,29256,184,242,184,27348,3145,57.0
54037,20331,21727,22801,669,1564,565,14496,37200,5030,6987,54676,55214,2882,3596,2882,48699,4274,11.0
54039,82250,75491,82885,1716,3892,2324,39404,136646,15327,36895,189096,190781,3311,4082,3311,175984,23501,232.0
54041,6526,6699,6875,152,375,259,3019,11822,1291,3314,16283,16434,186,278,186,15203,2437,54.0
54043,7994,8620,8908,126,433,253,4263,15114,1734,6332,21420,21560,46,75,46,20123,5067,0.0
54045,14043,14499,15097,325,1287,755,6835,25704,2419,10192,35472,35760,150,268,150,33334,3337,88.0
54047,8180,8746,8674,160,847,591,3119,15321,1342,6316,20561,20802,211,211,211,19264,579,33.0
54049,22481,22994,24256,658,784,487,12968,38965,4668,8299,56179,56790,607,906,607,52254,6142,128.0
54051,13569,13187,13903,214,426,167,6860,23427,2968,4702,32273,32480,265,329,265,30266,4009,34.0
54053,10838,10730,11821,216,956,422,5646,19497,2688,5728,26983,27177,110,206,110,25449,3510,37.0
54055,25451,24158,27108,661,1822,1124,13328,43555,4878,15639,61297,61891,701,934,701,56392,6792,333.0
54057,11265,11334,11708,440,576,302,5758,19415,2122,5895,27443,27755,105,242,105,26093,2874,10.0
54059,10844,10187,10934,166,649,473,5254,18299,1454,7665,25710,25931,178,210,178,24060,2269,4.0
54061,37035,45323,42581,1149,1737,885,36777,60551,5344,10824,100723,101668,5036,5750,5036,91031,8801,10.0
54063,5822,5548,5720,162,134,90,2577,9907,949,3473,13409,13525,100,102,100,12668,1049,0.0
54065,7348,7227,7516,149,205,76,3223,12864,1540,3044,17291,17475,274,335,274,16275,1640,14.0
54067,10787,10459,11002,187,802,329,5113,18588,1863,5378,25695,25930,104,147,104,24366,2624,161.0
54069,18408,17424,19382,311,626,244,10139,30539,3576,6648,43303,43637,727,885,727,40353,3443,49.0
54071,3095,3178,3140,102,93,49,1312,5520,706,1486,7307,7402,40,111,40,7011,623,0.0
54073,2893,3447,3012,45,148,38,1480,5535,685,1342,7583,7636,13,18,13,7241,1070,4.0
54075,3737,3824,3595,69,153,89,1429,6590,766,1921,8596,8697,61,74,61,8165,922,18.0
54077,12472,14657,13756,291,619,387,6119,24756,2630,6220,33507,33809,431,680,431,31380,7767,12.0
54079,21707,22179,23510,777,1096,646,12632,39710,4609,6980,55891,56596,566,687,566,52520,9092,4.0
54081,31274,32289,32415,623,1743,1161,16381,55878,6994,16481,77774,78493,1389,1820,1389,70862,15116,223.0
54083,11563,12695,11974,252,392,199,5592,21183,2492,5233,29167,29365,205,440,205,27620,2769,0.0
54085,3942,4146,4285,134,192,87,2039,7301,918,1966,9977,10140,24,34,24,9606,1521,0.0
54087,5872,5916,6106,71,270,123,2950,10456,1125,3108,14543,14636,72,110,72,13660,2405,3.0
54089,5584,5222,6412,127,330,203,2514,10307,1185,3413,13458,13544,56,111,56,12689,1267,8.0
54091,6732,7101,6956,236,473,289,3379,12229,1681,3249,16747,16977,100,172,100,15668,4473,0.0
54093,3010,2963,3014,53,152,75,1184,5208,632,1338,6928,6972,50,62,50,6609,1220,0.0
54095,3616,3719,3839,36,195,73,1794,6537,747,1731,8972,9033,11,12,11,8480,1172,1.0
54097,9093,10115,10219,288,421,194,5748,16662,2063,4043,24207,24560,146,224,146,22950,3118,8.0
54099,16691,16516,17617,373,964,515,9538,29136,3135,9297,41078,41499,133,283,133,38893,5154,29.0
54101,3887,3621,3787,76,351,236,1536,6497,600,2051,8845,8927,55,78,55,8343,955,9.0
54103,6525,6568,6954,208,308,205,2983,11644,1526,2715,15906,16157,100,142,100,15168,1936,28.0
54105,2430,2420,2410,73,53,22,1121,4128,495,1247,5776,5841,0,12,0,5535,1352,0.0
54107,36192,34141,37239,1208,1844,983,18919,61337,7525,15481,85537,86559,777,1099,777,80204,21290,188.0
54109,9199,9278,9569,291,474,404,4538,16253,1677,7590,22635,22866,4,26,4,21480,858,0.0
